checked_date,target,label,object,row_id,site,type,text,prev2,prev1,sequence,next1,next2,at_end
2026-05-31,Ns-66,terminal_002_context,M-164,2690.1,Mohenjo-daro,SEAL:S,+740-142-061-002-817+,142,061,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-166,2691.1,Mohenjo-daro,SEAL:S,+390-844-240-806-002-861+,240,806,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-174,2699.1,Mohenjo-daro,SEAL:S,+740-923-220-032-002-820+,220,032,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-175,2700.1,Mohenjo-daro,SEAL:S,]002-861+,<START>,<START>,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-177,2702.1,Mohenjo-daro,SEAL:S,+390-003-002-803+,390,003,002,803,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-181,2707.1,Mohenjo-daro,SEAL:S,+520-175-002-295-502+,520,175,002,295,502,false
2026-05-31,Ns-66,terminal_002_context,M-198,2723.1,Mohenjo-daro,SEAL:S,+740-760-840-552-002-817+,840,552,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-199,2724.1,Mohenjo-daro,SEAL:S,+090-740-100-415-240-002-861+,415,240,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-200,2725.1,Mohenjo-daro,SEAL:S,+740-222-002-820+,740,222,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-204,2729.1,Mohenjo-daro,SEAL:S,+740-061-002-817+,740,061,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-211,2735.1,Mohenjo-daro,SEAL:S,+090-740-100-220-002-031-165+,100,220,002,031,165,false
2026-05-31,Ns-66,terminal_002_context,M-213,2737.1,Mohenjo-daro,SEAL:S,+740-384-002-390-346+,740,384,002,390,346,false
2026-05-31,Ns-66,terminal_002_context,M-221,2745.1,Mohenjo-daro,SEAL:S,+740-760-335-220-032-002-820+,220,032,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-225,2749.1,Mohenjo-daro,SEAL:S,+241-002-880+,<START>,241,002,880,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-232,2756.1,Mohenjo-daro,SEAL:S,+236-002-390-707+,<START>,236,002,390,707,false
2026-05-31,Ns-66,terminal_002_context,M-239,2762.1,Mohenjo-daro,SEAL:S,+740-760-921-235-002-112+,921,235,002,112,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-240,2763.1,Mohenjo-daro,SEAL:S,+520-240-220-032-002-861-603+,220,032,002,861,603,false
2026-05-31,Ns-66,terminal_002_context,M-242,2765.1,Mohenjo-daro,SEAL:S,+740-721-002-301-350+,740,721,002,301,350,false
2026-05-31,Ns-66,terminal_002_context,M-245,2768.1,Mohenjo-daro,SEAL:S,+740-760-070-921-460-503-002-817+,460,503,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-246,2769.1,Mohenjo-daro,SEAL:S,+740-503-235-233-002-817+,235,233,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-248,2771.1,Mohenjo-daro,SEAL:S,+740-100-415-002-705-590+,100,415,002,705,590,false
2026-05-31,Ns-66,terminal_002_context,M-251,2774.1,Mohenjo-daro,SEAL:S,+390-003-002-125-350+,390,003,002,125,350,false
2026-05-31,Ns-66,terminal_002_context,M-253,2776.1,Mohenjo-daro,SEAL:S,+527-550-803-002-368-518+,550,803,002,368,518,false
2026-05-31,Ns-66,terminal_002_context,M-258,2781.1,Mohenjo-daro,SEAL:S,+384-575/892-706-717-002-861+,706,717,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-259,2782.1,Mohenjo-daro,SEAL:S,+520-231-002-817+,520,231,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-260,2783.1,Mohenjo-daro,SEAL:S,+090-740-220-014-002-820+,220,014,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-267,2790.1,Mohenjo-daro,SEAL:S,+740-630-155-002-679+,630,155,002,679,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-272,2793.1,Mohenjo-daro,SEAL:S,+002-818+,<START>,<START>,002,818,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-278,2799.1,Mohenjo-daro,SEAL:S,+621-390-004-002-817+,390,004,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-279,2800.1,Mohenjo-daro,SEAL:S,+520-220-415-002-700-000+,220,415,002,700,000,false
2026-05-31,Ns-66,terminal_002_context,M-280,2801.1,Mohenjo-daro,SEAL:S,+740-482-240-002-944-920-140+,482,240,002,944,920,false
2026-05-31,Ns-66,terminal_002_context,M-285,2806.1,Mohenjo-daro,SEAL:S,+504-350-240-002-861+,350,240,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-289,2809.1,Mohenjo-daro,SEAL:S,+740-176-240-002-817+,176,240,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-295,2815.1,Mohenjo-daro,SEAL:S,+621/090-740/002-861+,090,740,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-305,2824.1,Mohenjo-daro,SEAL:S,]000-220-241-002-000[,220,241,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-308,2827.1,Mohenjo-daro,SEAL:S,+520-220-002-727-317+,520,220,002,727,317,false
2026-05-31,Ns-66,terminal_002_context,M-309,2828.1,Mohenjo-daro,SEAL:S,+224-740-061-002-824+,740,061,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-311,2830.1,Mohenjo-daro,SEAL:S,+401-002-368-165+,<START>,401,002,368,165,false
2026-05-31,Ns-66,terminal_002_context,M-314,2832.1,Mohenjo-daro,SEAL:S,+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+,240,235,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-315,2833.1,Mohenjo-daro,SEAL:S,+390-034-002-374-228-741+,390,034,002,374,228,false
2026-05-31,Ns-66,terminal_002_context,M-316,2834.1,Mohenjo-daro,SEAL:S,+367-390-710-002-861+,390,710,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-318,2836.2,Mohenjo-daro,SEAL:S,+390-003-002-031-575+,390,003,002,031,575,false
2026-05-31,Ns-66,terminal_002_context,M-325,2843.1,Mohenjo-daro,SEAL:S,+241-803-002-850-493+,241,803,002,850,493,false
2026-05-31,Ns-66,terminal_002_context,M-325,2843.2,Mohenjo-daro,SEAL:S,+241-803-002-850-491+,241,803,002,850,491,false
2026-05-31,Ns-66,terminal_002_context,M-327,2845.1,Mohenjo-daro,SEAL:S,+740-519-002-861+,740,519,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-329,2847.1,Mohenjo-daro,SEAL:S,+002-861-698+,<START>,<START>,002,861,698,false
2026-05-31,Ns-66,terminal_002_context,M-330,2848.1,Mohenjo-daro,SEAL:S,+002-861-698+,<START>,<START>,002,861,698,false
2026-05-31,Ns-66,terminal_002_context,M-354,2850.1,Mohenjo-daro,SEAL:R,+740-729-407-845-236-002-906-125+,845,236,002,906,125,false
2026-05-31,Ns-66,terminal_002_context,M-355,2851.1,Mohenjo-daro,SEAL:R,+740-877-032-033-705-231-235-002-861-360-520-919-140+,231,235,002,861,360,false
2026-05-31,Ns-66,terminal_002_context,M-358,2854.1,Mohenjo-daro,SEAL:R,+003-001-520-240-806-002-502-031+,240,806,002,502,031,false
2026-05-31,Ns-66,terminal_002_context,M-359,2855.1,Mohenjo-daro,SEAL:R,+740-405-590-220-235-803-002-388-385-705-632+,235,803,002,388,385,false
2026-05-31,Ns-66,terminal_002_context,M-362,2858.1,Mohenjo-daro,SEAL:R,+740-007-503-002-817+,007,503,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-364,2860.1,Mohenjo-daro,SEAL:R,+740-354-002-817+,740,354,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-367,2863.1,Mohenjo-daro,SEAL:R,+001-226-032-002-454+,226,032,002,454,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-375,2871.1,Mohenjo-daro,SEAL:R,+740-100-233-220-032-002-820+,220,032,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-376,2872.1,Mohenjo-daro,SEAL:R,+740-100-176-002-861-533-717+,100,176,002,861,533,false
2026-05-31,Ns-66,terminal_002_context,M-381,2877.1,Mohenjo-daro,SEAL:R,+740-055-220-032-798-002-820+,032,798,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-384,2880.1,Mohenjo-daro,SEAL:R,+740-900-003-803-002-820+,003,803,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-385,2881.1,Mohenjo-daro,SEAL:R,+407-004-002-820+,407,004,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-391,2887.1,Mohenjo-daro,SEAL:R,+405-845-686-740-793-003-233-805-002-861-533-717+,233,805,002,861,533,false
2026-05-31,Ns-66,terminal_002_context,M-393,2889.1,Mohenjo-daro,SEAL:R,+679-740-575-017-240-806-002-540+,240,806,002,540,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-408,2904.1,Mohenjo-daro,SEAL:R,+407-061-002-817+,407,061,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-413,2909.1,Mohenjo-daro,SEAL:R,]415-798-002-354-004+,415,798,002,354,004,false
2026-05-31,Ns-66,terminal_002_context,M-437,2929.1,Mohenjo-daro,TAG:P,+740-390-590-002-820+,390,590,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-451,2936.1,Mohenjo-daro,TAB:B,+000-002-520-000-000-000-906-388+,<START>,000,002,520,000,false
2026-05-31,Ns-66,terminal_002_context,M-453,2938.1,Mohenjo-daro,TAB:B,+740-032-840-220-002-861+,840,220,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-454,2939.1,Mohenjo-daro,TAB:B,+740-032-840-240-002-000+,840,240,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-471,2956.1,Mohenjo-daro,TAB:B,+740-100-415-191-002-817+,415,191,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-490,2972.1,Mohenjo-daro,TAB:B,+850-140-803-002-840-016+,140,803,002,840,016,false
2026-05-31,Ns-66,terminal_002_context,M-491,2973.1,Mohenjo-daro,TAB:B,+850-140-803-002-840-016+,140,803,002,840,016,false
2026-05-31,Ns-66,terminal_002_context,M-509,2985.2,Mohenjo-daro,TAB:C,+405-240-740-176-002-326+,740,176,002,326,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-510,2986.2,Mohenjo-daro,TAB:C,+405-240-740-176-002-326+,740,176,002,326,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-577,3047.1,Mohenjo-daro,TAB:C,+617-142-597-032-905/407-004-002-365-460-495+,407,004,002,365,460,false
2026-05-31,Ns-66,terminal_002_context,M-623,3074.1,Mohenjo-daro,SEAL:S,+740-760-175-176-220-415-798-002-299-530-820+,415,798,002,299,530,false
2026-05-31,Ns-66,terminal_002_context,M-628,3079.1,Mohenjo-daro,SEAL:S,+740-560-233-002-291-690-564+,560,233,002,291,690,false
2026-05-31,Ns-66,terminal_002_context,M-629,3080.1,Mohenjo-daro,SEAL:S,+679-740-176-240-798-002-861+,240,798,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-636,3085.1,Mohenjo-daro,SEAL:S,+527-555-235-220-032-002-000-216+,220,032,002,000,216,false
2026-05-31,Ns-66,terminal_002_context,M-639,3088.1,Mohenjo-daro,SEAL:S,+226-415-002-190-751+,226,415,002,190,751,false
2026-05-31,Ns-66,terminal_002_context,M-644,3089.1,Mohenjo-daro,SEAL:S,+740-585-017-740-240-002-817-090-370+,740,240,002,817,090,false
2026-05-31,Ns-66,terminal_002_context,M-646,3090.1,Mohenjo-daro,SEAL:S,+740-760-440-000-002-817+,440,000,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-650,3094.1,Mohenjo-daro,SEAL:S,+520-220-415-519-002-817+,415,519,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-651,3095.1,Mohenjo-daro,SEAL:S,+740-717-220-240-002-820+,220,240,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-653,3096.1,Mohenjo-daro,SEAL:S,+679-740-235-002-861+,740,235,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-655,3097.1,Mohenjo-daro,SEAL:S,+740-717-233-002-220-880-689+,717,233,002,220,880,false
2026-05-31,Ns-66,terminal_002_context,M-658,3099.1,Mohenjo-daro,SEAL:S,]000-003-070-002-002-817+,003,070,002,002,817,false
2026-05-31,Ns-66,terminal_002_context,M-658,3099.1,Mohenjo-daro,SEAL:S,]000-003-070-002-002-817+,070,002,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-665,3104.1,Mohenjo-daro,SEAL:S,+871-740-643/740-798-463-350-002-374-575+,463,350,002,374,575,false
2026-05-31,Ns-66,terminal_002_context,M-677,3115.1,Mohenjo-daro,SEAL:S,+740-923-070-032-033-706-231-242-002-861-901+,231,242,002,861,901,false
2026-05-31,Ns-66,terminal_002_context,M-678,3116.1,Mohenjo-daro,SEAL:S,+740-752-006-503-236-806-002-031-502+,236,806,002,031,502,false
2026-05-31,Ns-66,terminal_002_context,M-683,3119.1,Mohenjo-daro,SEAL:S,+740-798-231-002-298-460-032+,798,231,002,298,460,false
2026-05-31,Ns-66,terminal_002_context,M-692,3123.1,Mohenjo-daro,SEAL:S,+000-004-002-817-000[,000,004,002,817,000,false
2026-05-31,Ns-66,terminal_002_context,M-699,3126.1,Mohenjo-daro,SEAL:S,+740-100-415-002-130-035-171+,100,415,002,130,035,false
2026-05-31,Ns-66,terminal_002_context,M-701,3128.1,Mohenjo-daro,SEAL:S,]000-002-824+,<START>,000,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-703,3130.1,Mohenjo-daro,SEAL:S,+000-000-233-235-002-817+,233,235,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-706,3133.1,Mohenjo-daro,SEAL:S,+740-773-240-002-861-031+,773,240,002,861,031,false
2026-05-31,Ns-66,terminal_002_context,M-708,3134.1,Mohenjo-daro,SEAL:S,+740-061-002-390-140+,740,061,002,390,140,false
2026-05-31,Ns-66,terminal_002_context,M-712,3137.1,Mohenjo-daro,SEAL:S,+390-003-002-861+,390,003,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-713,3138.1,Mohenjo-daro,SEAL:S,+226-803-717-002-764+,803,717,002,764,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-714,3139.1,Mohenjo-daro,SEAL:S,+740-585-017-033-705-233-798-803-002-861-603+,798,803,002,861,603,false
2026-05-31,Ns-66,terminal_002_context,M-717,3142.1,Mohenjo-daro,SEAL:S,+740-142-061-002-861+,142,061,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-720,3144.1,Mohenjo-daro,SEAL:S,+000-740-923-220-032-002-817+,220,032,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-721,3145.1,Mohenjo-daro,SEAL:S,]000-233-002-111-700+,000,233,002,111,700,false
2026-05-31,Ns-66,terminal_002_context,M-722,3146.1,Mohenjo-daro,SEAL:S,+740-585-240-220-032-002-817+,220,032,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-723,3147.1,Mohenjo-daro,SEAL:S,+740-460-510-235-220-032-002-861+,220,032,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-724,3148.1,Mohenjo-daro,SEAL:S,+390-721-790-002-861+,721,790,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-726,3150.1,Mohenjo-daro,SEAL:S,+031-850-140-236-220-032-803-002-820+,032,803,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-727,3151.1,Mohenjo-daro,SEAL:S,+740-100-415-002-820+,100,415,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-728,3152.1,Mohenjo-daro,SEAL:S,+740-575-017-002-820+,575,017,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-732,3156.1,Mohenjo-daro,SEAL:S,+520-400-350-002-817+,400,350,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-735,3159.1,Mohenjo-daro,SEAL:S,+740-760-235-002-390-125-195+,760,235,002,390,125,false
2026-05-31,Ns-66,terminal_002_context,M-739,3163.1,Mohenjo-daro,SEAL:S,+090-740-100-415-002-031-350-550-692+,100,415,002,031,350,false
2026-05-31,Ns-66,terminal_002_context,M-756,3179.1,Mohenjo-daro,SEAL:S,+740-100-176-002-812-031+,100,176,002,812,031,false
2026-05-31,Ns-66,terminal_002_context,M-761,3184.1,Mohenjo-daro,SEAL:S,]002-741-455-125+,<START>,<START>,002,741,455,false
2026-05-31,Ns-66,terminal_002_context,M-762,3185.1,Mohenjo-daro,SEAL:S,+226-140-002+,226,140,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-776,3190.1,Mohenjo-daro,SEAL:S,+740-032-840-585-017-002-817+,585,017,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-780,3194.1,Mohenjo-daro,SEAL:S,+740-773-156-002-820+,773,156,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-781,3195.1,Mohenjo-daro,SEAL:S,+520-033-706-002-861+,033,706,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-783,3197.1,Mohenjo-daro,SEAL:S,+151-061-002-861+,151,061,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-785,3199.1,Mohenjo-daro,SEAL:S,+740-255-705-002-861+,255,705,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-787,3201.1,Mohenjo-daro,SEAL:S,+151-000-002-000+,151,000,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-788,3202.1,Mohenjo-daro,SEAL:S,+740-482-235-002-824+,482,235,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-792,3206.1,Mohenjo-daro,SEAL:S,+679-740-575-017-002-817+,575,017,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-793,3207.1,Mohenjo-daro,SEAL:S,+740-388-235-240-798-002-861+,240,798,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-794,3208.1,Mohenjo-daro,SEAL:S,+804-231-002-861+,804,231,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-795,3209.1,Mohenjo-daro,SEAL:S,+156-260-002-817+,156,260,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-803,3217.1,Mohenjo-daro,SEAL:S,+390-005-002-817+,390,005,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-809,3222.1,Mohenjo-daro,SEAL:S,+520-460-495-002-595-906+,460,495,002,595,906,false
2026-05-31,Ns-66,terminal_002_context,M-813,3226.1,Mohenjo-daro,SEAL:S,+161-390-590-002-861+,390,590,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-815,3228.1,Mohenjo-daro,SEAL:S,+520-070-233-798-002-861+,233,798,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-816,3229.1,Mohenjo-daro,SEAL:S,+740-690-435-255-002-817+,435,255,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-819,3232.1,Mohenjo-daro,SEAL:S,+520-233-240-803-002-817+,240,803,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-823,3236.1,Mohenjo-daro,SEAL:S,+740-061-002-817+,740,061,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-825,3238.1,Mohenjo-daro,SEAL:S,]002-817+,<START>,<START>,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-827,3239.1,Mohenjo-daro,SEAL:S,+226-240-002-000[,226,240,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-833,3245.1,Mohenjo-daro,SEAL:S,+527-550-740-240-002-808+,740,240,002,808,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-834,3246.1,Mohenjo-daro,SEAL:S,+151-390-590-900-002-861+,590,900,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-835,3247.1,Mohenjo-daro,SEAL:S,+090-740-035-171-000-002-817+,171,000,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-839,3251.1,Mohenjo-daro,SEAL:S,+740-100-415-002-817+,100,415,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-845,3257.1,Mohenjo-daro,SEAL:S,+000-061-002-460-632+,000,061,002,460,632,false
2026-05-31,Ns-66,terminal_002_context,M-849,3261.1,Mohenjo-daro,SEAL:S,+151-350-002-550-615+,151,350,002,550,615,false
2026-05-31,Ns-66,terminal_002_context,M-850,3262.1,Mohenjo-daro,SEAL:S,+740-100-415-002-861+,100,415,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-851,3263.1,Mohenjo-daro,SEAL:S,+621-740-390-590-002-817+,390,590,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-853,3265.1,Mohenjo-daro,SEAL:S,+090-740-792-002-817+,740,792,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-855,3267.1,Mohenjo-daro,SEAL:S,+861-260-832-390-590-002-817-690-544+,390,590,002,817,690,false
2026-05-31,Ns-66,terminal_002_context,M-866,3277.1,Mohenjo-daro,SEAL:S,+740-482-233-002-000+,482,233,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-868,3278.1,Mohenjo-daro,SEAL:S,+520-033-705-231-220-002-817+,231,220,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-869,3279.1,Mohenjo-daro,SEAL:S,+740-100-415-002-861+,100,415,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-872,3281.1,Mohenjo-daro,SEAL:S,+390-016-002-824+,390,016,002,824,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-889,3295.1,Mohenjo-daro,SEAL:S,+740-384-032-803-002-820+,032,803,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-895,3300.1,Mohenjo-daro,SEAL:S,+740-048-002-817+,740,048,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-897,3302.1,Mohenjo-daro,SEAL:S,+527-550-235-002-817+,550,235,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-900,3305.1,Mohenjo-daro,SEAL:S,+740-390-590-233-220-415-798-838-002-820+,798,838,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-901,3306.1,Mohenjo-daro,SEAL:S,+090-125-002-861+,090,125,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-902,3307.1,Mohenjo-daro,SEAL:S,+740-798-002-000-090+,740,798,002,000,090,false
2026-05-31,Ns-66,terminal_002_context,M-903,3308.1,Mohenjo-daro,SEAL:S,+740-772-002-817+,740,772,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-918,3315.1,Mohenjo-daro,SEAL:S,+390-869-002-861+,390,869,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-924,3320.1,Mohenjo-daro,SEAL:S,+000-772-002-817+,000,772,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-934,3329.1,Mohenjo-daro,SEAL:S,+526-555-235-002-861+,555,235,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-937,3332.1,Mohenjo-daro,SEAL:S,+740-460-503-031-002-900-615+,503,031,002,900,615,false
2026-05-31,Ns-66,terminal_002_context,-:3335.1,3335.1,Unknown,SEAL:S,+740-205-032-002-390-590-032+,205,032,002,390,590,false
2026-05-31,Ns-66,terminal_002_context,M-941,3336.1,Mohenjo-daro,SEAL:S,+000-642-240-031-002-861+,240,031,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-948,3343.1,Mohenjo-daro,SEAL:S,+426-003-002-388-031+,426,003,002,388,031,false
2026-05-31,Ns-66,terminal_002_context,M-957,3352.1,Mohenjo-daro,SEAL:S,+740-760-705-002-577+,760,705,002,577,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-958,3353.1,Mohenjo-daro,SEAL:S,+740-772-240-002-900-003-590+,772,240,002,900,003,false
2026-05-31,Ns-66,terminal_002_context,M-979,3372.1,Mohenjo-daro,SEAL:S,+740-773-240/002-900-003-590+,773,240,002,900,003,false
2026-05-31,Ns-66,terminal_002_context,M-982,3375.1,Mohenjo-daro,SEAL:S,+740-825-002+,740,825,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1002,3394.1,Mohenjo-daro,SEAL:S,+740-373-031-002-315-850+,373,031,002,315,850,false
2026-05-31,Ns-66,terminal_002_context,M-1027,3409.1,Mohenjo-daro,SEAL:S,+740-176-220-415-002-435-000[,220,415,002,435,000,false
2026-05-31,Ns-66,terminal_002_context,M-1044,3421.1,Mohenjo-daro,SEAL:S,+520-220-032-002-861+,220,032,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1045,3422.1,Mohenjo-daro,SEAL:S,+740-100-415-070-032-002-820-000+,070,032,002,820,000,false
2026-05-31,Ns-66,terminal_002_context,M-1055,3430.1,Mohenjo-daro,SEAL,+000-850-140-388-002-000[,140,388,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1063,3437.1,Mohenjo-daro,SEAL:S,+407-004-002-861+,407,004,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1064,3438.1,Mohenjo-daro,SEAL,]000-235-002[,000,235,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1074,3448.1,Mohenjo-daro,SEAL,]002-000[,<START>,<START>,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1082,3456.1,Mohenjo-daro,SEAL:S,]000-235-002-065-834+,000,235,002,065,834,false
2026-05-31,Ns-66,terminal_002_context,M-1085,3459.1,Mohenjo-daro,SEAL:S,+740-100-415-798-460-350-002-817+,460,350,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1088,3462.1,Mohenjo-daro,SEAL:S,+740-540-002-820+,740,540,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1089,3463.1,Mohenjo-daro,SEAL:S,+151-390-590-002-374-840+,390,590,002,374,840,false
2026-05-31,Ns-66,terminal_002_context,M-1107,3478.1,Mohenjo-daro,SEAL:S,+565-740-240-103-002-000+,240,103,002,000,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1109,3480.1,Mohenjo-daro,SEAL:S,+520-231-002-820+,520,231,002,820,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1110,3481.1,Mohenjo-daro,SEAL:S,+740-615-104-002-817+,615,104,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1112,3483.1,Mohenjo-daro,SEAL:S,+740-585-220/002-130-035-171+,585,220,002,130,035,false
2026-05-31,Ns-66,terminal_002_context,M-1114,3485.1,Mohenjo-daro,SEAL:S,+740-140-002-741-060-920+,740,140,002,741,060,false
2026-05-31,Ns-66,terminal_002_context,M-1115,3486.1,Mohenjo-daro,SEAL:S,+740-335-233-002-861+,335,233,002,861,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1119,3490.1,Mohenjo-daro,SEAL:S,+740-803-002-820-741+,740,803,002,820,741,false
2026-05-31,Ns-66,terminal_002_context,M-1126,3495.1,Mohenjo-daro,SEAL:S,+820/000-000-031-002-817+,000,031,002,817,<END>,false
2026-05-31,Ns-66,terminal_002_context,M-1127,3496.1,Mohenjo-daro,SEAL:S,+060-692/740-269-140-002+,269,140,002,<END>,<END>,true
2026-05-31,Ns-66,terminal_002_context,M-1135,3502.1,Mohenjo-daro,SEAL:S,+740-061-002-400-703+,740,061,002,400,703,false
