checked_date,cisi,row_id,site,type,symbol,cult,prev_before_002,head_after_002,template_4,contains_125_in_template_4,contains_125_anywhere_after_002,phrase_after_002,text
2026-05-31,M-628,3079.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,233,291,291-690-564-<END>,false,false,291-690-564,+740-560-233-002-291-690-564+
2026-05-31,M-629,3080.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,861,861-<END>-<END>-<END>,false,false,861,+679-740-176-240-798-002-861+
2026-05-31,M-636,3085.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,032,000,000-216-<END>-<END>,false,false,000-216,+527-555-235-220-032-002-000-216+
2026-05-31,M-639,3088.1,Mohenjo-daro,SEAL:S,Bull1,-,415,190,190-751-<END>-<END>,false,false,190-751,+226-415-002-190-751+
2026-05-31,M-644,3089.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,240,817,817-090-370-<END>,false,false,817-090-370,+740-585-017-740-240-002-817-090-370+
2026-05-31,M-646,3090.1,Mohenjo-daro,SEAL:S,Bull1,RAN,000,817,817-<END>-<END>-<END>,false,false,817,+740-760-440-000-002-817+
2026-05-31,M-650,3094.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,519,817,817-<END>-<END>-<END>,false,false,817,+520-220-415-519-002-817+
2026-05-31,M-651,3095.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,240,820,820-<END>-<END>-<END>,false,false,820,+740-717-220-240-002-820+
2026-05-31,M-653,3096.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,235,861,861-<END>-<END>-<END>,false,false,861,+679-740-235-002-861+
2026-05-31,M-655,3097.1,Mohenjo-daro,SEAL:S,Bull1,S,233,220,220-880-689-<END>,false,false,220-880-689,+740-717-233-002-220-880-689+
2026-05-31,M-658,3099.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,070,002,002-817-<END>-<END>,false,false,002-817,]000-003-070-002-002-817+
2026-05-31,M-658,3099.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,002,817,817-<END>-<END>-<END>,false,false,817,]000-003-070-002-002-817+
2026-05-31,M-665,3104.1,Mohenjo-daro,SEAL:S,Bull1,R,350,374,374-575-<END>-<END>,false,false,374-575,+871-740-643/740-798-463-350-002-374-575+
2026-05-31,M-677,3115.1,Mohenjo-daro,SEAL:S,Bull1:L,SAN,242,861,861-901-<END>-<END>,false,false,861-901,+740-923-070-032-033-706-231-242-002-861-901+
2026-05-31,M-678,3116.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,806,031,031-502-<END>-<END>,false,false,031-502,+740-752-006-503-236-806-002-031-502+
2026-05-31,M-683,3119.1,Mohenjo-daro,SEAL:S,Bull1,-,231,298,298-460-032-<END>,false,false,298-460-032,+740-798-231-002-298-460-032+
2026-05-31,M-692,3123.1,Mohenjo-daro,SEAL:S,Bull1,-,004,817,817-000-<END>-<END>,false,false,817-000,+000-004-002-817-000[
2026-05-31,M-699,3126.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,415,130,130-035-171-<END>,false,false,130-035-171,+740-100-415-002-130-035-171+
2026-05-31,M-701,3128.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,000,824,824-<END>-<END>-<END>,false,false,824,]000-002-824+
2026-05-31,M-703,3130.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,235,817,817-<END>-<END>-<END>,false,false,817,+000-000-233-235-002-817+
2026-05-31,M-706,3133.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,240,861,861-031-<END>-<END>,false,false,861-031,+740-773-240-002-861-031+
2026-05-31,M-708,3134.1,Mohenjo-daro,SEAL:S,Bull1:W,S,061,390,390-140-<END>-<END>,false,false,390-140,+740-061-002-390-140+
2026-05-31,M-712,3137.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,003,861,861-<END>-<END>-<END>,false,false,861,+390-003-002-861+
2026-05-31,M-713,3138.1,Mohenjo-daro,SEAL:S,Bull1,S,717,764,764-<END>-<END>-<END>,false,false,764,+226-803-717-002-764+
2026-05-31,M-714,3139.1,Mohenjo-daro,SEAL:S,Bull1:W,-,803,861,861-603-<END>-<END>,false,false,861-603,+740-585-017-033-705-233-798-803-002-861-603+
2026-05-31,M-717,3142.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,061,861,861-<END>-<END>-<END>,false,false,861,+740-142-061-002-861+
2026-05-31,M-720,3144.1,Mohenjo-daro,SEAL:S,Bull1,-,032,817,817-<END>-<END>-<END>,false,false,817,+000-740-923-220-032-002-817+
2026-05-31,M-721,3145.1,Mohenjo-daro,SEAL:S,Bull1,-,233,111,111-700-<END>-<END>,false,false,111-700,]000-233-002-111-700+
2026-05-31,M-722,3146.1,Mohenjo-daro,SEAL:S,Bull1,-,032,817,817-<END>-<END>-<END>,false,false,817,+740-585-240-220-032-002-817+
2026-05-31,M-723,3147.1,Mohenjo-daro,SEAL:S,Bull1,-,032,861,861-<END>-<END>-<END>,false,false,861,+740-460-510-235-220-032-002-861+
2026-05-31,M-724,3148.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,790,861,861-<END>-<END>-<END>,false,false,861,+390-721-790-002-861+
2026-05-31,M-726,3150.1,Mohenjo-daro,SEAL:S,Bull1:T,SAN,803,820,820-<END>-<END>-<END>,false,false,820,+031-850-140-236-220-032-803-002-820+
2026-05-31,M-727,3151.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,415,820,820-<END>-<END>-<END>,false,false,820,+740-100-415-002-820+
2026-05-31,M-728,3152.1,Mohenjo-daro,SEAL:S,Bull1:V,HBN,017,820,820-<END>-<END>-<END>,false,false,820,+740-575-017-002-820+
2026-05-31,M-732,3156.1,Mohenjo-daro,SEAL:S,Bull1:V,RAF,350,817,817-<END>-<END>-<END>,false,false,817,+520-400-350-002-817+
2026-05-31,M-735,3159.1,Mohenjo-daro,SEAL:S,Bull1:U,HAF,235,390,390-125-195-<END>,true,true,390-125-195,+740-760-235-002-390-125-195+
2026-05-31,M-739,3163.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,415,031,031-350-550-692,false,false,031-350-550-692,+090-740-100-415-002-031-350-550-692+
2026-05-31,M-756,3179.1,Mohenjo-daro,SEAL:S,Bull1:W,-,176,812,812-031-<END>-<END>,false,false,812-031,+740-100-176-002-812-031+
2026-05-31,M-761,3184.1,Mohenjo-daro,SEAL:S,Bull1,-,<START>,741,741-455-125-<END>,true,true,741-455-125,]002-741-455-125+
2026-05-31,M-776,3190.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,017,817,817-<END>-<END>-<END>,false,false,817,+740-032-840-585-017-002-817+
2026-05-31,M-780,3194.1,Mohenjo-daro,SEAL:S,Bull1:W,SBN,156,820,820-<END>-<END>-<END>,false,false,820,+740-773-156-002-820+
2026-05-31,M-781,3195.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,706,861,861-<END>-<END>-<END>,false,false,861,+520-033-706-002-861+
2026-05-31,M-783,3197.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,061,861,861-<END>-<END>-<END>,false,false,861,+151-061-002-861+
2026-05-31,M-785,3199.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,705,861,861-<END>-<END>-<END>,false,false,861,+740-255-705-002-861+
2026-05-31,M-787,3201.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,000,000,000-<END>-<END>-<END>,false,false,000,+151-000-002-000+
2026-05-31,M-788,3202.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,235,824,824-<END>-<END>-<END>,false,false,824,+740-482-235-002-824+
2026-05-31,M-792,3206.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,017,817,817-<END>-<END>-<END>,false,false,817,+679-740-575-017-002-817+
2026-05-31,M-793,3207.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,861,861-<END>-<END>-<END>,false,false,861,+740-388-235-240-798-002-861+
2026-05-31,M-794,3208.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,231,861,861-<END>-<END>-<END>,false,false,861,+804-231-002-861+
2026-05-31,M-795,3209.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,260,817,817-<END>-<END>-<END>,false,false,817,+156-260-002-817+
2026-05-31,M-803,3217.1,Mohenjo-daro,SEAL:S,Bull1,SAN,005,817,817-<END>-<END>-<END>,false,false,817,+390-005-002-817+
2026-05-31,M-809,3222.1,Mohenjo-daro,SEAL:S,Bull1,SAN,495,595,595-906-<END>-<END>,false,false,595-906,+520-460-495-002-595-906+
2026-05-31,M-813,3226.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,590,861,861-<END>-<END>-<END>,false,false,861,+161-390-590-002-861+
2026-05-31,M-815,3228.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,861,861-<END>-<END>-<END>,false,false,861,+520-070-233-798-002-861+
2026-05-31,M-816,3229.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,255,817,817-<END>-<END>-<END>,false,false,817,+740-690-435-255-002-817+
2026-05-31,M-819,3232.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,803,817,817-<END>-<END>-<END>,false,false,817,+520-233-240-803-002-817+
2026-05-31,M-823,3236.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,061,817,817-<END>-<END>-<END>,false,false,817,+740-061-002-817+
2026-05-31,M-825,3238.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,<START>,817,817-<END>-<END>-<END>,false,false,817,]002-817+
2026-05-31,M-827,3239.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,240,000,000-<END>-<END>-<END>,false,false,000,+226-240-002-000[
2026-05-31,M-833,3245.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,240,808,808-<END>-<END>-<END>,false,false,808,+527-550-740-240-002-808+
2026-05-31,M-834,3246.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,900,861,861-<END>-<END>-<END>,false,false,861,+151-390-590-900-002-861+
2026-05-31,M-835,3247.1,Mohenjo-daro,SEAL:S,Bull1,SAN,000,817,817-<END>-<END>-<END>,false,false,817,+090-740-035-171-000-002-817+
2026-05-31,M-839,3251.1,Mohenjo-daro,SEAL:S,Bull1:L,SAN,415,817,817-<END>-<END>-<END>,false,false,817,+740-100-415-002-817+
2026-05-31,M-845,3257.1,Mohenjo-daro,SEAL:S,Bull1:W,S,061,460,460-632-<END>-<END>,false,false,460-632,+000-061-002-460-632+
2026-05-31,M-849,3261.1,Mohenjo-daro,SEAL:S,Bull1:J,RAN,350,550,550-615-<END>-<END>,false,false,550-615,+151-350-002-550-615+
2026-05-31,M-850,3262.1,Mohenjo-daro,SEAL:S,Bull1:L,RAN,415,861,861-<END>-<END>-<END>,false,false,861,+740-100-415-002-861+
2026-05-31,M-851,3263.1,Mohenjo-daro,SEAL:S,Bull1:W,RAN,590,817,817-<END>-<END>-<END>,false,false,817,+621-740-390-590-002-817+
2026-05-31,M-853,3265.1,Mohenjo-daro,SEAL:S,Bull1:S,RAN,792,817,817-<END>-<END>-<END>,false,false,817,+090-740-792-002-817+
2026-05-31,M-855,3267.1,Mohenjo-daro,SEAL:S,Bull1,-,590,817,817-690-544-<END>,false,false,817-690-544,+861-260-832-390-590-002-817-690-544+
2026-05-31,M-866,3277.1,Mohenjo-daro,SEAL:S,Bull1:I,SAN,233,000,000-<END>-<END>-<END>,false,false,000,+740-482-233-002-000+
2026-05-31,M-868,3278.1,Mohenjo-daro,SEAL:S,Bull1:W,SAN,220,817,817-<END>-<END>-<END>,false,false,817,+520-033-705-231-220-002-817+
2026-05-31,M-869,3279.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,415,861,861-<END>-<END>-<END>,false,false,861,+740-100-415-002-861+
2026-05-31,M-872,3281.1,Mohenjo-daro,SEAL:S,Bull1:I,SAF,016,824,824-<END>-<END>-<END>,false,false,824,+390-016-002-824+
2026-05-31,M-889,3295.1,Mohenjo-daro,SEAL:S,Bull1:I,RBF,803,820,820-<END>-<END>-<END>,false,false,820,+740-384-032-803-002-820+
2026-05-31,M-895,3300.1,Mohenjo-daro,SEAL:S,Bull1,-,048,817,817-<END>-<END>-<END>,false,false,817,+740-048-002-817+
2026-05-31,M-897,3302.1,Mohenjo-daro,SEAL:S,Bull1,-,235,817,817-<END>-<END>-<END>,false,false,817,+527-550-235-002-817+
2026-05-31,M-900,3305.1,Mohenjo-daro,SEAL:S,Bull1,-,838,820,820-<END>-<END>-<END>,false,false,820,+740-390-590-233-220-415-798-838-002-820+
2026-05-31,M-901,3306.1,Mohenjo-daro,SEAL:S,Bull1,-,125,861,861-<END>-<END>-<END>,false,false,861,+090-125-002-861+
2026-05-31,M-902,3307.1,Mohenjo-daro,SEAL:S,-,-,798,000,000-090-<END>-<END>,false,false,000-090,+740-798-002-000-090+
2026-05-31,M-903,3308.1,Mohenjo-daro,SEAL:S,Bull1,-,772,817,817-<END>-<END>-<END>,false,false,817,+740-772-002-817+
2026-05-31,M-918,3315.1,Mohenjo-daro,SEAL:S,Bull1,SAN,869,861,861-<END>-<END>-<END>,false,false,861,+390-869-002-861+
2026-05-31,M-924,3320.1,Mohenjo-daro,SEAL:S,Bull1:J,SAN,772,817,817-<END>-<END>-<END>,false,false,817,+000-772-002-817+
2026-05-31,M-934,3329.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,235,861,861-<END>-<END>-<END>,false,false,861,+526-555-235-002-861+
2026-05-31,M-937,3332.1,Mohenjo-daro,SEAL:S,Bull1:J,S,031,900,900-615-<END>-<END>,false,false,900-615,+740-460-503-031-002-900-615+
2026-05-31,-,3335.1,Unknown,SEAL:S,Bull1:J,RAF,032,390,390-590-032-<END>,false,false,390-590-032,+740-205-032-002-390-590-032+
2026-05-31,M-941,3336.1,Mohenjo-daro,SEAL:S,Bull1:S,SAN,031,861,861-<END>-<END>-<END>,false,false,861,+000-642-240-031-002-861+
2026-05-31,M-948,3343.1,Mohenjo-daro,SEAL:S,Bull1,S,003,388,388-031-<END>-<END>,false,false,388-031,+426-003-002-388-031+
2026-05-31,M-957,3352.1,Mohenjo-daro,SEAL:S,Bull1,-,705,577,577-<END>-<END>-<END>,false,false,577,+740-760-705-002-577+
2026-05-31,M-958,3353.1,Mohenjo-daro,SEAL:S,Bull1:J,RAF,240,900,900-003-590-<END>,false,false,900-003-590,+740-772-240-002-900-003-590+
2026-05-31,M-979,3372.1,Mohenjo-daro,SEAL:S,Bull1:J,RAN,240,900,900-003-590-<END>,false,false,900-003-590,+740-773-240/002-900-003-590+
2026-05-31,M-1002,3394.1,Mohenjo-daro,SEAL:S,Bull1,-,031,315,315-850-<END>-<END>,false,false,315-850,+740-373-031-002-315-850+
2026-05-31,M-1027,3409.1,Mohenjo-daro,SEAL:S,-,-,415,435,435-000-<END>-<END>,false,false,435-000,+740-176-220-415-002-435-000[
2026-05-31,M-1044,3421.1,Mohenjo-daro,SEAL:S,Bull,-,032,861,861-<END>-<END>-<END>,false,false,861,+520-220-032-002-861+
2026-05-31,M-1045,3422.1,Mohenjo-daro,SEAL:S,-,-,032,820,820-000-<END>-<END>,false,false,820-000,+740-100-415-070-032-002-820-000+
2026-05-31,M-1055,3430.1,Mohenjo-daro,SEAL,-,-,388,000,000-<END>-<END>-<END>,false,false,000,+000-850-140-388-002-000[
2026-05-31,M-1063,3437.1,Mohenjo-daro,SEAL:S,-,-,004,861,861-<END>-<END>-<END>,false,false,861,+407-004-002-861+
2026-05-31,M-1074,3448.1,Mohenjo-daro,SEAL,-,-,<START>,000,000-<END>-<END>-<END>,false,false,000,]002-000[
2026-05-31,M-1082,3456.1,Mohenjo-daro,SEAL:S,-,-,235,065,065-834-<END>-<END>,false,false,065-834,]000-235-002-065-834+
2026-05-31,M-1085,3459.1,Mohenjo-daro,SEAL:S,Gaur,Trough,350,817,817-<END>-<END>-<END>,false,false,817,+740-100-415-798-460-350-002-817+
2026-05-31,M-1088,3462.1,Mohenjo-daro,SEAL:S,Gaur,Trough,540,820,820-<END>-<END>-<END>,false,false,820,+740-540-002-820+
2026-05-31,M-1089,3463.1,Mohenjo-daro,SEAL:S,Gaur,Trough,590,374,374-840-<END>-<END>,false,false,374-840,+151-390-590-002-374-840+
2026-05-31,M-1107,3478.1,Mohenjo-daro,SEAL:S,Zebu,None,103,000,000-<END>-<END>-<END>,false,false,000,+565-740-240-103-002-000+
2026-05-31,M-1109,3480.1,Mohenjo-daro,SEAL:S,Zebu,-,231,820,820-<END>-<END>-<END>,false,false,820,+520-231-002-820+
2026-05-31,M-1110,3481.1,Mohenjo-daro,SEAL:S,Zebu,None,104,817,817-<END>-<END>-<END>,false,false,817,+740-615-104-002-817+
2026-05-31,M-1112,3483.1,Mohenjo-daro,SEAL:S,Zebu,None,220,130,130-035-171-<END>,false,false,130-035-171,+740-585-220/002-130-035-171+
2026-05-31,M-1114,3485.1,Mohenjo-daro,SEAL:S,Zebu,None,140,741,741-060-920-<END>,false,false,741-060-920,+740-140-002-741-060-920+
2026-05-31,M-1115,3486.1,Mohenjo-daro,SEAL:S,Zebu,-,233,861,861-<END>-<END>-<END>,false,false,861,+740-335-233-002-861+
2026-05-31,M-1119,3490.1,Mohenjo-daro,SEAL:S,Zebu,None,803,820,820-741-<END>-<END>,false,false,820-741,+740-803-002-820-741+
2026-05-31,M-1126,3495.1,Mohenjo-daro,SEAL:S,Buff,Trough,031,817,817-<END>-<END>-<END>,false,false,817,+820/000-000-031-002-817+
2026-05-31,M-1135,3502.1,Mohenjo-daro,SEAL:S,Rhin,SAN,061,400,400-703-<END>-<END>,false,false,400-703,+740-061-002-400-703+
2026-05-31,M-1136,3503.1,Mohenjo-daro,SEAL:S,Rhin,Trough,240,820,820-<END>-<END>-<END>,false,false,820,]740-717-240-002-820+
2026-05-31,M-1137,3504.1,Mohenjo-daro,SEAL:S,None,None,904,820,820-<END>-<END>-<END>,false,false,820,+740-904-002-820+
2026-05-31,M-1138,3505.1,Mohenjo-daro,SEAL:S,Rhin,Trough,017,820,820-<END>-<END>-<END>,false,false,820,+740-585-017-002-820+
2026-05-31,M-1139,3506.1,Mohenjo-daro,SEAL:S,Rhin,-,621,820,820-<END>-<END>-<END>,false,false,820,+740-416-621-002-820+
2026-05-31,M-1148,3509.1,Mohenjo-daro,SEAL:S,Elep,None,220,861,861-<END>-<END>-<END>,false,false,861,+520-220-002-861+
2026-05-31,M-1150,3511.1,Mohenjo-daro,SEAL:S,Elep,None,240,456,456-<END>-<END>-<END>,false,false,456,+621-520-231-240-002-456+
2026-05-31,M-1152,3513.1,Mohenjo-daro,SEAL:S,Elep,Trough,235,861,861-<END>-<END>-<END>,false,false,861,+740-032-840-235-002-861+
2026-05-31,M-1155,3516.1,Mohenjo-daro,SEAL:S,Elep,None,335,033,033-705-<END>-<END>,false,false,033-705,+740-760-335-002-033-705+
2026-05-31,M-1159,3519.1,Mohenjo-daro,SEAL:S,Elep,None,032,168,168-032-<END>-<END>,false,false,168-032,+232-220-032-002-168-032+
2026-05-31,M-1160,3520.1,Mohenjo-daro,SEAL:S,Elep,None,031,861,861-<END>-<END>-<END>,false,false,861,+000-136-031-002-861+
2026-05-31,M-1161,3521.1,Mohenjo-daro,SEAL:S,Elep,None,031,861,861-<END>-<END>-<END>,false,false,861,+520-233-031-002-861+
2026-05-31,M-1166,3526.1,Mohenjo-daro,SEAL:S,Tigr,Trough,240,817,817-<END>-<END>-<END>,false,false,817,+740-923-240-002-817+
2026-05-31,M-1169,3529.1,Mohenjo-daro,SEAL:S,Comp,None,072,270,270-633-032-<END>,false,false,270-633-032,+520-033-705-220-032/231-072-002-270-633-032+
2026-05-31,M-1177,3533.1,Mohenjo-daro,SEAL:S,CompBull,None,760,817,817-<END>-<END>-<END>,false,false,817,+740-760-002-817+
2026-05-31,M-1178,3534.1,Mohenjo-daro,SEAL:S,None,None,<START>,820,820-906-000-<END>,false,false,820-906-000,+002-820-906-000[
2026-05-31,M-1188,3539.1,Mohenjo-daro,SEAL:S,None,None,240,244,244-632-<END>-<END>,false,false,244-632,]000/000-125-632-032/240-002-244-632+
2026-05-31,M-1189,3540.1,Mohenjo-daro,SEAL:S,-,-,220,824,824-<END>-<END>-<END>,false,false,824,]861-892-692/000-220-002-824[
2026-05-31,M-1206,3556.2,Mohenjo-daro,SEAL:S,Gaur,None,255,861,861-<END>-<END>-<END>,false,false,861,+740-690-435-255-002-861+
2026-05-31,M-1226,3561.1,Mohenjo-daro,SEAL:S,Gaur,Trough,233,817,817-<END>-<END>-<END>,false,false,817,+520-033-705-235-233-002-817+
2026-05-31,M-1263,3570.1,Mohenjo-daro,SEAL:R,None,None,480,570,570-<END>-<END>-<END>,false,false,570,+000-740-000-520-480-002-570+
2026-05-31,M-1267,3574.1,Mohenjo-daro,SEAL:R,None,None,175,861,861-<END>-<END>-<END>,false,false,861,+416-001-740-720-175-002-861+
2026-05-31,M-1268,3575.1,Mohenjo-daro,SEAL:R,None,None,176,817,817-<END>-<END>-<END>,false,false,817,+740-455-176-002-817+
2026-05-31,M-1273,3580.1,Mohenjo-daro,SEAL:R,None,None,055,861,861-603-<END>-<END>,false,false,861-603,+740-055-002-861-603+
2026-05-31,M-1284,3589.1,Mohenjo-daro,SEAL:R,None,None,806,502,502-031-<END>-<END>,false,false,502-031,+416-001-520-240-806-002-502-031+
2026-05-31,M-1297,3602.1,Mohenjo-daro,SEAL:R,None,None,806,824,824-<END>-<END>-<END>,false,false,824,]806-002-824+
2026-05-31,M-1299,3604.1,Mohenjo-daro,SEAL:R,None,None,233,817,817-<END>-<END>-<END>,false,false,817,+527-550-033-705-233-002-817+
2026-05-31,M-1306,3611.1,Mohenjo-daro,SEAL:R,None,None,806,820,820-<END>-<END>-<END>,false,false,820,+740-405-590-806-002-820+
2026-05-31,M-1311,3616.1,Mohenjo-daro,SEAL:R,None,None,354,817,817-<END>-<END>-<END>,false,false,817,+520-400-354-002-817+
2026-05-31,M-1318,3623.1,Mohenjo-daro,SEAL:R,None,None,503,880,880-<END>-<END>-<END>,false,false,880,+740-460-503-002-880+
2026-05-31,M-1319,3624.1,Mohenjo-daro,SEAL:R,None,None,806,904,904-346-<END>-<END>,false,false,904-346,]798-806-002-904-346+
2026-05-31,M-1341,3646.1,Mohenjo-daro,SEAL:R,None,None,016,595,595-342-632-<END>,false,false,595-342-632,+016-002-595-342-632+
2026-05-31,M-1343,3648.1,Mohenjo-daro,SEAL,None,None,235,861,861-<END>-<END>-<END>,false,false,861,+740-390-590-235-002-861+
2026-05-31,M-1346,3650.1,Mohenjo-daro,SEAL:R,None,None,803,820,820-<END>-<END>-<END>,false,false,820,+740-861-032-233-803-002-820+
2026-05-31,M-1354,3654.1,Mohenjo-daro,SEAL:R,None,None,000,820,820-<END>-<END>-<END>,false,false,820,]000-002-820+
2026-05-31,M-1358,3657.1,Mohenjo-daro,SEAL:R,None,None,032,900,900-285-<END>-<END>,false,false,900-285,+032-002-900-285+
2026-05-31,M-1369,3668.1,Mohenjo-daro,SEAL:C,None,None,832,060,060-820-<END>-<END>,false,false,060-820,]000-055-592-140-832-002-060-820[
2026-05-31,M-1371,3670.1,Mohenjo-daro,POT:T:s,None,None,550,370,370-<END>-<END>-<END>,false,false,370,+527-550-002-370+
2026-05-31,M-1381,3677.1,Mohenjo-daro,POT:T:s,None,None,550,370,370-<END>-<END>-<END>,false,false,370,+527-550-002-370+
2026-05-31,M-1385,3681.1,Mohenjo-daro,TAG:P,Bull1,-,032,817,817-<END>-<END>-<END>,false,false,817,+740-760-032-002-817+
2026-05-31,M-1385,3681.2,Mohenjo-daro,TAG:P,Bull1,-,032,817,817-<END>-<END>-<END>,false,false,817,+740-760-032-002-817[
2026-05-31,M-1385,3681.3,Mohenjo-daro,TAG:P,Bull1,-,032,817,817-<END>-<END>-<END>,false,false,817,+740-760-032-002-817+
2026-05-31,M-1386,3682.1,Mohenjo-daro,TAB:B,-,-,235,031,031-480-<END>-<END>,false,false,031-480,]000-000-335-235-002-031-480[
2026-05-31,M-1391,3685.1,Mohenjo-daro,TAG:O,Bull1,SAN,798,817,817-032-320-<END>,false,false,817-032-320,+000-000-000-798-002-817-032-320+
2026-05-31,M-1420,3707.1,Mohenjo-daro,TAB:B,None,None,838,817,817-<END>-<END>-<END>,false,false,817,]838-002-817+
2026-05-31,M-1426,3711.1,Mohenjo-daro,TAB:B,None,None,798,861,861-<END>-<END>-<END>,false,false,861,+740-760-036-220-415-798-002-861+
2026-05-31,M-1427,3712.1,Mohenjo-daro,TAG:O,Bull1,None,140,220,220-627-615-906,false,false,220-627-615-906-388,+484-140-002-220-627-615-906-388+
2026-05-31,M-1532,3782.1,Mohenjo-daro,TAB:C,Othr,None,004,365,365-460-495-<END>,false,false,365-460-495,+407-004-002-365-460-495+
2026-05-31,M-1631,3825.1,Mohenjo-daro,BNGL,None,None,<START>,790,790-290-741-<END>,false,false,790-290-741,+002-790-290-741+
2026-05-31,M-1658,3844.2,Mohenjo-daro,MISC,None,None,016,861,861-<END>-<END>-<END>,false,false,861,+000-016-002-861+
2026-05-31,Ns-5,3853.1,Nausharo,SEAL:S,Bull1:J,HBF,016,820,820-<END>-<END>-<END>,false,false,820,+090-740-220-016-002-820+
2026-05-31,Ns-7,3855.1,Nausharo,SEAL:S,Bull1:J,SAN,003,820,820-<END>-<END>-<END>,false,false,820,+390-003-002-820+
2026-05-31,Ns-9,3857.1,Nausharo,SEAL:S,Comp,None,067,374,374-310-350-495,false,false,374-310-350-495-834,+740-142-067/002-374-310-350-495-834+
2026-05-31,Sktd-1,3875.1,Surkotada,SEAL:S,Bull1,RAN,004,390,390-125-820-<END>,true,true,390-125-820,+390-004-002-390-125-820+
2026-05-31,-,3882.1,Susa,SEAL:CY,Gaur,Trough,150,055,055-031-319-001,false,false,055-031-319-001-924,+416-150-002-055-031-319-001-924+
2026-05-31,-,3884.1,Tell Umma,TAG:L,Bull1,SAN,004,705,705-127-<END>-<END>,false,false,705-127,+390-004-002-705-127+
2026-05-31,TY-106,3886.1,Tepe Yahya,POT:T:s,None,None,<START>,095,095-000-<END>-<END>,false,false,095-000,+002-095-000[
2026-05-31,?-3,3892.1,Unknown,SEAL:S,None,None,<START>,368,368-590-900-<END>,false,false,368-590-900,+002-368-590-900+
2026-05-31,?-5,3894.1,Unknown,TAB:B,None,None,233,820,820-<END>-<END>-<END>,false,false,820,+555-233-002-820+
2026-05-31,?-6,3895.1,Unknown,TAB:B,None,None,061,817,817-<END>-<END>-<END>,false,false,817,+740-702-061-002-817+
2026-05-31,-,3896.1,Unknown,SEAL:S,Bull1:W,SAF,235,820,820-<END>-<END>-<END>,false,false,820,+740-222-235-002-820+
2026-05-31,-,3898.1,Ur,SEAL:C,Gaur,None,<START>,004,004-328-001-803,false,false,004-328-001-803-415,+002-004-328-001-803-415+
2026-05-31,M-1670,3908.1,Mohenjo-daro,SEAL:S,Bull1:II,SAN,233,861,861-<END>-<END>-<END>,false,false,861,+740-760-001-233-002-861+
2026-05-31,M-1698,3909.1,Mohenjo-daro,SEAL:S,Bull1:W,SAF,705,861,861-803-<END>-<END>,false,false,861-803,+740-482-033-705-002-861-803+
2026-05-31,H-1037,3922.1,Harappa,SEAL:S,Bull1:U,SAN,032,000,000-<END>-<END>-<END>,false,false,000,+740-904-032-002-000+
2026-05-31,H-1048,3925.1,Harappa,SEAL:S,Bull1:W,SAF,235,817,817-<END>-<END>-<END>,false,false,817,+740-032-840-235-002-817+
2026-05-31,H-1049,3926.1,Harappa,SEAL:S,Bull1:W,SAN,004,933,933-<END>-<END>-<END>,false,false,933,+405-004-002-933+
2026-05-31,H-1076,3930.1,Harappa,SEAL:R,None,None,706,820,820-<END>-<END>-<END>,false,false,820,+740-611-706-002-820+
