checked_date,object,id,site,type,shape,material,symbol,cult,prev_before_h,h,x,pair,gated_by_002,x_continuing,x_terminal,tail_after_x,scope_cell,text
2026-05-31,Ns-67,5368.1,Nausharo,POT:T:g,-,Clay,-,-,002,000,000,000-000,True,False,True,<END>,Nausharo|POT:T:g|-|Clay,+000-151-390-000-002-000-000[
2026-05-31,-,5391.1,Mohenjo-daro,TAB:B,prism,Clay,Mult,None,600,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:B|prism|Clay,+000-600-000-000[
2026-05-31,-,5397.1,Harappa,POT:T:g,-,Clay,-,-,,000,000,000-000,False,True,False,220,Harappa|POT:T:g|-|Clay,]000-000-220+
2026-05-31,-,5398.1,Harappa,POT:T:g,-,Clay,-,-,740,000,000,000-000,False,False,True,<END>,Harappa|POT:T:g|-|Clay,+740-000-000+
2026-05-31,L-100,5401.1,Lothal,SEAL:R,cuboid,Steatite,Bult,None,555,000,000,000-000,False,True,False,000,Lothal|SEAL:R|cuboid|Steatite,+555-000-000-000+
2026-05-31,L-100,5401.1,Lothal,SEAL:R,cuboid,Steatite,Bult,None,000,000,000,000-000,False,False,True,<END>,Lothal|SEAL:R|cuboid|Steatite,+555-000-000-000+
2026-05-31,-,5412.1,Amri,POT:T:g,-,Clay,-,-,,000,000,000-000,False,True,False,416,Amri|POT:T:g|-|Clay,]000-000-416[
2026-05-31,-,5438.1,Tigrana,TAG,square,Clay,Bull1,?,032,000,000,000-000,False,False,True,<END>,Tigrana|TAG|square|Clay,+740-000-032-000-000+
2026-05-31,M-913,5446.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,-,,000,000,000-000,False,True,False,000,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000[
2026-05-31,M-913,5446.1,Mohenjo-daro,SEAL:S,square,Steatite,Bull1:W,-,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|SEAL:S|square|Steatite,+000-000-000[
2026-05-31,M-1428,5447.1,Mohenjo-daro,TAB:B,prism,Clay,Scene,-,,000,000,000-000,False,True,False,000 000,Mohenjo-daro|TAB:B|prism|Clay,+000-000-000-000+
2026-05-31,M-1428,5447.1,Mohenjo-daro,TAB:B,prism,Clay,Scene,-,000,000,000,000-000,False,True,False,000,Mohenjo-daro|TAB:B|prism|Clay,+000-000-000-000+
2026-05-31,M-1428,5447.1,Mohenjo-daro,TAB:B,prism,Clay,Scene,-,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:B|prism|Clay,+000-000-000-000+
2026-05-31,-,5458.1,Harappa,POT:T:g,-,Clay,None,None,,000,000,000-000,False,True,False,315 849,Harappa|POT:T:g|-|Clay,+000-000-315-849[
2026-05-31,H-1351,5471.1,Harappa,TAB:I,prism,-,Bult,None,,000,000,000-000,False,False,True,<END>,Harappa|TAB:I|prism|-,+000-000+
2026-05-31,M-596,5512.1,Mohenjo-daro,TAB:C,rectangular,Copper,None,None,740,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:C|rectangular|Copper,+740-000-000+
2026-05-31,M-891,5515.1,Mohenjo-daro,SEAL:S,square,-,Bull1:J,RAF,,000,000,000-000,False,False,True,<END>,Mohenjo-daro|SEAL:S|square|-,+000-000[
2026-05-31,M-1387,5520.1,Mohenjo-daro,TAG:L,circular,Clay,Bull1,???,740,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAG:L|circular|Clay,+000/740-000-000+
2026-05-31,M-1455,5521.1,Mohenjo-daro,TAB:C,square,-,-,-,384,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAB:C|square|-,+740-384-000-000+
2026-05-31,M-2035,5531.1,Mohenjo-daro,TAG:C,cuboid,Faience,Mult,-,,000,000,000-000,False,True,False,000,Mohenjo-daro|TAG:C|cuboid|Faience,+000-000-000+
2026-05-31,M-2035,5531.1,Mohenjo-daro,TAG:C,cuboid,Faience,Mult,-,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAG:C|cuboid|Faience,+000-000-000+
2026-05-31,M-2035,5531.2,Mohenjo-daro,TAG:C,cuboid,Faience,Mult,-,,000,000,000-000,False,True,False,000,Mohenjo-daro|TAG:C|cuboid|Faience,+000-000-000+
2026-05-31,M-2035,5531.2,Mohenjo-daro,TAG:C,cuboid,Faience,Mult,-,000,000,000,000-000,False,False,True,<END>,Mohenjo-daro|TAG:C|cuboid|Faience,+000-000-000+
2026-05-31,-,5541.1,Shikarpur,POT:T:p,-,Clay,-,-,002,861,000,861-000,True,False,True,<END>,Shikarpur|POT:T:p|-|Clay,+002-861-000[
2026-05-31,-,5557.1,Unknown,SEAL:CY,cylindrical,Stone,Scene,None,139,000,000,000-000,False,False,True,<END>,Unknown|SEAL:CY|cylindrical|Stone,+145-139-000-000+
2026-05-31,-,5586.1,Unknown,SEAL:R,-,-,None,None,060,130,035,130-035,False,True,False,171,Unknown|SEAL:R|-|-,+740-154-017-060-130-035-171+
