iteration,best_terminal,best_feature,best_value,best_a,best_fisher_p,max_mi_bits,p_le_observed,mi_ge_observed
3604,817,symbol,Bull1:S,17,0.0008033967277259694,0.5135317541554987,true,true
3605,861,type,POT:T:g,5,0.010381314257198251,0.4524448201895451,true,false
3606,817,first,390,10,0.01767181686122424,0.44111868191902454,true,false
3607,861,symbol,Bull1:S,19,0.0004980120922194104,0.46909813408853396,true,false
3608,817,prev,004,8,0.0037564492718906673,0.5220628310901156,true,true
3609,817,prev,017,5,0.004531039514728302,0.48183266489486004,true,false
3610,817,prev,000,12,0.00008442414605991791,0.49724392611876117,true,true
3611,861,material,Clay,16,0.01204072907069222,0.4600491857182676,true,false
3612,861,prev,803,13,0.002294448750288364,0.5025956083855256,true,true
3614,861,site,Unknown,5,0.010381314257198251,0.48217841330709305,true,true
3615,861,type,SEAL:R,27,0.0023448082597465024,0.46492369216565477,true,false
3616,820,condition,Good,38,0.016921429792654638,0.4731959937087866,true,false
3617,820,complete,?,10,0.00467667338455326,0.4502538558573725,true,false
3618,817,prev,<START>,8,0.0037564492718906673,0.5246795026723619,true,true
3619,861,shape,rectangular,24,0.004083607775613809,0.4869524677903778,true,true
3620,861,prev,220,9,0.0016171881696068794,0.4946033338775362,true,true
3622,861,condition,Fair,49,0.009708228951799002,0.4286021065754229,true,false
3623,861,prev,004,8,0.012226325023033762,0.5261009638989649,true,true
3624,817,site,Unknown,5,0.004531039514728302,0.46292374535706815,true,false
3625,817,site,Kalibangan,9,0.009758098008440293,0.4332051634374487,true,false
3626,861,prev,240,15,0.011852987944559268,0.48493731897260167,true,true
3627,817,symbol,Bull1,20,0.011185127281793356,0.45495791999450536,true,false
3628,820,type,SEAL,6,0.0012577885570611836,0.4475455289080997,true,false
3629,817,prev,806,6,0.0015145890512716672,0.5017029232986661,true,true
3630,817,shape,circular,5,0.004531039514728302,0.45322460571016004,true,false
3631,861,shape,cuboid-convex,17,0.0018534013949647716,0.47218563217446397,true,false
3632,820,material,Steatite,74,0.0028427606839158646,0.46530893609663054,true,false
3633,861,site,Harappa,40,0.00801625788599572,0.46282100991721,true,false
3634,820,symbol,Bull1:L,5,0.012552559477795188,0.4800295806120512,true,false
3636,820,prev,233,7,0.023177246629622228,0.49481039948482197,false,true
3638,820,prev,503,5,0.004484865962985306,0.5113025317513534,true,true
3639,820,type,TAG,8,0.00036173775270606756,0.46818467383386764,true,false
3640,817,shape,rectangular,20,0.016127588121854882,0.5060638834531506,true,true
3641,820,symbol,Bull1:S,12,0.013229910116894531,0.4547891780113502,true,false
3642,861,type,SEAL:R,25,0.014611614939604157,0.4839679624728604,true,true
3643,817,site,Kalibangan,9,0.009758098008440293,0.5184892953480984,true,true
3644,820,prev,806,5,0.004484865962985306,0.4549499023607783,true,false
3645,861,site,Harappa,41,0.0037986258179042672,0.44975987218376756,true,false
3646,861,prev,016,5,0.010381314257198251,0.4909741049695809,true,true
3647,820,first,151,5,0.012552559477795188,0.43656929717465226,true,false
3648,820,prev,798,7,0.013460970967018237,0.46060819485181753,true,false
3649,820,symbol,Zebu,6,0.01903790340187208,0.511848361349885,true,true
3651,861,complete,Y,126,0.004130363901991156,0.48071836198459117,true,false
3652,861,symbol,Gaur,9,0.015095843943391904,0.4471054966401613,true,false
3653,820,shape,square,73,0.007720488309691351,0.4981722904001662,true,true
3654,817,first,000,21,0.0009851812922552544,0.4705390347827049,true,false
3655,820,prev,031,8,0.01611580490859327,0.4710541824155972,true,false
3656,820,symbol,Bull1:W,27,0.0067508085115197,0.4427668075210594,true,false
3657,861,type,TAB:B,18,0.019352951472353764,0.4541837906390765,true,false
3658,861,material,Faience,14,0.011491808317988761,0.4769730624742111,true,false
3659,861,material,Clay,17,0.0037319157181483517,0.43174649016785804,true,false
3660,861,symbol,Gavi,5,0.010381314257198251,0.44997255330234276,true,false
3661,820,first,090,9,0.0008429073167711647,0.48537044151492537,true,true
3662,820,complete,?,10,0.00467667338455326,0.4255928783029745,true,false
3663,817,type,SEAL,6,0.007581478152420626,0.5014485927242505,true,true
3665,820,first,390,10,0.0013707383769167127,0.4702075082614448,true,false
3666,817,symbol,Elep,9,0.004242147419125905,0.47953732974136337,true,false
3667,861,first,151,7,0.0016215156151059946,0.4605129902262303,true,false
3668,820,prev,<START>,6,0.01903790340187208,0.4897887038050478,true,true
3669,820,condition,Fair,32,0.024028763605808433,0.4921408219320266,false,true
3670,861,material,Faience,17,0.00011969718243547705,0.5511054657381744,true,true
3671,820,prev,<START>,7,0.0032362947109295043,0.4601376399188188,true,false
3672,861,symbol,Bull1:L,6,0.01905280847749524,0.4788668437794301,true,false
3673,820,symbol,Bull1:W,27,0.0067508085115197,0.4549726647206654,true,false
3674,817,first,527,6,0.021737552721773596,0.4892510917947186,false,true
3675,861,type,SEAL:R,25,0.014611614939604157,0.47652855875194405,true,false
3676,817,symbol,Elep,9,0.004242147419125905,0.49200814342984905,true,true
3677,861,prev,017,5,0.010381314257198251,0.4724221216819116,true,false
3679,820,site,Harappa,27,0.013152807668419687,0.4633633203419771,true,false
3680,817,first,405,6,0.007581478152420626,0.4625644024794598,true,false
3682,861,prev,235,14,0.020419717212291792,0.5032000182203624,false,true
3683,861,type,TAG,8,0.012226325023033762,0.4581938873377577,true,false
3684,817,condition,Good,50,0.011381982606644794,0.5248488334014727,true,true
3686,817,complete,?,11,0.015936693241893507,0.4348516015286289,true,false
3687,861,prev,233,10,0.0075573570914726955,0.4817009350002169,true,false
3688,820,symbol,Bull1:L,6,0.0012577885570611836,0.4739887164572724,true,false
3689,861,condition,Fair,50,0.004968956227546744,0.478112322335362,true,false
3690,817,first,151,6,0.007581478152420626,0.468669221166937,true,false
3691,861,first,740,71,0.0006073627619748799,0.48452093579295735,true,true
3692,817,prev,233,10,0.0017906138238757503,0.49621849403817625,true,true
3693,861,first,527,7,0.008515247255600763,0.47720335686762744,true,false
3694,820,prev,220,7,0.0032362947109295043,0.5069816152076709,true,true
3695,820,type,TAB:B,13,0.018390881096524873,0.440818658181041,true,false
3696,820,material,Steatite,73,0.006479905914223628,0.46662293310049263,true,false
3697,820,symbol,Bull1:L,5,0.012552559477795188,0.48841874206456265,true,true
3698,820,first,740,47,0.0018769947745454316,0.5108385885615188,true,true
3699,861,condition,Fine,8,0.012226325023033762,0.4971313377092352,true,true
3700,817,site,Harappa,37,0.0019304058853383235,0.42235271415524095,true,false
3701,820,condition,Fine,6,0.01903790340187208,0.47388376970623775,true,false
3702,861,first,740,70,0.0012846583921608925,0.4808863893561633,true,false
3703,817,material,Clay,15,0.005914107921014099,0.4582090486930503,true,false
3704,817,symbol,Bull1:J,15,0.015550704684896102,0.46082106310862303,true,false
3706,861,symbol,Gavi,5,0.010381314257198251,0.5052792808714157,true,true
3707,861,prev,<START>,8,0.012226325023033762,0.4735899465524694,true,false
3708,820,prev,503,5,0.004484865962985306,0.49266972502964823,true,true
3709,820,site,Lothal,10,0.0026303165495618775,0.4977591554174699,true,true
3710,861,first,000,21,0.011323437336414213,0.4313057666209398,true,false
3711,820,prev,233,8,0.005132734684787917,0.5058879570945338,true,true
3713,817,type,TAG,9,0.00038600957761127016,0.4298838481113074,true,false
3716,820,prev,590,5,0.012552559477795188,0.4715993954305215,true,false
3717,861,prev,176,8,0.000636696809321411,0.5175539188080549,true,true
3718,861,type,TAB:B,20,0.002280200559145552,0.4516076102135796,true,false
3719,817,prev,032,17,0.001525541769461036,0.48809153743413586,true,true
3720,861,prev,220,8,0.012226325023033762,0.5032639727530609,true,true
3721,817,symbol,Elep,9,0.004242147419125905,0.4645485991867976,true,false
3722,861,material,Steatite,112,0.009518192750284607,0.49718967673064396,true,true
3723,820,material,Clay,13,0.002605783528312325,0.4545243808230492,true,false
3724,817,first,390,12,0.0008363949618860581,0.4794243247027045,true,false
3725,817,prev,235,14,0.0036823540783440085,0.4821670229839353,true,true
3726,817,first,405,6,0.007581478152420626,0.46374543472268737,true,false
3727,861,first,527,7,0.008515247255600763,0.4548763521869655,true,false
3728,817,symbol,Bull1:I,10,0.004423546815901876,0.4552617275808683,true,false
3729,820,type,SEAL,5,0.012552559477795188,0.4826930945137422,true,true
3730,820,complete,?,10,0.00467667338455326,0.46058905336670086,true,false
3731,820,shape,square,73,0.007720488309691351,0.48078290526324613,true,false
3732,820,prev,240,12,0.0037633375814269568,0.4652946457141097,true,false
3733,817,prev,803,11,0.008782077126427264,0.5196967472003262,true,true
3734,817,prev,061,6,0.0015145890512716672,0.5106676270891077,true,true
3736,861,material,Steatite,110,0.030718017136360756,0.5039409156626281,false,true
3737,820,first,740,47,0.0018769947745454316,0.4994031913862123,true,true
3738,820,complete,Y,80,0.011112411177323046,0.5241901859025127,true,true
3739,817,condition,Good,50,0.011381982606644794,0.4876054997780482,true,true
3740,820,condition,Fine,6,0.01903790340187208,0.5093812186494675,true,true
3741,861,complete,N,39,0.0000032172138906994655,0.4607720126026628,true,false
3742,820,first,405,5,0.012552559477795188,0.47563378269936535,true,false
3743,817,prev,003,7,0.009172198524237892,0.5042755808773682,true,true
3744,817,material,Steatite,98,0.002893220320561119,0.5020181399026244,true,true
3745,817,symbol,Bull1:J,17,0.001525541769461036,0.4645311452125349,true,false
3746,817,material,Clay,17,0.0003953019419951873,0.45747297745511856,true,false
3747,817,prev,031,11,0.001948438049334938,0.5228538153302446,true,true
3748,820,material,Faience,10,0.01861999074018965,0.47378165084998713,true,false
3749,861,prev,803,11,0.03438984983323797,0.5088680656530943,false,true
3750,820,complete,N,23,0.004458249788107785,0.47493029725456204,true,false
3751,817,first,151,6,0.007581478152420626,0.46677612199748375,true,false
3752,820,site,Kalibangan,8,0.005132734684787917,0.5428074677343164,true,true
3753,817,type,SEAL:R,23,0.007048642696274113,0.4622229255670802,true,false
3754,861,symbol,Zebu,8,0.012226325023033762,0.427196657283671,true,false
3756,861,shape,circular,5,0.010381314257198251,0.47382023180267147,true,false
3757,817,first,405,6,0.007581478152420626,0.44672478815001443,true,false
3758,817,complete,?,11,0.015936693241893507,0.44408801673803494,true,false
3759,817,type,POT:T:g,5,0.004531039514728302,0.4386889761143307,true,false
3760,820,complete,?,10,0.00467667338455326,0.5083281980046612,true,true
3761,861,symbol,Bull1:W,38,0.01268599651307914,0.4952956380968713,true,true
3762,817,prev,032,17,0.001525541769461036,0.4946381784334297,true,true
3763,861,condition,Poor,67,0.011827794028777499,0.43888828141644304,true,false
3764,861,material,Steatite,113,0.004895647888611146,0.45270185707267346,true,false
3765,861,site,Unknown,5,0.010381314257198251,0.47563130588155533,true,false
3766,861,condition,Good,58,0.007699037841300704,0.48416896442904106,true,true
3767,820,symbol,Bull1:J,13,0.006264143438186972,0.43509148241994494,true,false
3768,817,prev,176,8,0.0001663914732383116,0.5332391342727796,true,true
3769,817,condition,Fine,7,0.021808946779711146,0.5181550965596023,false,true
3770,817,first,151,6,0.007581478152420626,0.47384697429238276,true,false
3771,820,prev,004,6,0.01903790340187208,0.5049506884509947,true,true
3772,820,complete,N,22,0.010602393075277718,0.5036937039115165,true,true
3773,861,complete,?,14,0.0011247969315832974,0.46537526491411507,true,false
3774,861,site,Mohenjo-daro,100,0.004892270303106861,0.4409320926650775,true,false
3775,861,first,090,13,0.000005558938196449572,0.46103981702151714,true,false
3776,817,first,740,58,0.010867738841833424,0.4549449736234201,true,false
3777,861,first,405,6,0.01905280847749524,0.4620111311769116,true,false
3778,817,symbol,Bull1,20,0.011185127281793356,0.40366449336975135,true,false
3780,820,prev,503,6,0.0002260835127882296,0.4818208264318874,true,false
3781,817,shape,rectangular,23,0.0007625977123906379,0.4574363819957393,true,false
3782,861,symbol,Zebu,8,0.012226325023033762,0.455096793610714,true,false
3783,817,type,SEAL,6,0.007581478152420626,0.4401227330869358,true,false
3784,820,site,Lothal,9,0.011215033028061499,0.468742341895372,true,false
3785,817,first,090,9,0.009758098008440293,0.4522647950544219,true,false
3787,817,material,Steatite,97,0.00604339433403107,0.5319279779799466,true,true
3788,817,first,090,9,0.009758098008440293,0.4798899923842595,true,false
3789,820,site,Harappa,28,0.006112281098297088,0.48179267805161236,true,false
3790,817,condition,Poor,57,0.023393686867231176,0.492941534476588,false,true
3791,820,complete,?,11,0.0009932310815690005,0.45763335679162415,true,false
3792,861,site,Mohenjo-daro,98,0.016170623563690575,0.4703753763324379,true,false
3793,861,symbol,Bull1:S,18,0.002030005420096356,0.47308663738255,true,false
3794,861,symbol,Bull1,22,0.01679056850890744,0.4633365778522655,true,false
3795,817,symbol,Bull1:W,33,0.01656225810933118,0.4782761355811588,true,false
3796,817,prev,031,11,0.001948438049334938,0.495145383300719,true,true
3797,861,complete,N,35,0.0004225966257510008,0.4726744916612837,true,false
3798,820,symbol,Bull1:I,8,0.009488306533542046,0.4974066797400524,true,true
3799,820,symbol,Bull1:I,8,0.009488306533542046,0.43949849499305077,true,false
3800,820,prev,176,6,0.00400171595588435,0.513627375410219,true,true
3801,817,type,SEAL,7,0.0005034408677465668,0.47318356649985743,true,false
3802,820,complete,Y,80,0.011112411177323046,0.4492160372217552,true,false
3803,820,type,SEAL:R,18,0.010866610457374954,0.49012551381367164,true,true
3804,817,symbol,Zebu,8,0.0037564492718906673,0.4493167465144119,true,false
3805,817,prev,032,16,0.005251153689320589,0.5111752392695634,true,true
3806,817,symbol,Bull1:W,34,0.008185220214141233,0.4718374409858964,true,false
3807,820,first,740,47,0.0018769947745454316,0.43995101634904504,true,false
3808,820,complete,Y,83,0.0004912061593557759,0.4890755948814791,true,true
3809,861,symbol,Bull1:I,12,0.0005493220846798978,0.4471364765882512,true,false
3810,817,prev,806,5,0.019613291832013206,0.48025380221114894,true,false
3811,820,symbol,Elep,9,0.0003280784105457419,0.512230671180022,true,true
3812,817,prev,806,5,0.019613291832013206,0.46312820888744083,true,false
3813,820,first,405,5,0.012552559477795188,0.4946750487154082,true,true
3814,817,symbol,Elep,9,0.004242147419125905,0.4643183047933814,true,false
3815,817,prev,220,7,0.021808946779711146,0.49773095026964015,false,true
3817,861,condition,Good,59,0.004011245429290962,0.4731720260193351,true,false
3818,820,symbol,Gaur,7,0.013460970967018237,0.45084349312839733,true,false
3819,861,symbol,Gaur,10,0.002685787757920896,0.5205966038464025,true,true
3820,817,symbol,Bull1:I,10,0.004423546815901876,0.486071061350438,true,true
3821,817,material,Clay,15,0.005914107921014099,0.4755918788543613,true,false
3822,820,prev,233,7,0.023177246629622228,0.49755108443509566,false,true
3823,820,prev,004,6,0.01903790340187208,0.48278986433047144,true,true
3824,820,prev,176,6,0.00400171595588435,0.49000154422420195,true,true
3825,820,type,SEAL,5,0.012552559477795188,0.4628325910516284,true,false
3826,820,shape,rectangular,17,0.006205738700261671,0.47409641017091597,true,false
3827,820,site,Dholavira,9,0.006670183127678552,0.4800091925369499,true,false
3828,861,material,Steatite,118,0.0000761318795980746,0.5015384187738894,true,true
3829,820,material,Faience,11,0.005423389016386649,0.4127428934778318,true,false
3830,861,site,Lothal,12,0.010101438202897793,0.4778418689818746,true,false
3831,861,condition,Good,58,0.007699037841300704,0.476471747940811,true,false
3832,861,type,SEAL:S,113,0.0021847642635249025,0.5062409177198807,true,true
3834,817,prev,803,12,0.0020019450500639805,0.49900457163877393,true,true
3835,817,symbol,Elep,9,0.004242147419125905,0.45444565372653845,true,false
3836,820,first,621,5,0.012552559477795188,0.4726463432810088,true,false
3837,817,type,TAB:B,17,0.0075220871375098535,0.48983688039884593,true,true
3839,820,complete,Y,81,0.004446727243009865,0.4830780404622676,true,true
3840,820,type,SEAL:R,18,0.010866610457374954,0.4883529928498203,true,true
3841,820,symbol,Bull1:W,28,0.002917947656194998,0.48201674035013126,true,true
3842,820,prev,233,8,0.005132734684787917,0.4998898267456111,true,true
3843,861,symbol,Bull1:L,7,0.0016215156151059946,0.45593808174447936,true,false
3844,861,complete,N,31,0.014813767782490998,0.46923647572634136,true,false
3845,861,first,520,24,0.002436468159302343,0.46169868937321373,true,false
3846,861,prev,233,11,0.0012243169578553315,0.5004417291384617,true,true
3847,820,prev,<START>,7,0.0032362947109295043,0.49393037109779336,true,true
3848,817,symbol,Bull1:I,10,0.004423546815901876,0.4988414323506636,true,true
3849,820,site,Mohenjo-daro,66,0.0033629601074285863,0.46623332024821157,true,false
3850,861,prev,000,11,0.0036992981594991,0.4956370743553536,true,true
3851,817,first,740,66,0.00001999778425272578,0.5222331981111298,true,true
3852,820,prev,240,14,0.00018809827067637998,0.5390639259251149,true,true
3853,820,type,SEAL,5,0.012552559477795188,0.434572723055496,true,false
3854,820,material,Clay,13,0.002605783528312325,0.4964984185402943,true,true
3855,817,site,Chanhu-daro,6,0.021737552721773596,0.4867965696452843,false,true
3856,820,first,151,5,0.012552559477795188,0.454075023058796,true,false
3857,817,complete,N,28,0.0088898306861197,0.43647436269386386,true,false
3858,817,site,Lothal,13,0.0003507490918118394,0.46094457541506395,true,false
3859,820,prev,176,7,0.00034314609078723196,0.48716107075115345,true,true
3860,861,site,Harappa,40,0.00801625788599572,0.4778633030859612,true,false
3861,820,prev,240,11,0.012970904060060453,0.4831862888803918,true,true
3862,820,symbol,Bull1:W,26,0.014538310082120923,0.43509118443749445,true,false
3863,861,type,SEAL:R,25,0.014611614939604157,0.46244000344461217,true,false
3864,861,symbol,Elep,9,0.015095843943391904,0.48911094375087366,true,true
3865,861,prev,032,18,0.003923274786487775,0.45308102820933,true,false
3866,820,prev,003,7,0.0012241048401732692,0.5056317095183614,true,true
3867,817,prev,220,8,0.0037564492718906673,0.48638640941732336,true,true
3868,817,symbol,Bull1:I,9,0.019360290155008782,0.48295074798047777,true,true
3869,861,first,090,10,0.0075573570914726955,0.4881059682369389,true,true
3870,820,prev,803,12,0.00007095259524849128,0.46848080572026357,true,false
3871,817,site,Mohenjo-daro,90,0.00030523861301898263,0.48510186415127526,true,true
3872,861,symbol,Elep,9,0.015095843943391904,0.4639299674609879,true,false
3875,817,shape,square,98,0.003666444851140313,0.524134837749497,true,true
3876,820,prev,233,8,0.005132734684787917,0.47085624602318243,true,false
3877,861,material,Steatite,111,0.017548213538562847,0.4419815543142407,true,false
3879,817,condition,Fair,47,0.0004045098923550428,0.46960182290672037,true,false
3880,861,first,740,68,0.005016682930275954,0.4612613293725121,true,false
3881,817,condition,Poor,59,0.007331522788167699,0.47043933086513684,true,false
3882,861,symbol,Bull1:W,42,0.0004883255136526725,0.44189998650670087,true,false
3883,861,symbol,Gavi,5,0.010381314257198251,0.44427678693471356,true,false
3884,861,first,527,8,0.000636696809321411,0.5008366503763675,true,true
3885,861,symbol,Bull1:I,10,0.017202504421409363,0.4584261265705821,true,false
3887,817,site,Chanhu-daro,6,0.021737552721773596,0.48589849853803724,false,true
3888,817,material,Steatite,95,0.022055690453570545,0.48637643412794257,false,true
3889,861,prev,016,5,0.010381314257198251,0.5025791715103456,true,true
3890,861,type,TAB:B,19,0.00712568197131985,0.47066694384810215,true,false
3891,861,condition,Fine,8,0.012226325023033762,0.4657402233030137,true,false
3892,817,type,SEAL:R,25,0.0009475862816056058,0.48895445685982414,true,true
3893,820,prev,231,7,0.00034314609078723196,0.45134901728252425,true,false
3894,817,site,Dholavira,13,0.00011730558344994384,0.5224850767659971,true,true
3895,817,prev,016,5,0.004531039514728302,0.5132305909987207,true,true
3896,861,shape,rectangular,23,0.010611905035383994,0.4829258316834927,true,true
3898,820,type,SEAL:R,17,0.025563073470238975,0.4879528448921056,false,true
3899,820,type,TAB:B,13,0.018390881096524873,0.47090343335555,true,false
3900,820,shape,square,73,0.007720488309691351,0.5020315157190872,true,true
3901,861,material,Steatite,114,0.002384885100854686,0.48922027114720773,true,true
3902,861,prev,231,7,0.008515247255600763,0.46205111802015897,true,false
3903,861,symbol,Zebu,8,0.012226325023033762,0.43753807774468256,true,false
3904,861,site,Harappa,41,0.0037986258179042672,0.4694978247632194,true,false
3905,861,type,SEAL:S,110,0.01613686601474773,0.48202436919237734,true,true
3906,861,complete,N,35,0.0004225966257510008,0.4965069681524231,true,true
3907,861,prev,004,8,0.012226325023033762,0.47781450990855545,true,false
3908,820,condition,Poor,46,0.004835439627700857,0.45691886007806093,true,false
3909,820,type,SEAL:R,20,0.001454945443829724,0.5188474988069123,true,true
3910,861,prev,016,5,0.010381314257198251,0.48481293275399917,true,true
3911,817,type,TAB:B,18,0.0024324442963319197,0.4704752395505846,true,false
3912,820,site,Dholavira,9,0.006670183127678552,0.4361667470945003,true,false
3913,861,prev,590,6,0.01905280847749524,0.4766760387478361,true,false
3914,820,site,Mohenjo-daro,70,0.00008896456343691206,0.5157543852096927,true,true
3915,817,condition,Poor,59,0.007331522788167699,0.4987458472447919,true,true
3916,817,first,621,6,0.007581478152420626,0.4957929725004472,true,true
3917,817,symbol,Gavi,5,0.004531039514728302,0.45220905810992545,true,false
3918,861,prev,176,6,0.050665492143194595,0.4994181232506031,false,true
3919,820,condition,Poor,44,0.018051890490968194,0.48026534269167104,true,false
3920,861,symbol,Gaur,9,0.015095843943391904,0.49040074357438235,true,true
3921,861,shape,square,115,0.0014730817726695575,0.4136115406849164,true,false
3922,861,prev,<START>,8,0.012226325023033762,0.46387272720447686,true,false
3923,820,condition,Poor,48,0.0010391848234781855,0.47390470587339834,true,false
3924,820,symbol,Zebu,6,0.01903790340187208,0.44944071610388164,true,false
3925,820,symbol,Bull1:L,5,0.012552559477795188,0.45223197977039153,true,false
3926,861,symbol,Bull1,23,0.006761883574493128,0.4373310121373969,true,false
3927,820,prev,233,8,0.005132734684787917,0.5269005074883042,true,true
3928,861,prev,<START>,8,0.012226325023033762,0.4771209997531324,true,false
3930,817,symbol,Bull1:L,6,0.007581478152420626,0.4986286325854066,true,true
3931,817,symbol,Bull1:V,5,0.004531039514728302,0.4953636707873693,true,true
3932,820,symbol,Gaur,8,0.002492840919854811,0.45559034783894087,true,false
3933,861,symbol,Gavi,5,0.010381314257198251,0.440526820520578,true,false
3934,820,first,740,46,0.003998030063708393,0.4399425692699403,true,false
3935,861,first,520,23,0.006761883574493128,0.5177371760264677,true,true
3936,820,prev,031,9,0.0036892454553748974,0.4617926843896826,true,false
3937,820,shape,cuboid-convex,12,0.00594264325684314,0.5010607126748864,true,true
3938,861,site,Chanhu-daro,7,0.008515247255600763,0.4776056496192257,true,false
3939,817,first,740,60,0.0030000486986068967,0.4834710446984167,true,true
3940,820,first,000,17,0.0014152519286305303,0.4594067456035849,true,false
3941,861,prev,231,6,0.050665492143194595,0.4977476149369474,false,true
3942,817,site,Harappa,35,0.009188205769924533,0.4878623071702738,true,true
3943,817,complete,Y,108,0.004773982665411159,0.4899122161114886,true,true
3944,817,symbol,Gavi,5,0.004531039514728302,0.4438618096456328,true,false
3945,861,prev,176,7,0.008515247255600763,0.4716051610991753,true,false
3946,820,material,Faience,11,0.005423389016386649,0.4711930153779093,true,false
3947,861,material,Steatite,112,0.009518192750284607,0.44622347361661396,true,false
3948,820,type,TAB:B,14,0.006421308019884566,0.5007255085113007,true,true
3949,820,site,Dholavira,11,0.00021851061671327105,0.43950566655226775,true,false
3950,820,symbol,Bull1,18,0.001454415333518421,0.4726827092494861,true,false
3951,820,first,520,16,0.012070880540203027,0.4930454577519652,true,true
3952,817,symbol,Bull1:V,5,0.004531039514728302,0.4901192817187744,true,true
3953,861,first,405,6,0.01905280847749524,0.4954404413204779,true,true
3954,861,prev,590,7,0.0016215156151059946,0.4726089108903339,true,false
3955,820,prev,016,5,0.0009358805878209541,0.5027817997047777,true,true
3956,817,symbol,Bull1:J,15,0.015550704684896102,0.46603023477075034,true,false
3959,861,first,390,13,0.000836215426271364,0.49515298430531346,true,true
3960,861,material,Steatite,112,0.009518192750284607,0.4866396939627537,true,true
3961,861,material,Steatite,115,0.0010990086123882855,0.4740892386116988,true,false
3962,861,type,TAG,8,0.012226325023033762,0.42439763331198793,true,false
3963,861,first,527,7,0.008515247255600763,0.46953786837402156,true,false
3964,861,complete,?,13,0.0053355434789211665,0.467552703272461,true,false
3965,817,first,520,20,0.011185127281793356,0.4575655376511212,true,false
3966,861,type,SEAL:R,26,0.006145022322135752,0.48201674035013126,true,true
3967,817,first,527,7,0.0028627866293049996,0.49276365413534806,true,true
3968,861,shape,cuboid-convex,17,0.0018534013949647716,0.47538281861055653,true,false
3969,861,first,621,7,0.0016215156151059946,0.491311212960655,true,true
3970,817,first,405,6,0.007581478152420626,0.4788514824696625,true,false
3971,817,first,405,6,0.007581478152420626,0.5125106982151644,true,true
3972,817,complete,N,27,0.018954744976145896,0.4950274495247019,true,true
3973,861,type,TAB:B,22,0.00014831495208088852,0.4842799469935292,true,true
3974,817,symbol,Bull1:W,35,0.003791175358978686,0.5025323729694586,true,true
3975,817,site,Harappa,34,0.018232696952591762,0.47896739377150843,true,false
3976,861,site,Dholavira,12,0.0045906221187026214,0.5009305794820671,true,true
3977,861,prev,016,5,0.010381314257198251,0.477095205870955,true,false
3978,820,first,090,8,0.005132734684787917,0.47377248465425065,true,false
3979,820,prev,003,6,0.009556938187306886,0.4866062620951153,true,true
3980,861,condition,Fair,54,0.00019939780132746882,0.4485058217451285,true,false
3981,817,site,Mohenjo-daro,87,0.0031673444347999303,0.48363131176481505,true,true
3982,820,prev,031,8,0.01611580490859327,0.4762442942584238,true,false
3983,820,condition,Fair,33,0.012483684205396308,0.47176011977994925,true,false
3985,861,prev,<START>,9,0.0016171881696068794,0.4561275432201377,true,false
3986,820,symbol,Bull1:I,8,0.009488306533542046,0.47468311334110214,true,false
3987,861,complete,?,13,0.0053355434789211665,0.45340247690818547,true,false
3988,861,prev,017,5,0.010381314257198251,0.4455155507589574,true,false
3989,817,prev,017,5,0.004531039514728302,0.5045817905861685,true,true
3990,817,first,390,11,0.004394932841721345,0.46158701552974596,true,false
3991,820,prev,176,6,0.00400171595588435,0.49903695747742677,true,true
3992,817,prev,235,14,0.0036823540783440085,0.5374260034045876,true,true
3993,817,prev,016,5,0.004531039514728302,0.42015342139064493,true,false
3994,817,site,Lothal,10,0.030371445053797175,0.4900013849236232,false,true
3996,817,symbol,Elep,8,0.02083755048525066,0.5090125826182442,false,true
3997,820,prev,798,8,0.002492840919854811,0.48693169092379546,true,true
3998,861,prev,<START>,8,0.012226325023033762,0.5120204050001296,true,true
3999,861,symbol,Bull1,23,0.006761883574493128,0.43277586172437055,true,false
4000,861,type,POT:T:g,5,0.010381314257198251,0.4552651189647365,true,false
4001,861,type,TAB:B,19,0.00712568197131985,0.4450056866134279,true,false
4002,817,symbol,Gavi,5,0.004531039514728302,0.4797005309086009,true,false
4003,820,complete,N,22,0.010602393075277718,0.46050144974570795,true,false
4004,817,symbol,Bull1,21,0.0042600400271260936,0.4638212277183589,true,false
4005,820,first,151,5,0.012552559477795188,0.44448434386650393,true,false
4006,861,symbol,Bull1:I,10,0.017202504421409363,0.43586137431699534,true,false
4007,861,prev,590,7,0.0016215156151059946,0.46052525813458045,true,false
4008,861,prev,176,7,0.008515247255600763,0.49401385590708996,true,true
4009,861,symbol,Gavi,5,0.010381314257198251,0.48568520083585426,true,true
4010,817,condition,Poor,57,0.023393686867231176,0.5061359303149491,false,true
4011,817,prev,503,5,0.019613291832013206,0.4816041651834878,true,false
4012,861,material,Clay,17,0.0037319157181483517,0.4889024433231221,true,true
4013,817,symbol,Bull1:I,10,0.004423546815901876,0.4574210206859713,true,false
4014,861,shape,circular,5,0.010381314257198251,0.47770059324322844,true,false
4015,861,first,151,7,0.0016215156151059946,0.4510347401428858,true,false
4016,820,complete,Y,82,0.0015778877757442477,0.47802578513656724,true,false
4017,820,site,Harappa,27,0.013152807668419687,0.44107585436474767,true,false
4018,820,prev,503,5,0.004484865962985306,0.5099413635287819,true,true
4019,820,site,Kalibangan,8,0.005132734684787917,0.4687102540391698,true,false
4020,861,condition,Fair,51,0.002411992399160181,0.48319777259335905,true,true
