id,object,site,type,symbol,cult,material,shape,period,phase,area_section,excavation_idno,horizontal_mm,vertical_mm,thickness_mm,sign,pos_1based,prev2,prev1,next1,next2,is_terminal,scope,prev_before_002,tail_after_sign,prefix_before_sign,context_cell,source_status,text
3199.1,M-785,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Steatite,square,Late,,SD-,SD 1731181,26.7,26.7,0,705,3,740,255,002,861,False,non_frame,,002 861,740 255,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Steatite,metadata_only_unbound,+740-255-705-002-861+
3211.1,M-797,Mohenjo-daro,SEAL:S,Bull1,SAN,Unknown,square,,,--,,23,23,0,705,2,,000,803,,False,non_frame,,803,000,Mohenjo-daro|SEAL:S|Bull1|SAN|square|Unknown,metadata_only_unbound,]000-705-803+
3227.1,M-814,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Steatite,square,Intermediate,I,DKG. (S),DK5821426,28.2,27.9,8.6,705,4,176,033,240,235,False,non_frame,,240 235 803,740 176 033,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Steatite,metadata_only_unbound,+740-176-033-705-240-235-803+
3249.1,M-837,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Unknown,square,,,DK-,DK12890,27.5,27,6,125,6,031,741,575,,False,non_frame,,575,740 142 061 031 741,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Unknown,metadata_only_unbound,+740-142-061-031-741-125-575+
3252.1,M-840,Mohenjo-daro,SEAL:S,Bull1:T,SAN,Steatite,square,Intermediate,III,DKG. (S),DK8962617,24.1,23.6,8.9,705,4,031,033,233,001,False,non_frame,,233 001 920 374,046 031 033,Mohenjo-daro|SEAL:S|Bull1:T|SAN|square|Steatite,metadata_only_unbound,+046-031-033-705-233-001-920-374+
3260.1,M-848,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,Late,III,DKG. (S),DK8075241,27.9,0,7.6,125,2,,406,176,,False,non_frame,,176,406,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,+406-125-176+
3271.1,M-860,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Unknown,square,,,DK-,DK-i 550,28,28,0,705,3,520,033,240,,False,non_frame,,240,520 033,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Unknown,metadata_only_unbound,+520-033-705-240+
3274.1,M-863,Mohenjo-daro,SEAL:S,Bull1:L,SAN,Steatite,square,Intermediate,III,DKG. (S),DK7115621,27.2,24.1,6.1,705,3,740,255,741,412,False,non_frame,,741 412,740 255,Mohenjo-daro|SEAL:S|Bull1:L|SAN|square|Steatite,metadata_only_unbound,+740-255-705-741-412+
3275.1,M-864,Mohenjo-daro,SEAL:S,Bull1,SAN,Steatite,square,,,HR-,HR 4386240,24.1,24.1,0,705,2,,000,632,,False,non_frame,,632,000,Mohenjo-daro|SEAL:S|Bull1|SAN|square|Steatite,metadata_only_unbound,]000-705-632+
3278.1,M-868,Mohenjo-daro,SEAL:S,Bull1:W,SAN,Unknown,square,,,DK-,UPM/MD-624,27,27.5,0,705,3,520,033,231,220,False,non_frame,,231 220 002 817,520 033,Mohenjo-daro|SEAL:S|Bull1:W|SAN|square|Unknown,metadata_only_unbound,+520-033-705-231-220-002-817+
3282.1,M-873,Mohenjo-daro,SEAL:S,Bull1:X,SAN,Steatite,square,,,DKE,DK-E 2053170,26.7,0,0,705,3,520,033,231,060,False,non_frame,,231 060 550,520 033,Mohenjo-daro|SEAL:S|Bull1:X|SAN|square|Steatite,metadata_only_unbound,+520-033-705-231-060-550+
3286.1,M-878,Mohenjo-daro,SEAL:S,Bull1:J,RAF,Steatite,square,,,HR-,HR 4411092,26.7,26.7,0,125,6,741,390,,,True,non_frame,,<END>,740 900 005 741 390,Mohenjo-daro|SEAL:S|Bull1:J|RAF|square|Steatite,metadata_only_unbound,+740-900-005-741-390-125+
3288.1,M-880,Mohenjo-daro,SEAL:S,Bull1:S,RAF,Unknown,square,,,DK-,DK-i 1118,26,26,0,705,5,877,741,319,,False,non_frame,,319,740 861 877 741,Mohenjo-daro|SEAL:S|Bull1:S|RAF|square|Unknown,metadata_only_unbound,+740-861-877-741-705-319+
3306.1,M-901,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,Late,III,DKG. (S),DK12516276,30.5,0,7.4,125,2,,090,002,861,False,non_frame,,002 861,090,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,+090-125-002-861+
3324.1,M-928,Mohenjo-daro,SEAL:S,Bull1,SAN,Steatite,square,,,HR-,HR 5607202,20.3,20.3,0,705,2,,243,031,,False,non_frame,,031,243,Mohenjo-daro|SEAL:S|Bull1|SAN|square|Steatite,metadata_only_unbound,+243-705-031+
3327.1,M-932,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Unknown,square,,,DK-,DK5180,20,19.5,0,705,2,,740,171,360,False,non_frame,,171 360 064,740,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Unknown,metadata_only_unbound,+740-705-171-360-064+
3351.1,M-956,Mohenjo-daro,SEAL:S,Bull1:J,RAN,Steatite,square,,,HRB,HR 5699251,24.1,24.1,0,705,4,520,033,233,,False,non_frame,,233,400 520 033,Mohenjo-daro|SEAL:S|Bull1:J|RAN|square|Steatite,metadata_only_unbound,+400-520-033-705-233+
3352.1,M-957,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,,,SD-,SD 1839026,22.9,0,0,705,3,740,760,002,577,False,non_frame,,002 577,740 760,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,+740-760-705-002-577+
3354.1,M-959,Mohenjo-daro,SEAL:S,Bull1,None,Steatite,square,,,DKC,DK-C 221147,22.9,22.9,0,705,3,520,033,236,803,False,non_frame,,236 803,520 033,Mohenjo-daro|SEAL:S|Bull1|None|square|Steatite,metadata_only_unbound,+520-033-705-236-803+
3378.1,M-985,Mohenjo-daro,SEAL:S,Bull1,None,Unknown,square,,,DK-,DK-i 1066,22,0,0,705,4,070,033,233,235,False,non_frame,,233 235 803,520 070 033,Mohenjo-daro|SEAL:S|Bull1|None|square|Unknown,metadata_only_unbound,+520-070-033-705-233-235-803+
3389.1,M-997,Mohenjo-daro,SEAL:S,Bull1,RAN,Unknown,square,,,DKH,DK H56,14.5,13.5,0,705,2,,590,575,920,False,non_frame,,575 920 140,590,Mohenjo-daro|SEAL:S|Bull1|RAN|square|Unknown,metadata_only_unbound,+590-705-575-920-140+
3399.1,M-1014,Mohenjo-daro,SEAL:S,None,None,Steatite,square,,,VSA,VS 3227397,0,0,0,705,4,391,297,717,,False,non_frame,,717,842 391 297,Mohenjo-daro|SEAL:S|None|None|square|Steatite,metadata_only_unbound,+842-391-297-705-717[
3427.1,M-1052,Mohenjo-daro,SEAL:R,None,None,Unknown,rectangular,,,DKB,DK-B 1082,36,13,0,095,10,575,001,,,True,non_frame,,<END>,679 740 220 032 806 001 595 575 001,Mohenjo-daro|SEAL:R|None|None|rectangular|Unknown,metadata_only_unbound,+679-740-220-032-806-001-595-575-001-095+
3431.1,M-1057,Mohenjo-daro,SEAL:S,None,None,Faience,square,Intermediate,III,DKG. (S),DK5703566,0,0,11.7,705,7,440,220,000,,False,non_frame,,000,353 090 350 001 440 220,Mohenjo-daro|SEAL:S|None|None|square|Faience,metadata_only_unbound,+353-090-350-001-440-220-705-000[
3441.1,M-1067,Mohenjo-daro,SEAL:S,None,None,Unknown,square,,,DK-,DK298,0,0,6.5,705,2,,140,,,True,non_frame,,<END>,140,Mohenjo-daro|SEAL:S|None|None|square|Unknown,metadata_only_unbound,+140-705[
3442.1,M-1068,Mohenjo-daro,SEAL:S,None,None,Unknown,square,,,DK-,DK5273,0,0,0,705,3,520,033,240,,False,non_frame,,240,520 033,Mohenjo-daro|SEAL:S|None|None|square|Unknown,metadata_only_unbound,+520-033-705-240[
3482.1,M-1111,Mohenjo-daro,SEAL:S,Zebu,None,Steatite,square,,,DKA,VS 3026333,34.3,33,0,692,5,745,924,,,True,non_frame,,<END>,740 798 745 924,Mohenjo-daro|SEAL:S|Zebu|None|square|Steatite,metadata_only_unbound,+740-798-745-924-692+
3496.1,M-1127,Mohenjo-daro,SEAL:S,Buff,Trough,Steatite,square,Late,I,SD-,SD 2697696,27.9,27.9,5.1,692,2,,060,740,269,False,non_frame,,740 269 140 002,060,Mohenjo-daro|SEAL:S|Buff|Trough|square|Steatite,metadata_only_unbound,+060-692/740-269-140-002+
3516.1,M-1155,Mohenjo-daro,SEAL:S,Elep,None,Steatite,square,Intermediate,III,DKG. (S),DK7538573,31.8,31.8,8.9,705,6,002,033,,,True,non_frame,,<END>,740 760 335 002 033,Mohenjo-daro|SEAL:S|Elep|None|square|Steatite,metadata_only_unbound,+740-760-335-002-033-705+
3525.1,M-1165,Mohenjo-daro,SEAL:S,Tigr,Trough,Steatite,square,Late,IB,DKG. (S),DK467164,47.8,50.3,7.1,692,6,140,060,,,True,non_frame,,<END>,090 740 920 140 060,Mohenjo-daro|SEAL:S|Tigr|Trough|square|Steatite,metadata_only_unbound,+090-740-920-140-060-692+
3529.1,M-1169,Mohenjo-daro,SEAL:S,Comp,None,Steatite,square,Late,I,DKG. (N),DK1268824,34.5,34.5,9.7,705,3,520,033,220,032,False,non_frame,,220 032 231 072 002 270 633 032,520 033,Mohenjo-daro|SEAL:S|Comp|None|square|Steatite,metadata_only_unbound,+520-033-705-220-032/231-072-002-270-633-032+
3537.1,M-1181,Mohenjo-daro,SEAL:S,Anth,None,Steatite,square,Late,III,DKG. (N),DK12050222,26.7,26.7,8.1 - 13.4,692,5,231,060,,,True,non_frame,,<END>,740 927 231 060,Mohenjo-daro|SEAL:S|Anth|None|square|Steatite,metadata_only_unbound,+740-927-231-060-692+
3539.1,M-1188,Mohenjo-daro,SEAL:S,None,None,Steatite,square,Late,III,DKG. (S),DK10863228,43.2,31.8,12.7,125,3,000,000,632,032,False,non_frame,,632 032 240 002 244 632,000 000,Mohenjo-daro|SEAL:S|None|None|square|Steatite,metadata_only_unbound,]000/000-125-632-032/240-002-244-632+
3540.1,M-1189,Mohenjo-daro,SEAL:S,None,None,Steatite,square,,,HRB,HR 5676396,0,0,0,692,3,861,892,000,220,False,non_frame,,000 220 002 824,861 892,Mohenjo-daro|SEAL:S|None|None|square|Steatite,metadata_only_unbound,]861-892-692/000-220-002-824[
3542.1,M-1191,Mohenjo-daro,SEAL:S,None,None,Steatite,square,,,DKD,D171389,22.9,17.8,0,705,6,595,810,455,,False,non_frame,,455,455 257 000 595 810,Mohenjo-daro|SEAL:S|None|None|square|Steatite,metadata_only_unbound,+455-257-000/595-810-705-455+
3561.1,M-1226,Mohenjo-daro,SEAL:S,Gaur,Trough,Steatite,square,,,DKC,DK-C 209326,25.4,25.4,10 - 10,705,3,520,033,235,233,False,non_frame,,235 233 002 817,520 033,Mohenjo-daro|SEAL:S|Gaur|Trough|square|Steatite,metadata_only_unbound,+520-033-705-235-233-002-817+
3604.1,M-1299,Mohenjo-daro,SEAL:R,None,None,Steatite,rectangular,,,DKC,DK-C 204456,15.2,6.4,0,705,4,550,033,233,002,False,non_frame,,233 002 817,527 550 033,Mohenjo-daro|SEAL:R|None|None|rectangular|Steatite,metadata_only_unbound,+527-550-033-705-233-002-817+
3633.1,M-1328,Mohenjo-daro,SEAL:R,None,None,Steatite,cuboid-convex,Intermediate,I,DKG. (S),DK4471392,33,12.2,8.9,705,5,807,033,233,,False,non_frame,,233,740 388 807 033,Mohenjo-daro|SEAL:R|None|None|cuboid-convex|Steatite,metadata_only_unbound,+740-388-807-033-705-233[
3655.1,M-1355,Mohenjo-daro,SEAL:R,None,None,Faience,cuboid,Intermediate,III,DKG. (S),DK5702568,25.4,12.2,9.9,705,4,727,033,838,,False,non_frame,,838,000 727 033,Mohenjo-daro|SEAL:R|None|None|cuboid|Faience,metadata_only_unbound,]000-727-033-705-838+
3658.1,M-1359,Mohenjo-daro,SEAL,None,None,Steatite,Unknown,Intermediate,III,DKG. (S),DK6898575,31.2,20.3,10.2,705,3,520,033,,,True,non_frame,,<END>,520 033,Mohenjo-daro|SEAL|None|None|Unknown|Steatite,metadata_only_unbound,+520-033-705+
3663.2,M-1364,Mohenjo-daro,SEAL:R,None,None,Steatite,rectangular,Intermediate,III,DKG. (S),DK7269542/544,26.7,18.5,11.7,705,4,923,033,000,,False,non_frame,,000,740 923 033,Mohenjo-daro|SEAL:R|None|None|rectangular|Steatite,metadata_only_unbound,+740-923-033-705-000[
3673.1,M-1375,Mohenjo-daro,POT:T:s,None,None,Steatite,Unknown,,,VSA,VS 2269CXV:560,0,0,0,705,4,032,033,,,True,non_frame,,<END>,790 032 033,Mohenjo-daro|POT:T:s|None|None|Unknown|Steatite,metadata_only_unbound,+790-032-033-705+
3688.1,M-1396,Mohenjo-daro,TAB:B,Bull1,None,Clay,Unknown,,,DKE,DK-E 232CXVI:6,30.5,19.1,12.7,705,3,520,033,803,853,False,non_frame,,803 853,520 033,Mohenjo-daro|TAB:B|Bull1|None|Unknown|Clay,metadata_only_unbound,+520-033-705-803-853+
3689.1,M-1397,Mohenjo-daro,TAB:B,None,None,Clay,rectangular,,,DKG,DK1280990.15,0,0,0,705,2,,167,,,True,non_frame,,<END>,167,Mohenjo-daro|TAB:B|None|None|rectangular|Clay,metadata_only_unbound,+167-705+
3689.2,M-1397,Mohenjo-daro,TAB:B,None,None,Clay,rectangular,,,DKG,DK1280990.15,0,0,0,705,2,,167,000,360,False,non_frame,,000 360,167,Mohenjo-daro|TAB:B|None|None|rectangular|Clay,metadata_only_unbound,+167-705-000-360+
3691.2,M-1400,Mohenjo-daro,TAB:B,Mult,None,Clay,rectangular-rounded,Intermediate,III,DKG. (S),DK8358101.11,38.1,17.8,5.6,705,1,,,700,000,False,non_frame,,700 000,<END>,Mohenjo-daro|TAB:B|Mult|None|rectangular-rounded|Clay,metadata_only_unbound,+705-700-000+
3709.1,M-1424,Mohenjo-daro,TAB:B,Gaur,Trough,Unknown,twisted cuboid,,,DKB,DK-B 816,59,18.5,0,125,4,700,384,,,True,non_frame,,<END>,875 700 384,Mohenjo-daro|TAB:B|Gaur|Trough|twisted cuboid|Unknown,metadata_only_unbound,+875-700-384-125+
3738.1,M-1470,Mohenjo-daro,TAB:C,Bull1:W,Trough,Copper,rectangular,,,DK-,DK-i  803,37,23.5,0,095,5,001,595,717,747,False,non_frame,,717 747,617 142 001 595,Mohenjo-daro|TAB:C|Bull1:W|Trough|rectangular|Copper,metadata_only_unbound,+617-142-001-595-095-717-747+
3753.1,M-1491,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,--,,32.5,25.5,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3754.1,M-1492,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular-round,,,--,,34,25.5,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular-round|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3755.1,M-1493,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,DK-,DK-i 854,32,25,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3756.1,M-1494,Mohenjo-daro,TAB:C,Hare,Plant,Copper,rectangular,,,VSA,VS 2109CXVII:6,0,23,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|Hare|Plant|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3769.1,-:3769.1,Ganweriwala,TAG,None,None,Terracotta,twisted rectangular-rounded,,,--,,0,0,0,125,6,299,350,176,,False,non_frame,,176,740 400 061 299 350,Ganweriwala|TAG|None|None|twisted rectangular-rounded|Terracotta,metadata_only_unbound,+740-400-061-299-350-125-176+
3776.1,M-1523,Mohenjo-daro,TAB:C,Comp,Trough,Copper,rectangular,,,--,,35,22,0,705,4,585,033,233,235,False,non_frame,,233 235 806,407 585 033,Mohenjo-daro|TAB:C|Comp|Trough|rectangular|Copper,metadata_only_unbound,+407-585-033-705-233-235-806+
3777.1,M-1524,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,VSA,VS 2432,39.5,24,0,705,4,585,033,233,235,False,non_frame,,233 235 806,407 585 033,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-585-033-705-233-235-806+
3787.1,M-1547,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,--,,31,15,0,705,6,845,033,235,,False,non_frame,,235,407 321 407 845 033,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-321-407-845-033-705-235+
3791.1,M-1555,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,--,,32,14,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3792.1,M-1556,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,--,SD 2051,28,13,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3793.1,M-1557,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,--,,33,14,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3794.1,M-1558,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,--,,32.5,15,0,095,4,032,520,585,017,False,non_frame,,585 017 231,407 032 520,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+407-032-520-095-585-017-231+
3797.2,M-1568,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,DK-,DK-i 412,37.5,15,0,705,5,904,033,231,798,False,non_frame,,231 798,740 100 904 033,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+740-100-904-033-705-231-798+
3823.1,M-1629,Mohenjo-daro,BNGL,None,None,Stoneware,Unknown,,,DK-,DK-E 83-614,0,0,0,705,1,,,032,595,False,non_frame,,032 595 090 175,<END>,Mohenjo-daro|BNGL|None|None|Unknown|Stoneware,metadata_only_unbound,+705-032-595-090-175+
3867.1,Rgr-2,Rakhigarhi,SEAL:R,None,None,Unknown,rectangular,,,--,,33,18.5,0,705,7,060,892,,,True,non_frame,,<END>,527 554 000 000 060 892,Rakhigarhi|SEAL:R|None|None|rectangular|Unknown,metadata_only_unbound,+527-554-000-000-060-892-705+
3875.1,Sktd-1,Surkotada,SEAL:S,Bull1,RAN,Unknown,square,,,--,SKTD 1750,25,24,0,125,5,002,390,820,,False,after_002390,004,820,390 004 002 390,Surkotada|SEAL:S|Bull1|RAN|square|Unknown,checkpoint_permissive_public_panel,+390-004-002-390-125-820+
3884.1,-:3884.1,Tell Umma,TAG:L,Bull1,SAN,Clay,Unknown,,,--,1931.120,0,0,0,705,4,004,002,127,,False,non_frame,,127,390 004 002,Tell Umma|TAG:L|Bull1|SAN|Unknown|Clay,metadata_only_unbound,+390-004-002-705-127+
3886.1,TY-106,Tepe Yahya,POT:T:s,None,None,Clay,Unknown,IVA,,A7Trench 3,Cat. no. 66Figure 10.63,14,10,0,095,2,,002,000,,False,non_frame,,000,002,Tepe Yahya|POT:T:s|None|None|Unknown|Clay,metadata_only_unbound,+002-095-000[
3909.1,M-1698,Mohenjo-daro,SEAL:S,Bull1:W,SAF,Unknown,square,,,--,RMW/MD50.1383604,32.5,32.5,0,705,4,482,033,002,861,False,non_frame,,002 861 803,740 482 033,Mohenjo-daro|SEAL:S|Bull1:W|SAF|square|Unknown,metadata_only_unbound,+740-482-033-705-002-861-803+
3968.1,H-1120,Harappa,TAB:B,None,None,Unknown,rectangular,,,--,13968155,16,8,0,705,4,000,000,,,True,non_frame,,<END>,740 000 000,Harappa|TAB:B|None|None|rectangular|Unknown,metadata_only_unbound,+740-000-000-705+
3975.1,H-1137,Harappa,TAB:B,None,None,Unknown,rectangular,,,--,7537824,24,11,0,692,5,240,060,,,True,non_frame,,<END>,740 603 240 060,Harappa|TAB:B|None|None|rectangular|Unknown,metadata_only_unbound,+740-603-240-060-692+
3985.1,M-1736,Mohenjo-daro,SEAL:S,Bull1:S,SAN,Unknown,square,,,DK-,DK3861681,25,24,0,705,3,520,033,235,240,False,non_frame,,235 240 741 903 903,520 033,Mohenjo-daro|SEAL:S|Bull1:S|SAN|square|Unknown,metadata_only_unbound,+520-033-705-235-240-741-903-903+
3992.1,M-1825,Mohenjo-daro,SEAL:S,Bull1,S,Unknown,square,,,--,BJ25710,17.5,18.5,0,705,5,002,390,,,True,after_002390,031,<END>,157 031 002 390,Mohenjo-daro|SEAL:S|Bull1|S|square|Unknown,m1825_ia_pakistan_absent_secondary_icon_only_no_signband,+157-031-002-390-705+
4016.1,M-2021,Mohenjo-daro,TAB:B,Mult,None,Unknown,rectangular-round,,,--,1621-MD88891,37,13,0,095,1,,,031,740,False,non_frame,,031 740 927,<END>,Mohenjo-daro|TAB:B|Mult|None|rectangular-round|Unknown,metadata_only_unbound,+095-031-740-927+
4021.1,M-2032,Mohenjo-daro,TAB:B,None,None,Unknown,oval,,,DKC,DK-C  1083597,15,11,0,692,3,000,060,,,True,non_frame,,<END>,000 060,Mohenjo-daro|TAB:B|None|None|oval|Unknown,metadata_only_unbound,+000-060-692+
4030.1,M-2055,Mohenjo-daro,TAB:C,None,None,Copper,rectangular,,,--,-448,0,0,0,125,3,002,407,590,831,False,non_frame,,590 831,002 407,Mohenjo-daro|TAB:C|None|None|rectangular|Copper,metadata_only_unbound,+002-407-125-590-831+
4031.2,H-1178,Harappa,TAB:I,None,None,Unknown,rectangular,,,--,13942481,16,8.5,0,125,2,,700,,,True,non_frame,,<END>,700,Harappa|TAB:I|None|None|rectangular|Unknown,metadata_only_unbound,+700-125+
4032.1,M-2080,Mohenjo-daro,BNGL,None,None,Stoneware,Unknown,,,DK-,DK634672,0,0,0,705,2,,840,,,True,non_frame,,<END>,840,Mohenjo-daro|BNGL|None|None|Unknown|Stoneware,metadata_only_unbound,+840-705+
4045.1,M-2112,Mohenjo-daro,ROD,None,None,Ivory,Unknown,,,DK-,DK5081434,0,0,0,095,3,000,000,550,003,False,non_frame,,550 003 002 000,000 000,Mohenjo-daro|ROD|None|None|Unknown|Ivory,metadata_only_unbound,+000-000-095-550-003-002-000+
4047.1,M-2128,Mohenjo-daro,IMPL,None,None,Gold,Unknown,,,--,E2044?894,0,0,0,705,2,,041,002,905,False,non_frame,,002 905,041,Mohenjo-daro|IMPL|None|None|Unknown|Gold,metadata_only_unbound,+041-705-002-905+
4078.1,H-1305,Harappa,TAB:I,None,None,Steatite,Unknown,,,F-,1218997,0,0,0,705,3,400,000,,,True,non_frame,,<END>,400 000,Harappa|TAB:I|None|None|Unknown|Steatite,metadata_only_unbound,+400-000-705+
4155.1,-:4155.1,Gonur Depe,SEAL:S,Elep,None,Steatite,square,,,--,,0,0,0,125,4,390,590,220,235,False,non_frame,,220 235 002 285,740 390 590,Gonur Depe|SEAL:S|Elep|None|square|Steatite,metadata_only_unbound,+740-390-590-125-220-235-002-285+
4163.1,-:4163.1,Dholavira,SEAL:S,Bull1:W,SAF,Steatite,square,,,-East of Castle,,22.2,22.4,7.1 - 12.4,125,2,,400,000,,False,non_frame,,000,400,Dholavira|SEAL:S|Bull1:W|SAF|square|Steatite,metadata_only_unbound,+400-125-000+
4182.1,-:4182.1,Dholavira,SEAL:S,Bull1,None,Unknown,Unknown,4,,Castle-,,28.6,0,6.7 - 8.8,705,6,231,002,530,904,False,non_frame,,530 904,740 390 590 231 002,Dholavira|SEAL:S|Bull1|None|Unknown|Unknown,metadata_only_unbound,+740-390-590-231-002-705-530-904+
4210.1,-:4210.1,Dholavira,SEAL:S,None,None,Steatite,Unknown,4,,--,,0,0,5.4,705,3,520,033,235,803,False,non_frame,,235 803,520 033,Dholavira|SEAL:S|None|None|Unknown|Steatite,metadata_only_unbound,+520-033-705-235-803[
4215.1,-:4215.1,Dholavira,SEAL:S,Bull1:U,SAN,Steatite,square,4/5,,South Reservoir3,,0,29,7.4 - 12.2,125,2,,267,000,,False,non_frame,,000,267,Dholavira|SEAL:S|Bull1:U|SAN|square|Steatite,metadata_only_unbound,]267-125-000[
4218.1,-:4218.1,Dholavira,SEAL:S,Bull1,None,Steatite,Unknown,4/5,,East Reservoir-,,0,0,6.2,125,3,000,350,812,033,False,non_frame,,812 033,000 350,Dholavira|SEAL:S|Bull1|None|Unknown|Steatite,metadata_only_unbound,]000-350-125-812-033+
4237.1,-:4237.1,Dholavira,SEAL:S,Bull1:I,RB,Unknown,square,5,,Lower Town-,,27.6,0,7.1 - 11.2,705,6,002,390,,,True,after_002390,388,<END>,151 032 388 002 390,Dholavira|SEAL:S|Bull1:I|RB|square|Unknown,dholavira_8758_cluster_unbound_image_conflict,+151-032-388-002-390-705+
4239.1,-:4239.1,Dholavira,SEAL:S,Bull1:I,SAN,Steatite,square,5,,Middle Town-,,25.2,24.1,7.5 - 10.3,095,2,,090,741,374,False,non_frame,,741 374 132,090,Dholavira|SEAL:S|Bull1:I|SAN|square|Steatite,metadata_only_unbound,+090-095-741-374-132+
4244.1,-:4244.1,Dholavira,MISC,None,None,Steatite,Unknown,5,,Middle Town-,,0,0,23.4,705,2,,033,233,235,False,non_frame,,233 235 002 457,033,Dholavira|MISC|None|None|Unknown|Steatite,metadata_only_unbound,+033-705-233-235-002-457+
4249.1,-:4249.1,Dholavira,SEAL:S,Gaur,None,Steatite,square,5,,Lower Town-,,0,15,4.6,705,1,,,000,000,False,non_frame,,000 000,<END>,Dholavira|SEAL:S|Gaur|None|square|Steatite,metadata_only_unbound,+705-000-000+
4263.1,-:4263.1,Dholavira,SEAL:R,None,None,Unknown,rectangular,6,,Middle Town-,,0,14.8,7,095,2,,520,000,,False,non_frame,,000,520,Dholavira|SEAL:R|None|None|rectangular|Unknown,metadata_only_unbound,+520-095-000[
4276.1,-:4276.1,Dholavira,SEAL:R,None,None,Unknown,rectangular,6,,Middle Town-,,0,16.4,12.8,705,1,,,090,705,False,non_frame,,090 705,<END>,Dholavira|SEAL:R|None|None|rectangular|Unknown,metadata_only_unbound,]705-090-705+
4276.1,-:4276.1,Dholavira,SEAL:R,None,None,Unknown,rectangular,6,,Middle Town-,,0,16.4,12.8,705,3,705,090,,,True,non_frame,,<END>,705 090,Dholavira|SEAL:R|None|None|rectangular|Unknown,metadata_only_unbound,]705-090-705+
4280.1,-:4280.1,Dholavira,SEAL:R,None,None,Unknown,rectangular,6,,Castle-,,0,8.7,2.6 - 6.3,125,2,,000,001,742,False,non_frame,,001 742,000,Dholavira|SEAL:R|None|None|rectangular|Unknown,metadata_only_unbound,]000-125-001-742+
4312.1,-:4312.1,Dholavira,TAG,Bull1,None,terracotta,Unknown,,,--,DHR-3557,0,0,0,705,3,000,229,906,,False,non_frame,,906,000 229,Dholavira|TAG|Bull1|None|Unknown|terracotta,metadata_only_unbound,]000-229-705-906+
4330.1,-:4330.1,Dholavira,TAG,None,None,Unknown,Unknown,,,--,,0,0,0,705,2,,000,906,550,False,non_frame,,906 550,000,Dholavira|TAG|None|None|Unknown|Unknown,metadata_only_unbound,]000-705-906-550+
