"dataset","category","tail_class","y_after_002","y_terminal","post_y_string","next002","core_tail_861_820_817","core_terminal_tail","terminal","before_pair","prev2","prev1","next1","next2","after_pair","tail_string","tail_after_032","text","occurrence_index","row_count","id","ids","cisi","cisis","site","sites","type","types","material","materials","has_slash"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","125-632","125","632","<END>","<END>","<END>","<END>","0","+740-690-435-255-220-032-240-235-002-390-125-632-032+","12",,"2566.1",,"M-38",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","302-840","302","840","<END>","<END>","<END>","<END>","0","+617-831-013-302-840-032+","5",,"2573.1",,"M-45",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","target_240_220_032","a_220_032_002_other_tail","300","False","350-032-190","True","False","False","False","240-220","240","220","002","300","002-300","002-300-350-032-190","5","+527-550-240-220-032-002-300-350-032-190+","4",,"2577.1",,"M-49",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","300-350","300","350","190","<END>","190-<END>","190","1","+527-550-240-220-032-002-300-350-032-190+","8",,"2577.1",,"M-49",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-904","740","904","220","415","220-415","220-415-235-803-002-504-717","7","+740-904-032-220-415-235-803-002-504-717+","2",,"2580.1",,"M-52",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","235","060","235-060","235-060-550-611-840","5","+740-877-032-235-060-550-611-840+","2",,"2584.1",,"M-56",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-226","<START>","226","231","798","231-798","231-798-002-693","4","+226-032-231-798-002-693+","1",,"2585.1",,"M-57",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-226","<START>","226","741","550","741-550","741-550-000-551","4","+226-032-741-550-000-551+","1",,"2590.1",,"M-62",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_other_tail","390","False","692","True","False","False","False","<START>-226","<START>","226","002","390","002-390","002-390-692","3","+226-032-002-390-692+","1",,"2598.1",,"M-70",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-344","740","344","545","<END>","545-<END>","545","1","+740-344-032-545+","2",,"2605.1",,"M-78",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","794-734","794","734","235","<END>","235-<END>","235","1","+740-794-734-032-235+","3",,"2616.1",,"M-89",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","861","False","255-416","True","True","False","False","798-220","798","220","002","861","002-861","002-861-255-416","4","+740-100-798-220-032-002-861-255-416+","4",,"2618.1",,"M-91",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","741","840-741","840-741-060-920","4","+740-032-840-741-060-920+","1",,"2640.1",,"M-113",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","125-632","125","632","900","563","900-563","900-563","2","+151-337-484-002-390-125-632-032-900-563+","7",,"2646.1",,"M-119",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","923-220","923","220","<END>","<END>","<END>","<END>","0","+740-923-220-032+","3",,"2651.1",,"M-124",,"Mohenjo-daro",,"SEAL:S",,"Clay",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_other_tail","144","True","<END>","True","False","False","False","094-220","094","220","002","144","002-144","002-144","2","+740-094-220-032-002-144+","3",,"2657.1",,"M-130",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-872","<START>","872","692","<END>","692-<END>","692","1","+872-032-692+","1",,"2661.1",,"M-134",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_other_tail","252","False","840","True","False","False","False","740-205","740","205","002","252","002-252","002-252-840","3","+740-205-032-002-252-840+","2",,"2670.1",,"M-143",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","000-031","000","031","<END>","<END>","<END>","<END>","0","+740-575-017-000-000-031-032+","6",,"2694.1",,"M-169",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","061-070","061","070","741","861","741-861","741-861","2","+740-923-406-061-070-032-741-861+","5",,"2695.1",,"M-170",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","820","True","<END>","True","True","True","False","923-220","923","220","002","820","002-820","002-820","2","+740-923-220-032-002-820+","3",,"2699.1",,"M-174",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","350-590","350","590","900","853","900-853","900-853","2","+298-350-590-032-900-853+","3",,"2720.1",,"M-195",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","233","<END>","233-<END>","233","1","+740-877-032-233+","2",,"2741.1",,"M-217",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","820","True","<END>","True","True","True","False","335-220","335","220","002","820","002-820","002-820","2","+740-760-335-220-032-002-820+","4",,"2745.1",,"M-221",,"Mohenjo-daro",,"SEAL:S",,"-",,"false"
"strict_occurrence","target_240_220_032","a_220_032_002_core_tail","861","False","603","True","True","False","False","240-220","240","220","002","861","002-861","002-861-603","3","+520-240-220-032-002-861-603+","3",,"2763.1",,"M-240",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","090-740","090","740","840","741","840-741","840-741-572-683","4","+090-740-032-840-741-572-683+","2",,"2764.1",,"M-241",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","742-315","742","315","<END>","<END>","<END>","<END>","0","+740-760-264-231-742-315-032+","6",,"2795.1",,"M-274",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-904","740","904","060","550","060-550","060-550","2","+740-904-032-060-550+","2",,"2826.1",,"M-307",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","target_240_220_032","a_220_032_terminal","","False","","False","False","False","True","240-220","240","220","<END>","<END>","<END>","<END>","0","+740-812-033-240-220-032+","5",,"2837.1",,"M-319",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","171-031","171","031","171","<END>","171-<END>","171","1","+000-000-171-031-032-171+","4",,"2844.3",,"M-326",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-877","740","877","033","705","033-705","033-705-231-235-002-861-360-520-919-140","10","+740-877-032-033-705-231-235-002-861-360-520-919-140+","2",,"2851.1",,"M-355",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","420-125","420","125","820","920","820-920","820-920-140","3","+400-595-420-125-032-820-920-140+","4",,"2852.1",,"M-356",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_other_tail","454","True","<END>","True","False","False","False","001-226","001","226","002","454","002-454","002-454","2","+001-226-032-002-454+","2",,"2863.1",,"M-367",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-384","142","384","154","806","154-806","154-806-467","3","+617-142-384-032-154-806-467+","3",,"2867.1",,"M-371",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","820","True","<END>","True","True","True","False","233-220","233","220","002","820","002-820","002-820","2","+740-100-233-220-032-002-820+","4",,"2871.1",,"M-375",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","055-220","055","220","798","002","798-002","798-002-820","3","+740-055-220-032-798-002-820+","3",,"2877.1",,"M-381",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-226","<START>","226","798","742","798-742","798-742-060-920","4","+226-032-798-742-060-920+","1",,"2883.1",,"M-387",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","590-220","590","220","806","<END>","806-<END>","806","1","+740-405-590-220-032-806+","4",,"2888.1",,"M-392",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","220","840-220","840-220-002-861","4","+740-032-840-220-002-861+","1",,"2938.1",,"M-453",,"Mohenjo-daro",,"TAB:B",,"Faience",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","240","840-240","840-240-002-000","4","+740-032-840-240-002-000+","1",,"2939.1",,"M-454",,"Mohenjo-daro",,"TAB:B",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","840","221","840-221","840-221-150-741-070-255","6","+032-840-221-150-741-070-255+","0",,"2975.2",,"M-494",,"Mohenjo-daro",,"TAB:B",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","904-017","904","017","820","740","820-740","820-740-904-741","4","+921-100-415-904-017-032-820-740-904-741+","5",,"2975.3",,"M-494",,"Mohenjo-daro",,"TAB:B",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","840","267","840-267","840-267-150-741-070","5","+032-840-267-150-741-070+","0",,"2976.2",,"M-495",,"Mohenjo-daro",,"TAB:B",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","904-017","904","017","820","740","820-740","820-740-904-741","4","+740-100-415-904-017-032-820-740-904-741+","5",,"2976.3",,"M-495",,"Mohenjo-daro",,"TAB:B",,"Clay",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","176-220","176","220","<END>","<END>","<END>","<END>","0","+740-176-220-032+","3",,"2987.2",,"M-511",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","176-220","176","220","<END>","<END>","<END>","<END>","0","+740-176-220-032+","3",,"2988.2",,"M-512",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","407-071","407","071","<END>","<END>","<END>","<END>","0","+407-071-032+","2",,"2998.1",,"M-523",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","407-071","407","071","<END>","<END>","<END>","<END>","0","+407-071-032+","2",,"2999.1",,"M-524",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3019.1",,"M-547",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3020.1",,"M-548",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-407","<START>","407","520","095","520-095","520-095-585-017-231","5","+407-032-520-095-585-017-231+","1",,"3021.1",,"M-549",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_terminal","","False","","False","False","False","True","773-220","773","220","<END>","<END>","<END>","<END>","0","+740-773-220-032+","3",,"3041.1",,"M-571",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3",,"3045.1",,"M-575",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","<END>","905-<END>","905","1","+617-142-597-032-905+","3",,"3046.1",,"M-576",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","142-597","142","597","905","407","905-407","905-407-004-002-365-460-495","7","+617-142-597-032-905/407-004-002-365-460-495+","3",,"3047.1",,"M-577",,"Mohenjo-daro",,"TAB:C",,"Copper",,"true"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-408","<START>","408","520","095","520-095","520-095-585-017-220","5","+408-032-520-095-585-017-220+","1",,"3061.2",,"M-599",,"Mohenjo-daro",,"TAB:C",,"Copper",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","<START>-840","<START>","840","<END>","<END>","<END>","<END>","0","+840-032+","1",,"3071.1",,"M-619",,"Mohenjo-daro",,"MISC",,"Clay",,"false"
"strict_occurrence","target_240_220_032","a_220_032_non002_tail","","False","","False","False","False","False","240-220","240","220","368","263","368-263","368-263","2","+520-033-706-240-220-032-368-263+","5",,"3081.1",,"M-631",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_other_tail","000","False","216","True","False","False","False","235-220","235","220","002","000","002-000","002-000-216","3","+527-555-235-220-032-002-000-216+","4",,"3085.1",,"M-636",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","100-220","100","220","741","361","741-361","741-361","2","+090-740-100-220-032-741-361+","4",,"3092.1",,"M-648",,"Mohenjo-daro",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","235-168","235","168","<END>","<END>","<END>","<END>","0","+740-388-807-033-706-233-235-168-032+","8",,"3114.1",,"M-675",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","923-070","923","070","033","706","033-706","033-706-231-242-002-861-901","7","+740-923-070-032-033-706-231-242-002-861-901+","3",,"3115.1",,"M-677",,"Mohenjo-daro",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","298-460","298","460","<END>","<END>","<END>","<END>","0","+740-798-231-002-298-460-032+","6",,"3119.1",,"M-683",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","817","True","<END>","True","True","True","False","923-220","923","220","002","817","002-817","002-817","2","+000-740-923-220-032-002-817+","4",,"3144.1",,"M-720",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","target_240_220_032","a_220_032_002_core_tail","817","True","<END>","True","True","True","False","240-220","240","220","002","817","002-817","002-817","2","+740-585-240-220-032-002-817+","4",,"3146.1",,"M-722",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","861","True","<END>","True","True","True","False","235-220","235","220","002","861","002-861","002-861","2","+740-460-510-235-220-032-002-861+","5",,"3147.1",,"M-723",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","236-220","236","220","803","002","803-002","803-002-820","3","+031-850-140-236-220-032-803-002-820+","5",,"3150.1",,"M-726",,"Mohenjo-daro",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","590-850","590","850","<END>","<END>","<END>","<END>","0","+151-740-760-220/892-590-850-032+","7",,"3157.1",,"M-733",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"true"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","090-850","090","850","060","573","060-573","060-573","2","+090-850-032-060-573+","2",,"3166.1",,"M-742",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","440-220","440","220","741","390","741-390","741-390-590-032","4","+740-440-220-032-741-390-590-032+","3",,"3169.1",,"M-746",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","390-590","390","590","<END>","<END>","<END>","<END>","0","+740-440-220-032-741-390-590-032+","7",,"3169.1",,"M-746",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","585","840-585","840-585-017-002-817","5","+740-032-840-585-017-002-817+","1",,"3190.1",,"M-776",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-226","<START>","226","803","<END>","803-<END>","803","1","+226-032-803+","1",,"3224.1",,"M-811",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","590-165","590","165","840","<END>","840-<END>","840","1","+590-165-032-840+","2",,"3240.1",,"M-828",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-384","740","384","803","002","803-002","803-002-820","3","+740-384-032-803-002-820+","2",,"3295.1",,"M-889",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-927","740","927","741","208","741-208","741-208","2","+740-927-032-741-208+","2",,"3296.1",,"M-890",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","742-706","742","706","<END>","<END>","<END>","<END>","0","+740-798-463-350-742-706-032+","6",,"3297.1",,"M-892",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","031-090","031","090","001","505","001-505","001-505","2","+151-031-090-032-001-505+","3",,"3301.1",,"M-896",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_other_tail","390","False","590-032","True","False","False","False","740-205","740","205","002","390","002-390","002-390-590-032","4","+740-205-032-002-390-590-032+","2",,"3335.1",,"-",,"Unknown",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","390-590","390","590","<END>","<END>","<END>","<END>","0","+740-205-032-002-390-590-032+","6",,"3335.1",,"-",,"Unknown",,"SEAL:S",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","390-590","390","590","741","527","741-527","741-527","2","+740-390-590-032-741-527+","3",,"3359.1",,"M-965",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","232-000","232","000","<END>","<END>","<END>","<END>","0","+232-000-032+","2",,"3391.1",,"M-999",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_core_tail","861","True","<END>","True","True","True","False","520-220","520","220","002","861","002-861","002-861","2","+520-220-032-002-861+","2",,"3421.1",,"M-1044",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_core_tail","820","False","000","True","True","False","False","415-070","415","070","002","820","002-820","002-820-000","3","+740-100-415-070-032-002-820-000+","4",,"3422.1",,"M-1045",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","740-220","740","220","806","001","806-001","806-001-595-575-001-095","6","+679-740-220-032-806-001-595-575-001-095+","3",,"3427.1",,"M-1052",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","840","235","840-235","840-235-002-861","4","+740-032-840-235-002-861+","1",,"3513.1",,"M-1152",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","923-877","923","877","803","000","803-000","803-000-000","3","+740-923-877-032-803-000-000+","3",,"3514.1",,"M-1153",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_002_other_tail","168","False","032","True","False","False","False","232-220","232","220","002","168","002-168","002-168-032","3","+232-220-032-002-168-032+","2",,"3519.1",,"M-1159",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","002-168","002","168","<END>","<END>","<END>","<END>","0","+232-220-032-002-168-032+","5",,"3519.1",,"M-1159",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","705-220","705","220","231","072","231-072","231-072-002-270-633-032","6","+520-033-705-220-032/231-072-002-270-633-032+","4",,"3529.1",,"M-1169",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"true"
"strict_occurrence","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","270-633","270","633","<END>","<END>","<END>","<END>","0","+520-033-705-220-032/231-072-002-270-633-032+","10",,"3529.1",,"M-1169",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"true"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","090-740","090","740","840","<END>","840-<END>","840","1","+400-090-740-032-840+","3",,"3559.1",,"M-1224",,"Mohenjo-daro",,"SEAL:S",,"Steatite",,"false"
"strict_occurrence","target_240_220_032","a_220_032_non002_tail","","False","","False","False","False","False","240-220","240","220","806","<END>","806-<END>","806","1","+740-055-240-220-032-806+","4",,"3572.1",,"M-1265",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-130","<START>","130","905","<END>","905-<END>","905","1","+130-032-905+","1",,"3581.1",,"M-1274",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","non240_a_220_032","a_220_032_non002_tail","","False","","False","False","False","False","440-220","440","220","798","<END>","798-<END>","798","1","+740-752-440-220-032-798+","4",,"3582.1",,"M-1275",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","905","<END>","905-<END>","905","1","+032-905+","0",,"3584.1",,"M-1277",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-740","<START>","740","055","001","055-001","055-001-407-004","4","+740-032-055-001-407-004+","1",,"3613.1",,"M-1308",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-<START>","<START>","<START>","820","877","820-877","820-877","2","+032-820-877+","0",,"3614.1",,"M-1309",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","292-590","292","590","901","620","901-620","901-620","2","+127-381-292-590-032-901-620+","4",,"3621.1",,"M-1316",,"Mohenjo-daro",,"SEAL:R",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-400","<START>","400","000","140","000-140","000-140","2","+400-032-000-140+","1",,"3637.1",,"M-1332",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","740-861","740","861","233","803","233-803","233-803-002-820","4","+740-861-032-233-803-002-820+","2",,"3650.1",,"M-1346",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_other_tail","900","False","285","True","False","False","False","<START>-<START>","<START>","<START>","002","900","002-900","002-900-285","3","+032-002-900-285+","0",,"3657.1",,"M-1358",,"Mohenjo-daro",,"SEAL:R",,"-",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","<START>-790","<START>","790","033","705","033-705","033-705","2","+790-032-033-705+","1",,"3673.1",,"M-1375",,"Mohenjo-daro",,"POT:T:s",,"Steatite",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_core_tail","817","True","<END>","True","True","True","False","740-760","740","760","002","817","002-817","002-817","2","+740-760-032-002-817+","2",,"3681.1",,"M-1385",,"Mohenjo-daro",,"TAG:P",,"Clay",,"false"
"strict_occurrence","outside_a_220_x_032","outside_032_002_core_tail","817","True","<END>","True","True","True","False","740-760","740","760","002","817","002-817","002-817","2","+740-760-032-002-817+","2",,"3681.3",,"M-1385",,"Mohenjo-daro",,"TAG:P",,"Clay",,"false"
