mode,constraint_id,family_key,satisfied_rows,violated_rows,majority,examples
carrier,740_before_002,Kalibangan|SEAL:S|Gaur|NA|Steatite|square,1,0,satisfied,K-28:Kalibangan:SEAL:S:Gaur:+440-411-740-335-002-285-491+
carrier,740_before_002,Kalibangan|SEAL:S|NA|NA|Steatite|square,1,0,satisfied,K-44:Kalibangan:SEAL:S:NA:+740-337-176-002-000-000[
carrier,740_before_002,Kalibangan|TAB:B|Gavi|NA|Terracotta|rectangular-round,2,0,satisfied,K-78:Kalibangan:TAB:B:Gavi:+740-817-390-002-820+ | K-157:Kalibangan:TAB:B:Gavi:+740-000-000-002-820+
carrier,740_before_002,Kalibangan|TAG:L|Mult|NA|NA|NA,1,0,satisfied,K-87:Kalibangan:TAG:L:Mult:+740-000-000-002-861[
carrier,740_before_002,Kalibangan|TAG:L|Bull1|?|NA|NA,1,0,satisfied,K-88:Kalibangan:TAG:L:Bull1:+740-000-460-002-861+
carrier,740_before_002,Kalibangan|TAG:L|Bull1|SAN|NA|NA,1,0,satisfied,K-89:Kalibangan:TAG:L:Bull1:+090-740-362-002-360-832+
carrier,740_before_002,Lohumjo-daro|SEAL:S|Bull1:S|SAN|NA|square,1,0,satisfied,Lh-1:Lohumjo-daro:SEAL:S:Bull1:S:+740-760-615-104-717-235-002-392-590-125+
carrier,740_before_002,Lothal|SEAL:S|Bull1|SAN|Steatite|square,1,0,satisfied,L-4:Lothal:SEAL:S:Bull1:+090-740-100-233-002-575-031+
carrier,740_before_002,Lothal|SEAL:S|Bull1:J|RAF|Steatite|square,1,0,satisfied,L-5:Lothal:SEAL:S:Bull1:J:+740-760-552/000-002-455-692-416+
carrier,740_before_002,Lothal|SEAL:S|Bull1|NA|Steatite|square,1,0,satisfied,L-25:Lothal:SEAL:S:Bull1:+740-016-002-000[
carrier,740_before_002,Lothal|SEAL:S|Bull|NA|Clay|square,1,0,satisfied,L-41:Lothal:SEAL:S:Bull:+090-740-233-002-817+
carrier,740_before_002,Lothal|SEAL:S|Gaur|Trough|Steatite|square,1,0,satisfied,L-46:Lothal:SEAL:S:Gaur:+527-388-233-740-176-002-861-392+
carrier,740_before_002,Lothal|SEAL:L|NA|NA|Agate|oval,1,0,satisfied,L-83:Lothal:SEAL:L:NA:+740-806-240-002-820+
carrier,740_before_002,Lothal|SEAL:R|NA|NA|Steatite|cuboid-convex,1,0,satisfied,L-87:Lothal:SEAL:R:NA:+740-032-840-233-220-032-060-825-002+
carrier,740_before_002,Lothal|SEAL:R|NA|NA|Clay|rectangular,2,0,satisfied,L-95:Lothal:SEAL:R:NA:+740-000-175-002-880+ | L-112:Lothal:SEAL:R:NA:+740-760-605-002-540-590+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|NA|Steatite|square,8,0,satisfied,M-895:Mohenjo-daro:SEAL:S:Bull1:+740-048-002-817+ | M-683:Mohenjo-daro:SEAL:S:Bull1:+740-798-231-002-298-460-032+ | M-720:Mohenjo-daro:SEAL:S:Bull1:+000-740-923-220-032-002-817+ | M-722:Mohenjo-daro:SEAL:S:Bull1:+740-585-240-220-032-002-817+ | M-723:Mohenjo-daro:SEAL:S:Bull1:+740-460-510-235-220-032-002-861+
carrier,740_before_002,Lothal|TAG|NA|NA|Clay|NA,2,0,satisfied,L-198:Lothal:TAG:NA:+740-390-590-032-002-000[ | L-205:Lothal:TAG:NA:+740-798-803-002-000[
carrier,740_before_002,Lothal|TAG|Bull1|NA|Clay|square,1,0,satisfied,L-207:Lothal:TAG:Bull1:+740-482-002-820+
carrier,740_before_002,Lothal|TAG|Bull|NA|Clay|NA,1,0,satisfied,L-211:Lothal:TAG:Bull:+740-388-233-220-002-000[
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:L|SAN|Steatite|square,3,0,satisfied,M-1755:Mohenjo-daro:SEAL:S:Bull1:L:+740-176-002-861+ | M-1753:Mohenjo-daro:SEAL:S:Bull1:L:+740-760-519-240-002-861+ | M-839:Mohenjo-daro:SEAL:S:Bull1:L:+740-100-415-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SAF|Steatite|square,6,0,satisfied,M-1766:Mohenjo-daro:SEAL:S:Bull1:W:+740-032-845-240-002-269-892-810-033+ | M-44:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-033-705-803-002-920-317+ | M-52:Mohenjo-daro:SEAL:S:Bull1:W:+740-904-032-220-415-235-803-002-504-717+ | M-651:Mohenjo-daro:SEAL:S:Bull1:W:+740-717-220-240-002-820+ | M-653:Mohenjo-daro:SEAL:S:Bull1:W:+679-740-235-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Zebu|NA|Steatite|square,7,0,satisfied,M-1895:Mohenjo-daro:SEAL:S:Zebu:+740-923-000-002-285+ | M-1107:Mohenjo-daro:SEAL:S:Zebu:+565-740-240-103-002-000+ | M-1110:Mohenjo-daro:SEAL:S:Zebu:+740-615-104-002-817+ | M-1112:Mohenjo-daro:SEAL:S:Zebu:+740-585-220/002-130-035-171+ | M-1114:Mohenjo-daro:SEAL:S:Zebu:+740-140-002-741-060-920+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Gaur|Trough|Steatite|square,9,0,satisfied,M-235:Mohenjo-daro:SEAL:S:Gaur:+368-001-550/740-543-350-002-820+ | M-1883:Mohenjo-daro:SEAL:S:Gaur:+090-740-035-171-061-031-002-069+ | M-239:Mohenjo-daro:SEAL:S:Gaur:+740-760-921-235-002-112+ | M-242:Mohenjo-daro:SEAL:S:Gaur:+740-721-002-301-350+ | M-245:Mohenjo-daro:SEAL:S:Gaur:+740-760-070-921-460-503-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:S|NA|Steatite|square,1,0,satisfied,M-1676:Mohenjo-daro:SEAL:S:Bull1:S:+740-760-070-255-832-240-002-595-504-803+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SAN|Steatite|square,32,0,satisfied,M-1737:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-072-921-032-002-820+ | M-1704:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-605-002-861+ | M-1721:Mohenjo-daro:SEAL:S:Bull1:W:+740-042-002-820+ | M-1726:Mohenjo-daro:SEAL:S:Bull1:W:+740-615-495-240-002-861+ | M-1686:Mohenjo-daro:SEAL:S:Bull1:W:+740-904-220-032-002-142+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Tigr|Trough|Steatite|square,3,0,satisfied,M-1916:Mohenjo-daro:SEAL:S:Tigr:+740-604-142-002-518+ | M-289:Mohenjo-daro:SEAL:S:Tigr:+740-176-240-002-817+ | M-1166:Mohenjo-daro:SEAL:S:Tigr:+740-923-240-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|RAF|Steatite|square,7,0,satisfied,M-1674:Mohenjo-daro:SEAL:S:Bull1:J:+090-740-222-231-002-861-683+ | M-1791:Mohenjo-daro:SEAL:S:Bull1:J:+740-760-268-002-840-032+ | M-143:Mohenjo-daro:SEAL:S:Bull1:J:+740-205-032-002-252-840+ | M-152:Mohenjo-daro:SEAL:S:Bull1:J:+740-772-002-861+ | M-213:Mohenjo-daro:SEAL:S:Bull1:J:+740-384-002-390-346+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:S|SAN|Steatite|square,18,0,satisfied,M-963:Mohenjo-daro:SEAL:S:Bull1:S:+740-176-002-817+ | M-1668:Mohenjo-daro:SEAL:S:Bull1:S:+740-773-233-803-002-320-705-125+ | M-1746:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-100-415-240-002-817+ | M-1759:Mohenjo-daro:SEAL:S:Bull1:S:+740-032-840-002-768+ | M-1752:Mohenjo-daro:SEAL:S:Bull1:S:+740-760-019-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL|NA|NA|Steatite|rectangular,1,0,satisfied,M-1990:Mohenjo-daro:SEAL:NA:+740-760-440-240-220-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:I|SAN|Steatite|square,4,0,satisfied,M-1706:Mohenjo-daro:SEAL:S:Bull1:I:+740-803-220-032-220-002-820+ | M-82:Mohenjo-daro:SEAL:S:Bull1:I:+740-222-002-207-550-390+ | M-116:Mohenjo-daro:SEAL:S:Bull1:I:+740-100-176-840-013-002-817+ | M-866:Mohenjo-daro:SEAL:S:Bull1:I:+740-482-233-002-000+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|RAF|Steatite|square,1,0,satisfied,M-1711:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-049-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:I|SAF|Steatite|square,1,0,satisfied,M-1772:Mohenjo-daro:SEAL:S:Bull1:I:+740-400-142-061-002-798-435-255-705+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:I|RAN|Steatite|square,2,0,satisfied,M-1708:Mohenjo-daro:SEAL:S:Bull1:I:+740-585-017-002-817+ | M-1787:Mohenjo-daro:SEAL:S:Bull1:I:+740-061-002-703-000+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|SAN|Steatite|square,9,0,satisfied,M-1810:Mohenjo-daro:SEAL:S:Bull1:J:+740-100-140-003-002-156-920+ | M-38:Mohenjo-daro:SEAL:S:Bull1:J:+740-690-435-255-220-032-240-235-002-390-125-632-032+ | M-79:Mohenjo-daro:SEAL:S:Bull1:J:+688/740-100-240-233-002-861+ | M-90:Mohenjo-daro:SEAL:S:Bull1:J:+740-840-013-031-002-817+ | M-101:Mohenjo-daro:SEAL:S:Bull1:J:+390-503-740-168-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SAN|Faience|square,1,0,satisfied,M-1763:Mohenjo-daro:SEAL:S:Bull1:W:+416-001-565-740-220-032-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:I|RAF|Faience|square,1,0,satisfied,M-1789:Mohenjo-daro:SEAL:S:Bull1:I:+740-455-002-368-260+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:S|RAN|Steatite|square,2,0,satisfied,-:2388.1:Mohenjo-daro:SEAL:S:Bull1:S:+740-637-240-002-861+ | M-853:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-792-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:R|NA|NA|Steatite|rectangular,7,0,satisfied,M-1954:Mohenjo-daro:SEAL:R:NA:+740-407-590-031-752-033-705-220-415-798-002-861+ | M-1263:Mohenjo-daro:SEAL:R:NA:+000-740-000-520-480-002-570+ | M-1267:Mohenjo-daro:SEAL:R:NA:+416-001-740-720-175-002-861+ | M-1268:Mohenjo-daro:SEAL:R:NA:+740-455-176-002-817+ | M-1273:Mohenjo-daro:SEAL:R:NA:+740-055-002-861-603+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:X|SAN|Steatite|square,2,0,satisfied,M-1830:Mohenjo-daro:SEAL:S:Bull1:X:+740-388-002-820+ | M-164:Mohenjo-daro:SEAL:S:Bull1:X:+740-142-061-002-817+
carrier,740_before_002,Dholavira|SEAL:S|Bull1:V|SAN|Steatite|square,1,0,satisfied,-:2489.1:Dholavira:SEAL:S:Bull1:V:+740-390-590-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|RAN|Steatite|square,1,0,satisfied,M-1851:Mohenjo-daro:SEAL:S:Bull1:+832-390-032/000-032-740-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|HAF|Steatite|square,1,0,satisfied,M-24:Mohenjo-daro:SEAL:S:Bull1:W:+090-740-240-235-002-906-140+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|SA|Steatite|square,1,0,satisfied,M-47:Mohenjo-daro:SEAL:S:Bull1:J:+740-760-235-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|RBF|Steatite|square,1,0,satisfied,M-66:Mohenjo-daro:SEAL:S:Bull1:J:+740-390-590-235-002-374-309-350+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:V|NA|Steatite|square,1,0,satisfied,M-72:Mohenjo-daro:SEAL:S:Bull1:V:+740-255-705-140-003-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:S|RAF|Faience|square,1,0,satisfied,M-140:Mohenjo-daro:SEAL:S:Bull1:S:+740-336-002-220-065-440-455+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|RBN|Steatite|square,1,0,satisfied,M-144:Mohenjo-daro:SEAL:S:Bull1:J:+740-100-415-240-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:T|SAN|Steatite|square,1,0,satisfied,M-174:Mohenjo-daro:SEAL:S:Bull1:T:+740-923-220-032-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:S|RAF|Steatite|square,1,0,satisfied,M-211:Mohenjo-daro:SEAL:S:Bull1:S:+090-740-100-220-002-031-165+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:I|SAN|NA|square,1,0,satisfied,M-221:Mohenjo-daro:SEAL:S:Bull1:I:+740-760-335-220-032-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Zebu|NA|Faience|square,1,0,satisfied,M-260:Mohenjo-daro:SEAL:S:Zebu:+090-740-220-014-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Buff|Trough|Steatite|square,2,0,satisfied,M-267:Mohenjo-daro:SEAL:S:Buff:+740-630-155-002-679+ | M-1127:Mohenjo-daro:SEAL:S:Buff:+060-692/740-269-140-002+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Elep|NA|Steatite|square,2,0,satisfied,M-280:Mohenjo-daro:SEAL:S:Elep:+740-482-240-002-944-920-140+ | M-1155:Mohenjo-daro:SEAL:S:Elep:+740-760-335-002-033-705+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Comp|NA|Steatite|square,1,0,satisfied,M-295:Mohenjo-daro:SEAL:S:Comp:+621/090-740/002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|T-A-T|NA|Steatite|square,1,0,satisfied,M-309:Mohenjo-daro:SEAL:S:T-A-T:+224-740-061-002-824+
carrier,740_before_002,Mohenjo-daro|SEAL:S|NA|NA|Steatite|square,3,0,satisfied,M-314:Mohenjo-daro:SEAL:S:NA:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+ | M-1045:Mohenjo-daro:SEAL:S:NA:+740-100-415-070-032-002-820-000+ | M-1137:Mohenjo-daro:SEAL:S:NA:+740-904-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|RAN|Steatite|square,1,0,satisfied,M-327:Mohenjo-daro:SEAL:S:Bull1:J:+740-519-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:R|NA|NA|Steatite|cuboid-convex,10,0,satisfied,M-354:Mohenjo-daro:SEAL:R:NA:+740-729-407-845-236-002-906-125+ | M-355:Mohenjo-daro:SEAL:R:NA:+740-877-032-033-705-231-235-002-861-360-520-919-140+ | M-359:Mohenjo-daro:SEAL:R:NA:+740-405-590-220-235-803-002-388-385-705-632+ | M-362:Mohenjo-daro:SEAL:R:NA:+740-007-503-002-817+ | M-364:Mohenjo-daro:SEAL:R:NA:+740-354-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:R|NA|NA|NA|cuboid-convex,1,0,satisfied,M-391:Mohenjo-daro:SEAL:R:NA:+405-845-686-740-793-003-233-805-002-861-533-717+
carrier,740_before_002,Mohenjo-daro|TAG:P|Zebu|NA|Clay|square,1,0,satisfied,M-437:Mohenjo-daro:TAG:P:Zebu:+740-390-590-002-820+
carrier,740_before_002,Mohenjo-daro|TAB:B|Scene|NA|Faience|rectangular,1,0,satisfied,M-453:Mohenjo-daro:TAB:B:Scene:+740-032-840-220-002-861+
carrier,740_before_002,Mohenjo-daro|TAB:B|Scene|NA|NA|rectangular,1,0,satisfied,M-454:Mohenjo-daro:TAB:B:Scene:+740-032-840-240-002-000+
carrier,740_before_002,Mohenjo-daro|TAB:B|NA|NA|NA|rectangular,1,0,satisfied,M-471:Mohenjo-daro:TAB:B:NA:+740-100-415-191-002-817+
carrier,740_before_002,Mohenjo-daro|TAB:C|NA|NA|Copper|square,1,0,satisfied,M-510:Mohenjo-daro:TAB:C:NA:+405-240-740-176-002-326+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|S|NA|square,1,0,satisfied,M-623:Mohenjo-daro:SEAL:S:Bull1:W:+740-760-175-176-220-415-798-002-299-530-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SAN|NA|square,2,0,satisfied,M-629:Mohenjo-daro:SEAL:S:Bull1:W:+679-740-176-240-798-002-861+ | M-793:Mohenjo-daro:SEAL:S:Bull1:W:+740-388-235-240-798-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|RAN|Paste|square,1,0,satisfied,M-646:Mohenjo-daro:SEAL:S:Bull1:+740-760-440-000-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|S|Steatite|square,1,0,satisfied,M-655:Mohenjo-daro:SEAL:S:Bull1:+740-717-233-002-220-880-689+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|R|Steatite|square,1,0,satisfied,M-665:Mohenjo-daro:SEAL:S:Bull1:+871-740-643/740-798-463-350-002-374-575+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:L|SAN|NA|square,1,0,satisfied,M-677:Mohenjo-daro:SEAL:S:Bull1:L:+740-923-070-032-033-706-231-242-002-861-901+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|S|Steatite|square,1,0,satisfied,M-708:Mohenjo-daro:SEAL:S:Bull1:W:+740-061-002-390-140+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|NA|Steatite|square,2,0,satisfied,M-714:Mohenjo-daro:SEAL:S:Bull1:W:+740-585-017-033-705-233-798-803-002-861-603+ | M-756:Mohenjo-daro:SEAL:S:Bull1:W:+740-100-176-002-812-031+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:V|HBN|Steatite|square,1,0,satisfied,M-728:Mohenjo-daro:SEAL:S:Bull1:V:+740-575-017-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:U|HAF|Steatite|square,1,0,satisfied,M-735:Mohenjo-daro:SEAL:S:Bull1:U:+740-760-235-002-390-125-195+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|RAF|NA|square,1,0,satisfied,M-739:Mohenjo-daro:SEAL:S:Bull1:J:+090-740-100-415-002-031-350-550-692+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SBN|Steatite|square,1,0,satisfied,M-780:Mohenjo-daro:SEAL:S:Bull1:W:+740-773-156-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|SAN|NA|square,1,0,satisfied,M-788:Mohenjo-daro:SEAL:S:Bull1:J:+740-482-235-002-824+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|SAN|Steatite|square,1,0,satisfied,M-835:Mohenjo-daro:SEAL:S:Bull1:+090-740-035-171-000-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:S|SAN|NA|square,1,0,satisfied,M-869:Mohenjo-daro:SEAL:S:Bull1:S:+740-100-415-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|RAN|Steatite|square,1,0,satisfied,M-851:Mohenjo-daro:SEAL:S:Bull1:W:+621-740-390-590-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:I|RBF|Steatite|square,1,0,satisfied,M-889:Mohenjo-daro:SEAL:S:Bull1:I:+740-384-032-803-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|NA|NA|NA|square,2,0,satisfied,M-902:Mohenjo-daro:SEAL:S:NA:+740-798-002-000-090+ | M-1027:Mohenjo-daro:SEAL:S:NA:+740-176-220-415-002-435-000[
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|S|Steatite|square,1,0,satisfied,M-937:Mohenjo-daro:SEAL:S:Bull1:J:+740-460-503-031-002-900-615+
carrier,740_before_002,Unknown|SEAL:S|Bull1:J|RAF|NA|square,1,0,satisfied,-:3335.1:Unknown:SEAL:S:Bull1:J:+740-205-032-002-390-590-032+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:J|RAN|Faience|square,1,0,satisfied,M-979:Mohenjo-daro:SEAL:S:Bull1:J:+740-773-240/002-900-003-590+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:U|SAN|Steatite|square,1,0,satisfied,M-982:Mohenjo-daro:SEAL:S:Bull1:U:+740-825-002+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1|NA|NA|square,1,0,satisfied,M-1002:Mohenjo-daro:SEAL:S:Bull1:+740-373-031-002-315-850+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Rhin|SAN|Steatite|square,1,0,satisfied,M-1135:Mohenjo-daro:SEAL:S:Rhin:+740-061-002-400-703+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Rhin|Trough|NA|square,1,0,satisfied,M-1136:Mohenjo-daro:SEAL:S:Rhin:]740-717-240-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Rhin|Trough|Steatite|square,1,0,satisfied,M-1138:Mohenjo-daro:SEAL:S:Rhin:+740-585-017-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Rhin|NA|Steatite|square,1,0,satisfied,M-1139:Mohenjo-daro:SEAL:S:Rhin:+740-416-621-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Elep|Trough|Steatite|square,1,0,satisfied,M-1152:Mohenjo-daro:SEAL:S:Elep:+740-032-840-235-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|CompBull|NA|Steatite|square,1,0,satisfied,M-1177:Mohenjo-daro:SEAL:S:CompBull:+740-760-002-817+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Gaur|NA|Steatite|square,1,0,satisfied,M-1206:Mohenjo-daro:SEAL:S:Gaur:+740-690-435-255-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL|NA|NA|Steatite|NA,1,0,satisfied,M-1343:Mohenjo-daro:SEAL:NA:+740-390-590-235-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:R|NA|NA|NA|rectangular,3,0,satisfied,M-1346:Mohenjo-daro:SEAL:R:NA:+740-861-032-233-803-002-820+ | M-1959:Mohenjo-daro:SEAL:R:NA:+740-100-000-002-820+ | M-1973:Mohenjo-daro:SEAL:R:NA:+740-575-017-233-550-002-861+
carrier,740_before_002,Mohenjo-daro|TAG:P|Bull1|NA|Clay|circular,1,0,satisfied,M-1385:Mohenjo-daro:TAG:P:Bull1:+740-760-032-002-817+
carrier,740_before_002,Mohenjo-daro|TAB:B|Mult|NA|Clay|rectangular-rounded,1,0,satisfied,M-1400:Mohenjo-daro:TAB:B:Mult:+871-000-740-368-002+
carrier,740_before_002,Mohenjo-daro|TAB:B|NA|NA|Clay|prism,1,0,satisfied,M-1426:Mohenjo-daro:TAB:B:NA:+740-760-036-220-415-798-002-861+
carrier,740_before_002,Nausharo|SEAL:S|Bull1:J|HBF|Steatite|square,1,0,satisfied,Ns-5:Nausharo:SEAL:S:Bull1:J:+090-740-220-016-002-820+
carrier,740_before_002,Nausharo|SEAL:S|Comp|NA|Steatite|square,1,0,satisfied,Ns-9:Nausharo:SEAL:S:Comp:+740-142-067/002-374-310-350-495-834+
carrier,740_before_002,Unknown|TAB:B|NA|NA|NA|rectangular,1,0,satisfied,?-6:Unknown:TAB:B:NA:+740-702-061-002-817+
carrier,740_before_002,Unknown|SEAL:S|Bull1:W|SAF|NA|square,1,0,satisfied,-:3896.1:Unknown:SEAL:S:Bull1:W:+740-222-235-002-820+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:II|SAN|NA|square,1,0,satisfied,M-1670:Mohenjo-daro:SEAL:S:Bull1:II:+740-760-001-233-002-861+
carrier,740_before_002,Mohenjo-daro|SEAL:S|Bull1:W|SAF|NA|square,1,0,satisfied,M-1698:Mohenjo-daro:SEAL:S:Bull1:W:+740-482-033-705-002-861-803+
carrier,740_before_002,Harappa|SEAL:S|Bull1:U|SAN|Steatite|square,1,0,satisfied,H-1037:Harappa:SEAL:S:Bull1:U:+740-904-032-002-000+
carrier,740_before_002,Harappa|SEAL:S|Bull1:W|SAF|NA|square,1,0,satisfied,H-1048:Harappa:SEAL:S:Bull1:W:+740-032-840-235-002-817+
carrier,740_before_002,Harappa|SEAL:R|NA|NA|NA|rectangular-notched,1,0,satisfied,H-1079:Harappa:SEAL:R:NA:+740-390-590-002-000[
carrier,740_before_002,Mohenjo-daro|SEAL:S|Zebu|NA|NA|square,1,0,satisfied,M-1894:Mohenjo-daro:SEAL:S:Zebu:+740-440-233-002-413-368-031+
carrier,740_before_002,Mohenjo-daro|TAB:B|Bull1|SAN|NA|circular,1,0,satisfied,M-2012:Mohenjo-daro:TAB:B:Bull1:+740-900-005-002-570+
carrier,740_before_002,Mohenjo-daro|ROD|NA|NA|Ivory|NA,1,0,satisfied,M-2087:Mohenjo-daro:ROD:NA:+820-000-032-740-904-002-861+
carrier,740_before_002,Rakhigarhi|SEAL:S|Bull1|NA|NA|NA,1,0,satisfied,-:4148.1:Rakhigarhi:SEAL:S:Bull1:+740-690-435-255-002-267-000-033+
carrier,740_before_002,Gonur Depe|SEAL:S|Elep|NA|Steatite|square,1,0,satisfied,-:4155.1:Gonur Depe:SEAL:S:Elep:+740-390-590-125-220-235-002-285+
carrier,740_before_002,Dholavira|SEAL:S|Bull1|NA|NA|NA,1,0,satisfied,-:4182.1:Dholavira:SEAL:S:Bull1:+740-390-590-231-002-705-530-904+
carrier,740_before_002,Dholavira|SEAL:S|Gaur|Trough|Steatite|square,1,0,satisfied,-:4209.1:Dholavira:SEAL:S:Gaur:+740-384-002-629-279+
carrier,740_before_002,Dholavira|SEAL|NA|NA|NA|NA,1,0,satisfied,-:4211.1:Dholavira:SEAL:NA:+740-100-235-002-817+
carrier,740_before_002,Dholavira|SEAL:S|Bull1:V|NA|NA|square,1,0,satisfied,-:4252.1:Dholavira:SEAL:S:Bull1:V:+740-760-175-002-000[
carrier,740_before_002,Dholavira|SEAL:R|NA|NA|NA|rectangular,1,0,satisfied,-:4277.1:Dholavira:SEAL:R:NA:+740-067-900-002-003+
carrier,740_before_002,Dholavira|TAB:B|Scene|NA|Terracotta|cuboid-convex,1,0,satisfied,-:4302.1:Dholavira:TAB:B:Scene:+740-519-002-900-630+
carrier,740_before_002,Dholavira|TAG|NA|NA|Clay|NA,1,0,satisfied,-:4348.1:Dholavira:TAG:NA:]740-142-000-002-861-390[
carrier,740_before_002,Lakhanjo-daro|SEAL:S|Bull1:S|SAN|Steatite|square,1,0,satisfied,-:5235.1:Lakhanjo-daro:SEAL:S:Bull1:S:+740-032-029-002-281+
carrier,740_before_002,Kalibangan|SEAL:S|Bull1:J|SAF|NA|square,1,0,satisfied,K-145:Kalibangan:SEAL:S:Bull1:J:+740-585-231-220-032-002-820+
carrier,740_before_002,Kalibangan|POT:T:g|NA|NA|Clay|NA,1,0,satisfied,K-419:Kalibangan:POT:T:g:NA:]740-912-002-000[
carrier,740_before_002,Nausharo|SEAL:S|Bull1:J|RAF|Steatite|square,1,0,satisfied,Ns-54:Nausharo:SEAL:S:Bull1:J:+740-222-002-817+
carrier,740_before_002,Nausharo|SEAL:R|NA|NA|Steatite|rectangular,1,0,satisfied,Ns-60:Nausharo:SEAL:R:NA:+407-063-740-176-236-798-002-297-350-125-413+
