governor,closure,edge,exact_cells,terminal_cells,terminal_share,sites,types,examples
530,820,530-820,1,1,1,1,1,M-623:+740-760-175-176-220-415-798-002-299-530-820+
530,904,530-904,1,1,1,1,1,-:+740-390-590-231-002-705-530-904+
531,002,531-002,1,0,0,1,1,M-1911:+621-390-531-002-820+
534,550,534-550,1,0,0,1,1,M-304:+090-740-220-742-534-550-090+
534,556,534-556,1,1,1,1,1,H-2576:+534-556+
535,099,535-099,1,0,0,1,1,M-234:+842-535-099-004/740-482-060-692-520-220-235-001-920+
540,204,540-204,1,0,0,1,1,H-1841:+740-540-204-255+
540,590,540-590,1,1,1,1,1,L-112:+740-760-605-002-540-590+
540,920,540-920,1,1,1,1,1,M-1379:+740-540-920+
542,250,542-250,1,1,1,1,1,H-7:+920-440-692-001-542-250+
544,353,544-353,1,0,0,1,1,M-1129:+740-544/353-741-455-920+
550,060,550-060,1,0,0,1,1,H-715:+526-550-060-820+
550,061,550-061,1,0,0,1,1,M-980:+740-617-550-061-435-093-740-100-415+
550,090,550-090,1,1,1,1,1,M-304:+090-740-220-742-534-550-090+
550,105,550-105,1,0,0,1,1,K-445:+550-105-104+
550,390,550-390,1,1,1,1,1,M-82:+740-222-002-207-550-390+
550,452,550-452,1,0,0,1,1,-:+390-550-452-060-690+
550,467,550-467,1,1,1,1,1,-:+740-740-001-550-467+
550,611,550-611,1,0,0,1,1,M-56:+740-877-032-235-060-550-611-840+
550,615,550-615,1,1,1,1,1,M-849:+151-350-002-550-615+
550,692,550-692,1,1,1,1,1,M-739:+090-740-100-415-002-031-350-550-692+
550,741,550-741,1,0,0,1,1,M-964:+527-550-741-060-920+
550,798,550-798,1,0,0,1,1,M-2014:+527-550-798-220+
550,803,550-803,1,0,0,1,1,M-253:+527-550-803-002-368-518+
550,820,550-820,1,1,1,1,1,M-108:+413-820-220-065-798-550-820+
550,821,550-821,1,1,1,1,1,B-1:+090-740-220-002-368-550-821+
552,002,552-002,1,0,0,1,1,M-198:+740-760-840-552-002-817+
552,003,552-003,1,1,1,1,1,M-162:+740-760-840-552-003+
552,060,552-060,1,0,0,1,1,M-126:+520-552-060-692+
554,001,554-001,1,0,0,1,1,M-1087:+527-554-001-297-190+
554,104,554-104,1,1,1,1,1,H-680:+527-554-104+
554,220,554-220,1,0,0,1,1,H-133:+740-554-220-415-798-060-692+
554,298,554-298,1,0,0,1,1,Blk-4:+527-554-298-368-634+
555,002,555-002,1,0,0,1,1,M-940:+527-555-002-817+
555,033,555-033,1,0,0,1,1,M-1693:+527-555-033-706-235-002-817+
555,055,555-055,1,0,0,1,1,M-1081:+527-555-055-233-235-741-831-518+
555,060,555-060,1,0,0,1,1,M-63:+526-555-060-550+
555,240,555-240,1,0,0,1,1,M-81:+527-555-240-002-617-070+
555,740,555-740,1,0,0,1,1,H-386:+527-555-740-055-240-415-798-060-201+
556,060,556-060,1,0,0,1,1,H-1017:+556-060-550+
560,233,560-233,1,0,0,1,1,M-628:+740-560-233-002-291-690-564+
560,534,560-534,1,1,1,1,1,M-1186:+621/090-740-231-740-560-534+
561,092,561-092,1,0,0,1,1,-:+561-092-625-900+
561,586,561-586,1,1,1,1,1,M-1262:+407-004-001-745-561-586+
564,060,564-060,1,0,0,1,1,M-1104:+740-564-060-820+
564,617,564-617,1,0,0,1,1,M-4:+298-465-033-705-231-002-564-617-033+
564,741,564-741,1,0,0,1,1,-:+520-090-803-564-741-798-892+
565,031,565-031,1,0,0,1,1,M-1741:+565-031-416-140-220-001+
565,233,565-233,1,0,0,1,1,M-107:+740-565-233-002-940-260+
565,741,565-741,1,0,0,1,1,H-363:+565-741-263+
565,806,565-806,1,1,1,1,1,H-679:+565-806+
572,683,572-683,1,1,1,1,1,M-241:+090-740-032-840-741-572-683+
572,684,572-684,1,1,1,1,1,M-112:+740-760-220-016-382-741-572-684+
575,001,575-001,1,0,0,1,1,M-1052:+679-740-220-032-806-001-595-575-001-095+
575,031,575-031,1,1,1,1,1,L-4:+090-740-100-233-002-575-031+
575,692,575-692,1,1,1,1,1,H-1:+820-595-575-692+
575,703,575-703,1,0,0,1,1,M-297:+090-740-240-575-703-060+
575,704,575-704,1,0,0,1,1,M-74:+595-575-704-140+
575,705,575-705,1,0,0,1,1,L-115:+575-705-056-031+
575,717,575-717,1,1,1,1,1,C-69:+390-844-060-575-717+
575,892,575-892,1,0,0,1,1,M-258:+384-575/892-706-717-002-861+
575,920,575-920,1,0,0,1,1,M-997:+590-705-575-920-140+
576,545,576-545,1,1,1,1,1,H-473:+861-576-545+
585,220,585-220,1,0,0,1,1,M-1112:+740-585-220/002-130-035-171+
585,233,585-233,1,1,1,1,1,M-513:+407-585-233+
585,240,585-240,1,0,0,1,1,M-722:+740-585-240-220-032-002-817+
585,741,585-741,1,0,0,1,1,M-120:+858/740-100-585-741-840-346+
585,798,585-798,1,0,0,1,1,H-446:+740-585-798-002-861-216+
585,838,585-838,1,0,0,1,1,M-2106:+400-740-585-838-240+
585,900,585-900,1,0,0,1,1,H-472:+740-585-900-014-820+
590,001,590-001,1,0,0,1,1,M-300:+740-390-590-001/060-820+
590,017,590-017,1,1,1,1,1,-:+740-590-017+
590,070,590-070,1,0,0,1,1,H-597:+740-390-590-070-032-002-861+
590,111,590-111,1,1,1,1,1,L-218:+317-590-111+
590,142,590-142,1,0,0,1,1,H-2127:+455-590-142-220+
590,165,590-165,1,0,0,1,1,M-828:+590-165-032-840+
590,252,590-252,1,1,1,1,1,-:+590-252+
590,455,590-455,1,1,1,1,1,M-1909:+368-005-002-590-455+
590,495,590-495,1,0,0,1,1,M-894:+892-070-590-495-520-231-368-861+
590,520,590-520,1,0,0,1,1,M-1095:+861-292-590-520-515-503+
590,615,590-615,1,0,0,1,1,C-11:+590-615-140/232-240-001-060-920+
590,645,590-645,1,0,0,1,1,M-2026:+090-740-240-235-590-645-104+
590,690,590-690,1,0,0,1,1,-:+740-407-590-690-436-255-920-318-220-415-803+
590,706,590-706,1,0,0,1,1,M-1091:+241-156-590-706-794-732+
590,742,590-742,1,0,0,1,1,H-454:+740-390-590-742-700+
590,790,590-790,1,1,1,1,1,H-479:+740-405-590-790+
590,794,590-794,1,0,0,1,1,M-852:+892-590-794-732-033-853+
590,806,590-806,1,0,0,1,1,M-1306:+740-405-590-806-002-820+
590,831,590-831,1,1,1,1,1,M-2055:+002-407-125-590-831+
590,850,590-850,1,0,0,1,1,M-733:+151-740-760-220/892-590-850-032+
590,893,590-893,1,0,0,1,1,H-612:+740-892-590-893-001-615+
590,894,590-894,1,0,0,1,1,M-243:+892-590-894-140-545+
590,904,590-904,1,0,0,1,1,L-114:+740-407-590-904-220-032-803-060-920+
590,906,590-906,1,1,1,1,1,-:+590-906+
592,140,592-140,1,0,0,1,1,M-500:+400-592-140-003-900-692-003-700+
595,090,595-090,1,0,0,1,1,M-1629:+705-032-595-090-175+
595,140,595-140,1,0,0,1,1,H-29:+595-140-640+
595,204,595-204,1,0,0,1,1,M-1975:+740-752-001-595-204-920+
595,342,595-342,1,0,0,1,1,M-1341:+016-002-595-342-632+
595,343,595-343,1,0,0,1,1,M-522:+595-343-615+
595,504,595-504,1,0,0,1,1,M-1676:+740-760-070-255-832-240-002-595-504-803+
595,632,595-632,1,0,0,1,1,H-645:+595-632-740-550+
595,641,595-641,1,1,1,1,1,H-1708:+595-641+
595,752,595-752,1,0,0,1,1,H-477:+138-001-595-752-455+
595,760,595-760,1,0,0,1,1,M-1103:+001-820-595-760-706-635+
595,812,595-812,1,0,0,1,1,H-130:+409-032-845-033-705-231-806-002-595-812-125-717+
595,813,595-813,1,0,0,1,1,M-1134:+820-595-813-541+
595,906,595-906,1,1,1,1,1,M-809:+520-460-495-002-595-906+
596,018,596-018,1,0,0,1,1,H-10:+820-302-596-018-125-381+
599,798,599-798,1,0,0,1,1,H-97:+065-599/798-706-928+
600,143,600-143,1,1,1,1,1,H-517:+600-143+
600,251,600-251,1,0,0,1,1,M-331:+004-492-015/600-251-073+
600,617,600-617,1,0,0,1,1,M-1692:+390-600-617-002-190-125-632-032+
600,740,600-740,1,0,0,1,1,M-257:+600-740-060-920+
603,240,603-240,1,0,0,1,1,H-1138:+740-603-240-060-692+
604,142,604-142,1,0,0,1,1,M-1916:+740-604-142-002-518+
605,176,605-176,1,0,0,1,1,M-372:+740-338-605-176-001-820+
605,626,605-626,1,0,0,1,1,M-390:+250-605-626-060-820+
606,002,606-002,1,0,0,1,1,Ns-57:+861-111-606-002-820+
611,615,611-615,1,0,0,1,1,H-3:+740-585-017-002-611-615-703+
611,706,611-706,1,0,0,1,1,H-1076:+740-611-706-002-820+
611,820,611-820,1,1,1,1,1,-:+798-821-031-645-850-820-388-611-820+
611,840,611-840,1,1,1,1,1,M-56:+740-877-032-235-060-550-611-840+
615,016,615-016,1,0,0,1,1,M-488:+615-016-435-255-400-136-140+
615,140,615-140,1,0,0,1,1,C-11:+590-615-140/232-240-001-060-920+
615,179,615-179,1,0,0,1,1,M-402:+494-615-179-100-001-033-426+
615,262,615-262,1,1,1,1,1,L-88:+405-005-001-063-615-262+
615,352,615-352,1,1,1,1,1,H-1148:+615-352+
615,380,615-380,1,1,1,1,1,M-1666:+740-690-435-255-742-615-380+
615,417,615-417,1,1,1,1,1,M-1101:+930/070-615-417+
615,440,615-440,1,0,0,1,1,M-627:+617-243-741-615-440-220+
615,906,615-906,1,0,0,1,1,M-1427:+484-140-002-220-627-615-906-388+
615,920,615-920,1,1,1,1,1,M-1272:+520-070-921-742-615-920+
617,002,617-002,1,0,0,1,1,M-1692:+390-600-617-002-190-125-632-032+
617,016,617-016,1,1,1,1,1,M-884:+617-016+
617,055,617-055,1,0,0,1,1,M-252:+400-150-617-055-001-150-243+
617,070,617-070,1,1,1,1,1,M-81:+527-555-240-002-617-070+
617,117,617-117,1,1,1,1,1,-:+617-117+
617,122,617-122,1,0,0,1,1,M-161:+617-122-003+
617,145,617-145,1,1,1,1,1,M-383:+617-145+
617,255,617-255,1,0,0,1,1,M-1710:+690-319/617-255-140+
617,741,617-741,1,1,1,1,1,M-745:+307-350-617-741+
617,798,617-798,1,0,0,1,1,H-875:+617-798-003+
617,829,617-829,1,1,1,1,1,H-1853:+400-617-829+
621,002,621-002,1,0,0,1,1,M-1139:+740-416-621-002-820+
621,046,621-046,1,1,1,1,1,M-898:+621-046+
621,090,621-090,1,0,0,1,1,M-1186:+621/090-740-231-740-560-534+
621,226,621-226,1,1,1,1,1,M-973:+621-226+
621,415,621-415,1,0,0,1,1,M-154:+520-220-621-415-002-257-898+
622,740,622-740,1,0,0,1,1,K-6:+622-740-717/368-861-820-551+
625,140,625-140,1,0,0,1,1,M-412:+031-625-140-220-415+
625,900,625-900,1,1,1,1,1,-:+561-092-625-900+
626,060,626-060,1,0,0,1,1,M-390:+250-605-626-060-820+
626,061,626-061,1,1,1,1,1,M-1366:+740-483-803-626-061+
626,176,626-176,1,0,0,1,1,H-24:+740-626-176-033-705-233+
626,484,626-484,1,1,1,1,1,H-666:+740-007-503-626-484+
627,615,627-615,1,0,0,1,1,M-1427:+484-140-002-220-627-615-906-388+
628,817,628-817,1,1,1,1,1,K-122:+266-628-817+
629,279,629-279,1,1,1,1,1,-:+740-384-002-629-279+
630,098,630-098,1,0,0,1,1,-:+740-630-098-368-824+
630,155,630-155,1,0,0,1,1,M-267:+740-630-155-002-679+
630,233,630-233,1,0,0,1,1,M-396:+204-630-233-832-904-794-630-235-060-550+
630,235,630-235,1,0,0,1,1,M-396:+204-630-233-832-904-794-630-235-060-550+
630,336,630-336,1,0,0,1,1,H-170:+511-630-336-827+
630,705,630-705,1,1,1,1,1,H-1839:+740-100-175-630-705+
630,706,630-706,1,1,1,1,1,H-297:+400-151-336-630-706+
632,066,632-066,1,0,0,1,1,Nd-1:+817-220-632-066-740-760-026-060-257+
632,705,632-705,1,0,0,1,1,M-1765:+215-031-480-140-632-705-002-093-033+
632,740,632-740,1,0,0,1,1,H-645:+595-632-740-550+
632,920,632-920,1,1,1,1,1,H-380:+930-632-920+
633,032,633-032,1,1,1,1,1,M-1169:+520-033-705-220-032/231-072-002-270-633-032+
639,240,639-240,1,0,0,1,1,H-598:+740-639-240-002-435-255-777+
643,740,643-740,1,0,0,1,1,M-665:+871-740-643/740-798-463-350-002-374-575+
645,001,645-001,1,0,0,1,1,M-976:+286-645-001-368-817+
645,002,645-002,1,0,0,1,1,M-2129:+898-017-645-002-817+
645,104,645-104,1,1,1,1,1,M-2026:+090-740-240-235-590-645-104+
645,202,645-202,1,0,0,1,1,M-1762:+645-202-001-820+
645,368,645-368,1,0,0,1,1,H-904:+700-033-900-645-368-817+
645,645,645-645,1,0,0,1,1,M-1652:+031-645-645-031+
645,850,645-850,1,0,0,1,1,-:+798-821-031-645-850-820-388-611-820+
645,999,645-999,1,0,0,1,1,-:+645-999-645+
646,604,646-604,1,1,1,1,1,H-2549:+850-825-646-604+
647,892,647-892,1,1,1,1,1,C-55:+740-067-741-647-892+
679,060,679-060,1,0,0,1,1,M-1764:+679-060-550+
680,090,680-090,1,0,0,1,1,M-1342:+740-680-090-585-017+
680,297,680-297,1,0,0,1,1,M-975:+680-297-741-910+
682,413,682-413,1,0,0,1,1,H-1684:+682-413-840/740-061+
685,226,685-226,1,0,0,1,1,L-48:+865-685/226-032-741-390+
686,740,686-740,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
688,740,688-740,1,0,0,1,1,M-79:+688/740-100-240-233-002-861+
690,004,690-004,1,1,1,1,1,H-328:+690-004+
690,319,690-319,1,0,0,1,1,M-1710:+690-319/617-255-140+
690,322,690-322,1,1,1,1,1,M-2040:+690-322+
690,365,690-365,1,0,0,1,1,H-987:+690-365-817+
690,518,690-518,1,0,0,1,1,M-68:+690-518/090-740-176-742-060-920+
690,544,690-544,1,1,1,1,1,M-855:+861-260-832-390-590-002-817-690-544+
690,564,690-564,1,1,1,1,1,M-628:+740-560-233-002-291-690-564+
690,590,690-590,1,0,0,1,1,H-2020:+690-590-032-220+
690,630,690-630,1,0,0,1,1,H-321:+740-690-630-240+
690,636,690-636,1,0,0,1,1,H-1308:+740-690-636-240+
690,642,690-642,1,0,0,1,1,H-350:+740-690-642-240+
690,681,690-681,1,1,1,1,1,H-2108:+690-681+
690,687,690-687,1,1,1,1,1,H-917:+690-687+
692,001,692-001,1,0,0,1,1,H-7:+920-440-692-001-542-250+
692,003,692-003,1,0,0,1,1,M-500:+400-592-140-003-900-692-003-700+
692,032,692-032,1,0,0,1,1,M-21:+350-001-740-362-692-032-002-861+
692,401,692-401,1,0,0,1,1,M-317:+255-060-692-401-920+
692,451,692-451,1,1,1,1,1,M-751:+692-451+
692,490,692-490,1,1,1,1,1,H-800:+740-337-692-490+
692,491,692-491,1,0,0,1,1,H-1726:+740-100-692-491-002-817+
692,687,692-687,1,1,1,1,1,H-918:+692-687+
692,892,692-892,1,1,1,1,1,H-363:+692-892+
697,031,697-031,1,1,1,1,1,-:+697-031+
697,151,697-151,1,0,0,1,1,M-494:+390-697-151-740-176-798-838+
697,510,697-510,1,1,1,1,1,H-1082:+697-510+
697,590,697-590,1,1,1,1,1,H-1083:+697-590+
697,722,697-722,1,1,1,1,1,H-1081:+697-722+
700,014,700-014,1,1,1,1,1,H-1946:+700-014+
700,090,700-090,1,1,1,1,1,H-346:+700-090+
700,100,700-100,1,0,0,1,1,H-196:+032-700-100-001+
700,126,700-126,1,1,1,1,1,H-298:+700-126+
700,220,700-220,1,0,0,1,1,H-1192:+700-220-004+
700,384,700-384,1,0,0,1,1,M-1424:+875-700-384-125+
700,453,700-453,1,0,0,1,1,H-2548:+850-700/453-064-001-856+
700,521,700-521,1,0,0,1,1,M-192:+700-521-702+
700,601,700-601,1,1,1,1,1,H-1930:+032-700-601+
700,605,700-605,1,1,1,1,1,M-1769:+865-032/226-032-700-605+
700,692,700-692,1,1,1,1,1,H-2135:+740-920-318-700-692+
700,790,700-790,1,0,0,1,1,L-101:+390-700-790-032-063+
700,840,700-840,1,0,0,1,1,H-2211:+700-840-032-741+
700,850,700-850,1,0,0,1,1,M-1233:+033-700-850-002+
700,920,700-920,1,0,0,1,1,H-1710:+090-326-700-920-125-001-055-920-140+
702,032,702-032,1,0,0,1,1,C-24:+390-128-702-032/226-032-013-480-850+
702,061,702-061,1,0,0,1,1,?-6:+740-702-061-002-817+
702,503,702-503,1,1,1,1,1,H-408:+740-176-240-002-702-503+
702,900,702-900,1,0,0,1,1,H-450:+740-100-240-741-702-900-003+
703,060,703-060,1,1,1,1,1,M-297:+090-740-240-575-703-060+
703,617,703-617,1,1,1,1,1,M-1794:+400-703-617+
703,900,703-900,1,0,0,1,1,-:+740-176-001-741-703-900-003+
704,001,704-001,1,0,0,1,1,M-662:+390-704-001-820+
704,140,704-140,1,1,1,1,1,M-74:+595-575-704-140+
704,176,704-176,1,1,1,1,1,M-1200:+740-255-704-176+
705,032,705-032,1,0,0,1,1,M-1629:+705-032-595-090-175+
705,056,705-056,1,0,0,1,1,L-115:+575-705-056-031+
705,125,705-125,1,1,1,1,1,M-1668:+740-773-233-803-002-320-705-125+
705,127,705-127,1,1,1,1,1,-:+390-004-002-705-127+
705,140,705-140,1,0,0,1,1,M-72:+740-255-705-140-003-002-861+
705,167,705-167,1,1,1,1,1,C-88:+031-705-167+
705,171,705-171,1,0,0,1,1,M-932:+740-705-171-360-064+
705,176,705-176,1,1,1,1,1,M-276:+520-033-705-176+
705,319,705-319,1,1,1,1,1,M-880:+740-861-877-741-705-319+
705,368,705-368,1,0,0,1,1,H-175:+167-705-368-005-741-060-920+
705,380,705-380,1,1,1,1,1,H-1156:+200-705-380+
705,435,705-435,1,0,0,1,1,L-11:+590-705-435-255-778-002-817+
705,530,705-530,1,0,0,1,1,-:+740-390-590-231-002-705-530-904+
705,621,705-621,1,1,1,1,1,H-206:+740-642-240-204-705-621+
705,632,705-632,1,1,1,1,1,M-359:+740-405-590-220-235-803-002-388-385-705-632+
705,740,705-740,1,0,0,1,1,H-103:+159-097/520-033-705/740-717-220-415-806+
705,741,705-741,1,0,0,1,1,M-863:+740-255-705-741-412+
705,742,705-742,1,0,0,1,1,M-754:+740-760-705-742-060-920+
705,904,705-904,1,1,1,1,1,H-717:+705-904+
705,924,705-924,1,0,0,1,1,H-1990:+851-740-705-924-156+
706,005,706-005,1,1,1,1,1,M-513:+706-005+
706,032,706-032,1,1,1,1,1,M-892:+740-798-463-350-742-706-032+
706,060,706-060,1,0,0,1,1,M-64:+520-033-706-060-220-004+
706,061,706-061,1,0,0,1,1,-:+740-798-706-061-060-550+
706,167,706-167,1,1,1,1,1,H-2050:+706-167+
706,193,706-193,1,0,0,1,1,H-5:+920-706-193-384-032-920-140-902+
706,220,706-220,1,0,0,1,1,M-674:+520-033-706-220-415+
706,466,706-466,1,0,0,1,1,M-314:+953-817-390-125-308-809-033/740-760-706-466/520-231-240-235-002-820+
706,500,706-500,1,1,1,1,1,M-1633:+064-706-500+
706,575,706-575,1,1,1,1,1,M-65:+520-220-031-001-706-575+
706,590,706-590,1,1,1,1,1,H-2063:+868-706-590+
706,595,706-595,1,1,1,1,1,M-25:+617-243-706-595+
706,635,706-635,1,1,1,1,1,M-1103:+001-820-595-760-706-635+
706,717,706-717,1,0,0,1,1,M-258:+384-575/892-706-717-002-861+
706,803,706-803,1,0,0,1,1,H-268:+740-585-017-033-706-803-002-220-455-920+
706,821,706-821,1,0,0,1,1,M-1892:+368-501-706/821-001-480-850-595-391+
706,928,706-928,1,1,1,1,1,H-97:+065-599/798-706-928+
710,002,710-002,1,0,0,1,1,M-316:+367-390-710-002-861+
710,455,710-455,1,0,0,1,1,H-950:+710-455-220-032+
714,840,714-840,1,0,0,1,1,H-1354:+740-714-840-799+
717,032,717-032,1,0,0,1,1,M-3:+717-032-521+
717,061,717-061,1,0,0,1,1,Blk-2:+390-717-061-002-368-634+
717,368,717-368,1,0,0,1,1,K-6:+622-740-717/368-861-820-551+
717,415,717-415,1,0,0,1,1,K-11:+740-717-415-790-900+
717,706,717-706,1,1,1,1,1,M-1270:+154-388-717-706+
717,745,717-745,1,1,1,1,1,H-271:+595-420-717-745+
717,747,717-747,1,1,1,1,1,M-1470:+617-142-001-595-095-717-747+
717,770,717-770,1,0,0,1,1,M-360:+090-740-717-770-235+
717,790,717-790,1,1,1,1,1,H-764:+740-717-790+
717,820,717-820,1,1,1,1,1,M-1667:+740-690-435-255-220-032-002-717-820+
717,853,717-853,1,1,1,1,1,M-275:+090-740-760-717-853+
718,815,718-815,1,1,1,1,1,M-481:+718-815+
720,175,720-175,1,0,0,1,1,M-1267:+416-001-740-720-175-002-861+
721,002,721-002,1,0,0,1,1,M-242:+740-721-002-301-350+
721,790,721-790,1,0,0,1,1,M-724:+390-721-790-002-861+
723,066,723-066,1,0,0,1,1,M-2101:+723-066-828+
727,317,727-317,1,1,1,1,1,M-308:+520-220-002-727-317+
729,407,729-407,1,0,0,1,1,M-354:+740-729-407-845-236-002-906-125+
732,033,732-033,1,0,0,1,1,M-852:+892-590-794-732-033-853+
734,032,734-032,1,0,0,1,1,M-89:+740-794-734-032-235+
740,001,740-001,1,0,0,1,1,-:+740-740-001-550-467+
740,005,740-005,1,1,1,1,1,-:+740-005+
740,050,740-050,1,0,0,1,1,Ch-2:+740-050-705+
740,058,740-058,1,1,1,1,1,M-812:+740-058+
740,072,740-072,1,1,1,1,1,H-196:+407-590-740-072+
740,083,740-083,1,0,0,1,1,M-1887:+740-083-235-240+
740,094,740-094,1,0,0,1,1,M-130:+740-094-220-032-002-144+
740,121,740-121,1,1,1,1,1,M-1910:+520-240-031-001-740-121+
740,141,740-141,1,1,1,1,1,H-1939:+400-740-141+
740,143,740-143,1,0,0,1,1,H-2125:+740-143-067+
740,152,740-152,1,0,0,1,1,H-2189:+400-740-152-240+
740,154,740-154,1,0,0,1,1,-:+740-154-017-060-130-035-171+
740,158,740-158,1,0,0,1,1,H-1979:+740-158-806-467+
740,168,740-168,1,0,0,1,1,M-101:+390-503-740-168-002-817+
740,175,740-175,1,0,0,1,1,-:+740-175-415-033-001+
740,178,740-178,1,1,1,1,1,H-311:+400-740-178+
740,180,740-180,1,1,1,1,1,K-104:+740-180+
740,191,740-191,1,1,1,1,1,M-1702:+740-191+
740,194,740-194,1,0,0,1,1,M-165:+817-740-194/740-760-001-741-390-032+
740,257,740-257,1,0,0,1,1,M-1202:+790/740-100-415-740-257-840+
740,263,740-263,1,1,1,1,1,K-68:+400-740-263+
740,266,740-266,1,1,1,1,1,H-452:+740-266+
740,267,740-267,1,0,0,1,1,H-142:+740-267-811-832-060-692+
740,325,740-325,1,1,1,1,1,M-1276:+159-243-001-740-325+
740,327,740-327,1,1,1,1,1,H-2190:+090-740-327+
740,338,740-338,1,0,0,1,1,M-372:+740-338-605-176-001-820+
740,344,740-344,1,0,0,1,1,M-78:+740-344-032-545+
740,354,740-354,1,0,0,1,1,M-364:+740-354-002-817+
740,365,740-365,1,0,0,1,1,M-226:+740-365-278-061+
740,373,740-373,1,0,0,1,1,M-1002:+740-373-031-002-315-850+
740,380,740-380,1,0,0,1,1,H-42:+740-380-235-002-817+
740,382,740-382,1,1,1,1,1,H-1102:+400-740-382+
740,386,740-386,1,1,1,1,1,C-72:+740-386+
740,424,740-424,1,1,1,1,1,M-1999:+740-424+
740,441,740-441,1,0,0,1,1,K-23:+740-441-002-820-033+
740,444,740-444,1,0,0,1,1,M-370:+832-904-740-444-388-233-798-806+
740,500,740-500,1,0,0,1,1,H-239:+390-060/740-500-091+
740,503,740-503,1,0,0,1,1,M-246:+740-503-235-233-002-817+
740,514,740-514,1,1,1,1,1,-:+621-740-514+
740,515,740-515,1,0,0,1,1,H-1920:+740-515-126+
740,544,740-544,1,0,0,1,1,M-1129:+740-544/353-741-455-920+
740,565,740-565,1,0,0,1,1,M-107:+740-565-233-002-940-260+
740,603,740-603,1,0,0,1,1,H-1138:+740-603-240-060-692+
740,604,740-604,1,0,0,1,1,M-1916:+740-604-142-002-518+
740,611,740-611,1,0,0,1,1,H-1076:+740-611-706-002-820+
740,617,740-617,1,0,0,1,1,M-980:+740-617-550-061-435-093-740-100-415+
740,626,740-626,1,0,0,1,1,H-24:+740-626-176-033-705-233+
740,639,740-639,1,0,0,1,1,H-598:+740-639-240-002-435-255-777+
740,645,740-645,1,0,0,1,1,M-1780:+740-645-003-741-070-255+
740,680,740-680,1,0,0,1,1,M-1342:+740-680-090-585-017+
740,681,740-681,1,1,1,1,1,H-2109:+400-740-681+
740,702,740-702,1,0,0,1,1,?-6:+740-702-061-002-817+
740,706,740-706,1,1,1,1,1,-:+740-706+
740,714,740-714,1,0,0,1,1,H-1354:+740-714-840-799+
740,720,740-720,1,0,0,1,1,M-1267:+416-001-740-720-175-002-861+
740,721,740-721,1,0,0,1,1,M-242:+740-721-002-301-350+
740,729,740-729,1,0,0,1,1,M-354:+740-729-407-845-236-002-906-125+
740,731,740-731,1,1,1,1,1,M-810:+740-731+
740,741,740-741,1,0,0,1,1,C-76:+032-031/850-032-530-740-741-456+
740,742,740-742,1,1,1,1,1,MQ-11:+740-742+
740,765,740-765,1,0,0,1,1,M-84:+740-765-240-001-368-920+
740,767,740-767,1,0,0,1,1,H-1192:+400-740-767-220-416+
740,770,740-770,1,0,0,1,1,H-478:+740-770-235-002-817+
740,783,740-783,1,0,0,1,1,H-289:+740-783-004+
740,785,740-785,1,0,0,1,1,-:+740-785-004+
740,791,740-791,1,0,0,1,1,C-68:+032-031/740-791-713+
740,793,740-793,1,0,0,1,1,M-391:+405-845-686-740-793-003-233-805-002-861-533-717+
740,812,740-812,1,0,0,1,1,M-319:+740-812-033-240-220-032+
740,825,740-825,1,0,0,1,1,M-982:+740-825-002+
740,832,740-832,1,1,1,1,1,M-150:+740-832+
740,838,740-838,1,0,0,1,1,M-1821:+740-838-741-390-900-140+
740,843,740-843,1,1,1,1,1,H-1905:+740-843+
740,850,740-850,1,1,1,1,1,H-1126:+740-850+
740,870,740-870,1,1,1,1,1,H-96:+368-740-870+
740,890,740-890,1,0,0,1,1,M-291:+740-890-692+
740,898,740-898,1,0,0,1,1,H-211:+400-740-898-617+
740,903,740-903,1,0,0,1,1,M-1958:+740-903-850-033-706-235+
740,914,740-914,1,1,1,1,1,H-1397:+527-740-914+
740,918,740-918,1,1,1,1,1,H-150:+063-740-918+
740,924,740-924,1,1,1,1,1,H-1187:+740-924+
740,926,740-926,1,1,1,1,1,H-325:+740-926+
740,952,740-952,1,0,0,1,1,M-1792:+740-760-240/740-952-740+
741,032,741-032,1,0,0,1,1,M-2062:+741-032/031-046+
741,033,741-033,1,0,0,1,1,M-730:+740-384-090-351-741-033-272+
741,065,741-065,1,0,0,1,1,M-288:+820/090-740-176-741-065-123+
741,072,741-072,1,1,1,1,1,M-661:+740-798-220-415-741-072+
741,082,741-082,1,0,0,1,1,M-800:+234-803-741-082-350+
741,092,741-092,1,0,0,1,1,M-306:+621-740-798-838-741-092-850+
741,140,741-140,1,1,1,1,1,H-1666:+161-097-741-140+
741,176,741-176,1,1,1,1,1,M-127:+565-740-220-741-176+
741,208,741-208,1,1,1,1,1,M-890:+740-927-032-741-208+
741,257,741-257,1,0,0,1,1,Ns-87:+740-384-031-950-001-741-257-840+
741,262,741-262,1,1,1,1,1,M-1776:+520-220-803-741-262+
741,263,741-263,1,1,1,1,1,H-363:+565-741-263+
741,315,741-315,1,0,0,1,1,H-80:+595-820-100-415-741-315-850+
741,330,741-330,1,0,0,1,1,H-180:+151-390-590-741-330-368+
741,347,741-347,1,1,1,1,1,H-2024:+090-740-176-741-347+
741,360,741-360,1,1,1,1,1,M-129:+520-233-240-235-741-360+
741,374,741-374,1,0,0,1,1,-:+090-095-741-374-132+
