"id","cisi","side_index","sides","site","type","material","shape","complete","direction","token_count","status","short_mark_candidate","long_text_candidate","horizontal_bin","vertical_bin","thickness_bin","text"
"1855.1","H-978","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-176+"
"1855.2","H-978","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"1856.1","H-979","1","2","Harappa","TAB:I","-","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"1856.2","H-979","2","2","Harappa","TAB:I","-","prism","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-176+"
"4602.1","H-980","1","2","Harappa","TAB:I","-","prism","N","-","2","usable_uncertain_side_row","false","false","h_015_025","-","-","+000-740+"
"4602.2","H-980","2","2","Harappa","TAB:I","-","prism","N","-","2","usable_uncertain_side_row","false","false","h_015_025","-","-","+700-000+"
"1857.1","H-981","1","2","Harappa","TAB:I","Steatite","prism","-","R/L","2","audit_only_side_row","false","false","h_000_015","v_000_010","-","]740-176["
"1857.2","H-981","2","2","Harappa","TAB:I","Steatite","prism","N","R/L","2","audit_only_side_row","false","false","h_000_015","v_000_010","-","+700-000["
"1858.1","H-982","1","2","Harappa","SEAL:R","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","-","+740-388-031+"
"1858.2","H-982","2","2","Harappa","SEAL:R","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","-","+700-034+"
"1859.1","H-983","1","2","Harappa","TAB:I","Steatite","prism","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-637-240+"
"1859.2","H-983","2","2","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-034+"
"1860.1","H-984","1","2","Harappa","TAB:I","Steatite","prism","-","R/L","3","audit_only_side_row","false","false","-","v_000_010","-","+400-740-637["
"1860.2","H-984","2","2","Harappa","TAB:I","Steatite","prism","N","R/L","2","usable_uncertain_side_row","false","false","-","v_000_010","-","+700-000+"
"1861.1","H-985","1","2","Harappa","TAB:I","-","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-034+"
"1861.2","H-985","2","2","Harappa","TAB:I","-","prism","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+156-435-255+"
"1862.1","H-986","1","3","Harappa","TAB:I","Steatite","prism","N","R/L","6","usable_uncertain_side_row","false","false","h_015_025","v_000_010","-","+000-000-000-000-000-000+"
"1862.2","H-986","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"1862.3","H-986","3","3","Harappa","TAB:I","Steatite","prism","N","R/L","3","usable_uncertain_side_row","false","false","h_015_025","v_000_010","-","+000-000-000+"
"1863.1","H-987","1","3","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+690-365-817+"
"1863.2","H-987","2","3","Harappa","TAB:I","Steatite","prism","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","-","+700-033+"
"1863.3","H-987","3","3","Harappa","TAB:I","Steatite","prism","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-176+"
"1864.1","H-988","1","2","Harappa","TAB:I","Steatite","cuboid","Y","R/L","3","clean_side_row","false","true","h_015_025","v_000_010","-","+824-892-413+"
"1864.2","H-988","2","2","Harappa","TAB:I","Steatite","cuboid","Y","R/L","7","clean_side_row","false","true","h_015_025","v_000_010","-","+400-740-636-240-031-032-171+"
"1965.1","K-121","1","2","Kalibangan","ROD","Copper","-","N","T/B","5","usable_uncertain_side_row","false","false","h_000_015","v_gt_030","th_007_012","+090-740-240-032-000+"
"1965.2","K-121","2","2","Kalibangan","ROD","Copper","-","N","T/B","2","usable_uncertain_side_row","false","false","h_000_015","v_gt_030","th_007_012","+913-000+"
"1966.1","K-122","1","2","Kalibangan","IMPL","Copper","-","Y","T/B","3","clean_side_row","false","true","h_gt_035","v_gt_030","th_003_007","+266-628-817+"
"1966.2","K-122","2","2","Kalibangan","IMPL","Copper","-","Y","NR","1","usable_uncertain_side_row","false","false","h_gt_035","v_gt_030","th_003_007","+005+"
"1926.1","K-68","1","2","Kalibangan","TAB:B","Faience","cuboid","Y","R/L","3","clean_side_row","false","true","h_000_015","v_000_010","th_003_007","+400-740-263+"
"1926.2","K-68","2","2","Kalibangan","TAB:B","Faience","cuboid","Y","R/L","2","clean_side_row","true","false","h_000_015","v_000_010","th_003_007","+700-032+"
"1934.1","K-77","1","2","Kalibangan","TAB:B","Faience","cuboid","N","L/R","3","audit_only_side_row","false","false","-","v_010_020","th_003_007","+400-740-000["
"1934.2","K-77","2","2","Kalibangan","TAB:B","Faience","cuboid","-","-","1","audit_only_side_row","false","false","-","v_010_020","th_003_007","]033["
"1941.1","K-86","1","4","Kalibangan","TAG:L","-","-","N","R/L","5","usable_uncertain_side_row","false","false","-","-","-","+000-000-000-000-550+"
"1941.2","K-86","2","4","Kalibangan","TAG:L","-","-","N","-","1","audit_only_side_row","false","false","-","-","-","]000["
"1941.3","K-86","3","4","Kalibangan","TAG:L","-","-","N","-","1","audit_only_side_row","false","false","-","-","-","]000["
"1941.4","K-86","4","4","Kalibangan","TAG:L","-","-","N","-","1","audit_only_side_row","false","false","-","-","-","]000["
"1942.1","K-87","1","2","Kalibangan","TAG:L","-","-","N","R/L","2","audit_only_side_row","false","false","-","-","-","+740-000["
"1942.2","K-87","2","2","Kalibangan","TAG:L","-","-","N","R/L","5","audit_only_side_row","false","false","-","-","-","+740-000-000-002-861["
"1943.1","K-88","1","4","Kalibangan","TAG:L","-","-","N","R/L","5","usable_uncertain_side_row","false","false","-","-","-","+740-000-460-002-861+"
"1943.2","K-88","2","4","Kalibangan","TAG:L","-","-","N","R/L","4","audit_only_side_row","false","false","-","-","-","+740-000-000-000["
"1943.3","K-88","3","4","Kalibangan","TAG:L","-","-","N","R/L","2","audit_only_side_row","false","false","-","-","-","+000-000["
"1943.4","K-88","4","4","Kalibangan","TAG:L","-","-","N","R/L","4","audit_only_side_row","false","false","-","-","-","+000-000-000-000["
"1944.1","K-89","1","4","Kalibangan","TAG:L","-","-","Y","R/L","6","clean_side_row","false","true","-","-","-","+090-740-362-002-360-832+"
"1944.2","K-89","2","4","Kalibangan","TAG:L","-","-","N","R/L","6","usable_uncertain_side_row","false","false","-","-","-","+000-033-705-000-002-000+"
"1944.3","K-89","3","4","Kalibangan","TAG:L","-","-","N","R/L","6","usable_uncertain_side_row","false","false","-","-","-","+001-350-002-595-390-000+"
"1944.4","K-89","4","4","Kalibangan","TAG:L","-","-","N","R/L","5","usable_uncertain_side_row","false","false","-","-","-","+000-491-000-000-000+"
"1945.1","K-90","1","2","Kalibangan","POT:T:g","-","-","Y","R/L","3","clean_side_row","false","true","-","-","-","+740-798-700+"
"1945.2","K-90","2","2","Kalibangan","POT:T:g","-","-","Y","NR","1","usable_uncertain_side_row","false","false","-","-","-","+032+"
"1979.1","Kd-15","1","2","Kot-Diji","POT:T:g","Clay","-","-","-","2","audit_only_side_row","false","false","-","-","-","]002-700+"
"1979.2","Kd-15","2","2","Kot-Diji","POT:T:g","Clay","-","N","-","1","audit_only_side_row","false","false","-","-","-","]000["
"2110.1","L-188","1","3","Lothal","TAG","Clay","-","N","R/L","2","audit_only_side_row","false","false","h_025_035","v_010_020","-","+740-000["
"2110.2","L-188","2","3","Lothal","TAG","Clay","-","N","R/L","2","audit_only_side_row","false","false","h_025_035","v_010_020","-","+520-000["
"2110.3","L-188","3","3","Lothal","TAG","Clay","-","N","R/L","2","audit_only_side_row","false","false","h_025_035","v_010_020","-","+033-000["
"2111.1","L-189","1","4","Lothal","TAG","Clay","-","N","R/L","4","audit_only_side_row","false","false","-","-","-","+090-740-220-000["
"2111.2","L-189","2","4","Lothal","TAG","Clay","-","N","R/L","3","audit_only_side_row","false","false","-","-","-","+000-000-000["
"2112.1","L-190","1","3","Lothal","TAG","Clay","-","Y","R/L","8","clean_side_row","false","true","h_gt_035","v_020_030","-","+090-740-220-055-001-741-500-705+"
"2112.2","L-190","2","3","Lothal","TAG","Clay","-","N","R/L","6","audit_only_side_row","false","false","h_gt_035","v_020_030","-","+000-000-000-002-920-317["
"2112.3","L-190","3","3","Lothal","TAG","Clay","-","-","-","1","audit_only_side_row","false","false","h_gt_035","v_020_030","-","]880+"
"2113.1","L-191","1","2","Lothal","TAG","Clay","-","Y","R/L","8","clean_side_row","false","true","h_gt_035","v_gt_030","-","+090-740-220-055-001-741-500-705+"
"2113.2","L-191","2","2","Lothal","TAG","Clay","-","-","R/L","3","audit_only_side_row","false","false","h_gt_035","v_gt_030","-","]235-002-861+"
"2115.1","L-193","1","3","Lothal","TAG","Clay","-","Y","R/L","8","clean_side_row","false","true","h_gt_035","v_gt_030","-","+090-740-220-055-001-741-500-705+"
"2115.2","L-193","2","3","Lothal","TAG","Clay","-","N","-","1","usable_uncertain_side_row","false","false","h_gt_035","v_gt_030","-","+000+"
"2115.3","L-193","3","3","Lothal","TAG","Clay","-","-","R/L","2","audit_only_side_row","false","false","h_gt_035","v_gt_030","-","+125-070["
"2116.1","L-196","1","2","Lothal","TAG","Clay","-","N","R/L","5","audit_only_side_row","false","false","h_015_025","v_gt_030","-","]390-590-032-002-000["
"2116.2","L-196","2","2","Lothal","TAG","Clay","-","-","R/L","2","audit_only_side_row","false","false","h_015_025","v_gt_030","-","]002-861+"
"2117.1","L-197","1","2","Lothal","TAG","Clay","-","Y","R/L","8","clean_side_row","false","true","h_000_015","v_020_030","-","+090-740-220-055-001-741-500-705+"
"2117.2","L-197","2","2","Lothal","TAG","Clay","-","N","R/L","4","audit_only_side_row","false","false","h_000_015","v_020_030","-","]000-000-032-000+"
"2118.1","L-198","1","2","Lothal","TAG","Clay","-","N","R/L","3","audit_only_side_row","false","false","h_025_035","v_gt_030","-","+055-000-000["
"2118.2","L-198","2","2","Lothal","TAG","Clay","-","N","R/L","6","audit_only_side_row","false","false","h_025_035","v_gt_030","-","+740-390-590-032-002-000["
"2120.1","L-200","1","2","Lothal","TAG","Clay","-","N","-","4","audit_only_side_row","false","false","h_gt_035","v_020_030","-","]000-000-220-617["
"2120.2","L-200","2","2","Lothal","TAG","Clay","-","N","-","3","audit_only_side_row","false","false","h_gt_035","v_020_030","-","]000-000-000["
"2122.1","L-202","1","2","Lothal","TAG","Clay","-","N","R/L","4","audit_only_side_row","false","false","h_gt_035","v_000_010","-","]000-390-590-220["
"2122.2","L-202","2","2","Lothal","TAG","Clay","-","-","R/L","3","audit_only_side_row","false","false","h_gt_035","v_000_010","-","]236-002-861+"
"2124.1","L-205","1","2","Lothal","TAG","Clay","-","N","R/L","3","audit_only_side_row","false","false","h_015_025","v_010_020","-","+740-760-000["
"2124.2","L-205","2","2","Lothal","TAG","Clay","-","N","R/L","5","audit_only_side_row","false","false","h_015_025","v_010_020","-","+740-798-803-002-000["
"2127.1","L-208","1","2","Lothal","TAG","Clay","-","N","R/L","3","audit_only_side_row","false","false","-","-","-","]000-002-000["
"2127.2","L-208","2","2","Lothal","TAG","Clay","-","-","R/L","4","audit_only_side_row","false","false","-","-","-","]234-220-002-820["
"2128.1","L-210","1","2","Lothal","TAG","Clay","square","N","R/L","4","audit_only_side_row","false","false","h_gt_035","v_gt_030","-","+104-000-000-406["
"2128.2","L-210","2","2","Lothal","TAG","Clay","square","N","R/L","4","audit_only_side_row","false","false","h_gt_035","v_gt_030","-","+740-904-000-000["
"2129.1","L-211","1","3","Lothal","TAG","Clay","-","N","R/L","4","audit_only_side_row","false","false","-","-","-","+740-100-231-000["
"2129.2","L-211","2","3","Lothal","TAG","Clay","-","N","R/L","6","audit_only_side_row","false","false","-","-","-","+740-388-233-220-002-000["
"2129.3","L-211","3","3","Lothal","TAG","Clay","-","N","R/L","5","audit_only_side_row","false","false","-","-","-","+740-760-335-240-000["
"2133.1","L-217","1","2","Lothal","TAB:B","Faience","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+700+"
"2133.2","L-217","2","2","Lothal","TAB:B","Faience","rectangular","Y","R/L","3","clean_side_row","false","true","h_025_035","v_010_020","-","+740-090-703+"
"2133.3","L-217","3","2","Lothal","TAB:B","Faience","rectangular","Y","R/L","5","clean_side_row","false","true","h_025_035","v_010_020","-","+740-821-741-060-920+"
"5506.1","L-54","1","2","Lothal","SEAL:S","Steatite","square","N","R/L","4","usable_uncertain_side_row","false","false","h_015_025","v_020_030","-","+000-060-031-575+"
"5506.2","L-54","2","2","Lothal","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","h_015_025","v_020_030","-","+575+"
"2032.1","L-66","1","5","Lothal","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_gt_030","th_007_012","+013+"
"2032.2","L-66","2","5","Lothal","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_gt_030","th_007_012","+647+"
"2032.3","L-66","3","5","Lothal","SEAL:S","Steatite","square","N","-","1","usable_uncertain_side_row","false","false","h_025_035","v_gt_030","th_007_012","+000+"
"2032.4","L-66","4","5","Lothal","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_gt_030","th_007_012","+220+"
"2032.5","L-66","5","5","Lothal","SEAL:S","Steatite","square","N","R/L","7","usable_uncertain_side_row","false","false","h_025_035","v_gt_030","th_007_012","+000-904-220-032-000-000-000+"
"3551.1","M-1200","1","2","Mohenjo-daro","SEAL:S","-","square","Y","R/L","4","clean_side_row","false","true","h_025_035","-","th_007_012","+740-255-704-176+"
"3551.2","M-1200","2","2","Mohenjo-daro","SEAL:S","-","square","Y","R/L","2","clean_side_row","true","false","h_025_035","-","th_007_012","+390-017+"
"3552.1","M-1202","1","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","7","audit_only_side_row","false","false","h_025_035","v_020_030","th_007_012","+790/740-100-415-740-257-840+"
"3552.2","M-1202","2","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","3","clean_side_row","false","true","h_025_035","v_020_030","th_007_012","+035-171-142+"
"3553.1","M-1203","1","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","h_gt_035","v_gt_030","th_gt_012","+706+"
"3553.2","M-1203","2","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","4","clean_side_row","false","true","h_gt_035","v_gt_030","th_gt_012","+595-420-706-140+"
"3555.1","M-1205","1","3","Mohenjo-daro","SEAL:S","Steatite","square","N","-","2","audit_only_side_row","false","false","-","v_020_030","th_007_012","]000-550+"
"3555.2","M-1205","2","3","Mohenjo-daro","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","-","v_020_030","th_007_012","+790+"
"3555.3","M-1205","3","3","Mohenjo-daro","SEAL:S","Steatite","square","N","-","1","usable_uncertain_side_row","false","false","-","v_020_030","th_007_012","+000+"
"3556.1","M-1206","1","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","3","clean_side_row","false","true","h_025_035","v_gt_030","th_003_007","+520-220-034+"
"3556.2","M-1206","2","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","6","clean_side_row","false","true","h_025_035","v_gt_030","th_003_007","+740-690-435-255-002-861+"
"3559.1","M-1224","1","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","5","clean_side_row","false","true","h_015_025","v_020_030","th_007_012","+400-090-740-032-840+"
"3559.2","M-1224","2","2","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","4","clean_side_row","false","true","h_015_025","v_020_030","th_007_012","+401-390-016-853+"
"3565.1","M-1233","1","5","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","3","clean_side_row","false","true","h_015_025","v_020_030","th_007_012","+402-741-575+"
"3565.2","M-1233","2","5","Mohenjo-daro","SEAL:S","Steatite","square","N","-","1","usable_uncertain_side_row","false","false","h_015_025","v_020_030","th_007_012","+000+"
"3565.3","M-1233","3","5","Mohenjo-daro","SEAL:S","Steatite","square","N","R/L","2","usable_uncertain_side_row","false","false","h_015_025","v_020_030","th_007_012","+000-740+"
"3565.4","M-1233","4","5","Mohenjo-daro","SEAL:S","Steatite","square","Y","NR","1","usable_uncertain_side_row","false","false","h_015_025","v_020_030","th_007_012","+820+"
"3565.5","M-1233","5","5","Mohenjo-daro","SEAL:S","Steatite","square","Y","R/L","4","clean_side_row","false","true","h_015_025","v_020_030","th_007_012","+033-700-850-002+"
"3566.1","M-1235","1","2","Mohenjo-daro","MISC","Steatite","-","Y","R/L","2","clean_side_row","true","false","h_gt_035","-","-","+156-031+"
"3566.2","M-1235","2","2","Mohenjo-daro","MISC","Steatite","-","Y","L/R","2","clean_side_row","true","false","h_gt_035","-","-","+156-031+"
"3663.1","M-1364","1","2","Mohenjo-daro","SEAL:R","Steatite","rectangular","Y","R/L","4","clean_side_row","false","true","h_025_035","v_010_020","th_007_012","+405-003-060-820+"
"3663.2","M-1364","2","2","Mohenjo-daro","SEAL:R","Steatite","rectangular","N","R/L","5","audit_only_side_row","false","false","h_025_035","v_010_020","th_007_012","+740-923-033-705-000["
"3681.1","M-1385","1","1","Mohenjo-daro","TAG:P","Clay","circular","Y","R/L","5","clean_side_row","false","false","-","-","-","+740-760-032-002-817+"
"3681.2","M-1385","2","1","Mohenjo-daro","TAG:P","Clay","circular","-","R/L","5","audit_only_side_row","false","false","-","-","-","+740-760-032-002-817["
"3681.3","M-1385","3","1","Mohenjo-daro","TAG:P","Clay","circular","Y","R/L","5","clean_side_row","false","false","-","-","-","+740-760-032-002-817+"
"3681.4","M-1385","4","1","Mohenjo-daro","TAG:P","Clay","circular","N","R/L","2","audit_only_side_row","false","false","-","-","-","]000-000["
"3689.1","M-1397","1","2","Mohenjo-daro","TAB:B","Clay","rectangular","Y","R/L","2","clean_side_row","true","false","-","-","-","+167-705+"
"3689.2","M-1397","2","2","Mohenjo-daro","TAB:B","Clay","rectangular","N","R/L","4","usable_uncertain_side_row","false","false","-","-","-","+167-705-000-360+"
"3690.1","M-1399","1","2","Mohenjo-daro","TAB:B","Clay","-","Y","R/L","2","clean_side_row","true","false","h_gt_035","v_010_020","th_gt_012","+167-704+"
"3690.2","M-1399","2","2","Mohenjo-daro","TAB:B","Clay","-","Y","R/L","2","clean_side_row","true","false","h_gt_035","v_010_020","th_gt_012","+167-704+"
"3691.1","M-1400","1","2","Mohenjo-daro","TAB:B","Clay","rectangular-rounded","N","R/L","5","usable_uncertain_side_row","false","false","h_gt_035","v_010_020","th_003_007","+871-000-740-368-002+"
"3691.2","M-1400","2","2","Mohenjo-daro","TAB:B","Clay","rectangular-rounded","N","R/L","3","usable_uncertain_side_row","false","false","h_gt_035","v_010_020","th_003_007","+705-700-000+"
"3691.3","M-1400","3","2","Mohenjo-daro","TAB:B","Clay","rectangular-rounded","N","R/L","2","usable_uncertain_side_row","false","false","h_gt_035","v_010_020","th_003_007","+000-382+"
"3705.1","M-1418","1","2","Mohenjo-daro","TAB:B","Faience","cuboid","Y","R/L","2","clean_side_row","true","false","h_gt_035","v_010_020","th_007_012","+176-103+"
"3705.2","M-1418","2","2","Mohenjo-daro","TAB:B","Faience","cuboid","Y","R/L","4","clean_side_row","false","true","h_gt_035","v_010_020","th_007_012","+740-100-415-240+"
"3706.1","M-1419","1","2","Mohenjo-daro","TAB:B","Faience","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","th_003_007","+540+"
"3706.2","M-1419","2","2","Mohenjo-daro","TAB:B","Faience","rectangular","Y","R/L","4","clean_side_row","false","true","h_025_035","v_010_020","th_003_007","+400-158-806-467+"
"3709.1","M-1424","1","2","Mohenjo-daro","TAB:B","-","twisted cuboid","Y","R/L","4","clean_side_row","false","true","h_gt_035","v_010_020","-","+875-700-384-125+"
"3709.2","M-1424","2","2","Mohenjo-daro","TAB:B","-","twisted cuboid","Y","R/L","6","clean_side_row","false","true","h_gt_035","v_010_020","-","+740-482-803-745-450-575+"
"3714.1","M-1430","1","3","Mohenjo-daro","TAB:B","Clay","twisted prism","Y","R/L","2","clean_side_row","true","false","h_gt_035","-","th_007_012","+740-384+"
"3714.2","M-1430","2","3","Mohenjo-daro","TAB:B","Clay","twisted prism","Y","R/L","2","clean_side_row","true","false","h_gt_035","-","th_007_012","+740-384+"
"3714.3","M-1430","3","3","Mohenjo-daro","TAB:B","Clay","twisted prism","Y","R/L","2","clean_side_row","true","false","h_gt_035","-","th_007_012","+740-384+"
"3725.1","M-1444","1","2","Mohenjo-daro","TAB:I","Steatite","-","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","th_003_007","+690-323+"
"3725.2","M-1444","2","2","Mohenjo-daro","TAB:I","Steatite","-","Y","R/L","4","clean_side_row","false","true","h_015_025","v_010_020","th_003_007","+740-690-060-550+"
"3726.1","M-1445","1","2","Mohenjo-daro","TAB:I","Steatite","-","Y","R/L","2","clean_side_row","true","false","h_015_025","v_000_010","th_000_003","+690-323+"
"3726.2","M-1445","2","2","Mohenjo-daro","TAB:I","Steatite","-","Y","R/L","4","clean_side_row","false","true","h_015_025","v_000_010","th_000_003","+740-690-060-550+"
"3730.1","M-1452","1","2","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","4","clean_side_row","false","true","h_015_025","v_020_030","th_003_007","+740-176-231-806+"
"3730.2","M-1452","2","2","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","3","clean_side_row","false","true","h_015_025","v_020_030","th_003_007","+740-407-590+"
"3734.1","M-1457","1","1","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","4","clean_side_row","false","false","h_025_035","v_020_030","th_000_003","+407-845-220-415+"
"3734.2","M-1457","2","1","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","5","clean_side_row","false","false","h_025_035","v_020_030","th_000_003","+790-740-100-405-590+"
"3735.1","M-1458","1","2","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","5","clean_side_row","false","true","h_015_025","v_020_030","-","+407-004-001-617-142+"
"3735.2","M-1458","2","2","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","2","usable_uncertain_side_row","false","false","h_015_025","v_020_030","-","+165-900+"
"3736.1","M-1461","1","2","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","3","clean_side_row","false","true","h_015_025","v_020_030","-","+740-798-233+"
"3736.2","M-1461","2","2","Mohenjo-daro","TAB:C","Copper","square","N","R/L","3","usable_uncertain_side_row","false","false","h_015_025","v_020_030","-","+165-900-000+"
"3737.1","M-1465","1","2","Mohenjo-daro","TAB:C","Copper","square","Y","NR","1","usable_uncertain_side_row","false","false","h_015_025","v_020_030","th_000_003","+035+"
"3737.2","M-1465","2","2","Mohenjo-daro","TAB:C","Copper","square","Y","R/L","2","clean_side_row","true","false","h_015_025","v_020_030","th_000_003","+740-773+"
"3782.1","M-1532","1","1","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","6","clean_side_row","false","false","h_025_035","v_020_030","-","+407-004-002-365-460-495+"
"3782.2","M-1532","2","1","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","5","clean_side_row","false","false","h_025_035","v_020_030","-","+617-142-597-032-905+"
"3787.1","M-1547","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_025_035","v_010_020","-","+407-321-407-845-033-705-235+"
"3787.2","M-1547","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+753+"
"3788.1","M-1548","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","5","clean_side_row","false","true","h_025_035","v_010_020","-","+740-690-435-255-231+"
"3788.2","M-1548","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","2","clean_side_row","true","false","h_025_035","v_010_020","-","+749-479+"
"3789.1","M-1549","1","2","Mohenjo-daro","TAB:C","Copper","-","-","R/L","2","audit_only_side_row","false","false","-","v_010_020","-","]255-231["
"3789.2","M-1549","2","2","Mohenjo-daro","TAB:C","Copper","-","-","-","1","audit_only_side_row","false","false","-","v_010_020","-","]749["
"3790.1","M-1550","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","4","clean_side_row","false","true","h_025_035","v_010_020","-","+740-384-233-806+"
"3790.2","M-1550","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+749+"
"3791.1","M-1555","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_025_035","v_010_020","-","+407-032-520-095-585-017-231+"
"3791.2","M-1555","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+777+"
"3792.1","M-1556","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_025_035","v_010_020","-","+407-032-520-095-585-017-231+"
"3792.2","M-1556","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+777+"
"3793.1","M-1557","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_025_035","v_010_020","-","+407-032-520-095-585-017-231+"
"3793.2","M-1557","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+777+"
"3794.1","M-1558","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_025_035","v_010_020","-","+407-032-520-095-585-017-231+"
"3794.2","M-1558","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+777+"
"3796.1","M-1563","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_025_035","v_010_020","-","+782+"
"3796.2","M-1563","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_025_035","v_010_020","-","+740-900-850-407-061-845-806+"
"3797.1","M-1568","1","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","NR","1","usable_uncertain_side_row","false","false","h_gt_035","v_010_020","-","+957+"
"3797.2","M-1568","2","2","Mohenjo-daro","TAB:C","Copper","rectangular","Y","R/L","7","clean_side_row","false","true","h_gt_035","v_010_020","-","+740-100-904-033-705-231-798+"
"3820.1","M-1626","1","2","Mohenjo-daro","POT:T:g","Clay","-","Y","L/R","2","clean_side_row","true","false","-","-","-","+151-033+"
"3820.2","M-1626","2","2","Mohenjo-daro","POT:T:g","Clay","-","Y","L/R","2","clean_side_row","true","false","-","-","-","+151-033+"
"3832.1","M-1639","1","2","Mohenjo-daro","BNGL","Stoneware","-","Y","-","3","usable_uncertain_side_row","false","false","-","-","-","+920-130-511+"
"3832.2","M-1639","2","2","Mohenjo-daro","BNGL","Stoneware","-","Y","NR","1","usable_uncertain_side_row","false","false","-","-","-","+033+"
"3844.1","M-1658","1","2","Mohenjo-daro","MISC","-","-","Y","R/L","2","clean_side_row","true","false","h_015_025","v_010_020","-","+165-900+"
"3844.2","M-1658","2","2","Mohenjo-daro","MISC","-","-","N","R/L","4","usable_uncertain_side_row","false","false","h_015_025","v_010_020","-","+000-016-002-861+"
