"checked_date","lipi_sign","source_row_id","cisi","cisi_prefix","in_mayig_overlap_by_cisi","overlap_count_match","overlap_comparison_status","site","type","material","shape","preservation","direction","class","sign_count","frame700_relation","text","overlap_lipi_text","overlap_mayig_graphemes","research_use","accepted_decipherment_claim"
"2026-05-25","033","3820.1","M-1626","M","0","","","Mohenjo-daro","POT:T:g","Clay","-","partly damaged","L/R","SS","2","not_adjacent_to_700","+151-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3820.2","M-1626","M","0","","","Mohenjo-daro","POT:T:g","Clay","-","partly damaged","L/R","SS","2","not_adjacent_to_700","+151-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3832.2","M-1639","M","0","","","Mohenjo-daro","BNGL","Stoneware","-","fragment","NR","NU","1","not_adjacent_to_700","+033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3840.1","M-1650","M","0","","","Mohenjo-daro","ROD","Ivory","-","complete","R/L","??","6","not_adjacent_to_700","+400-740-760-032-033-000-550+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2526.1","M-1662","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","partly damaged","R/L","??","7","not_adjacent_to_700","+520-033-706-233-002-817-192-000+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2473.1","M-1665","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","chipped","R/L","LP","9","not_adjacent_to_700","+520-033-705-233-240-002-610-125-032+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2231.1","M-1688","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LC","12","not_adjacent_to_700","+125-435-255-002-286-220-031-012-031-455-033-590+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2359.1","M-1693","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LP","7","not_adjacent_to_700","+527-555-033-706-235-002-817+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2178.1","M-1696","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LP","7","not_adjacent_to_700","+520-033-705-220-415-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3909.1","M-1698","M","0","","","Mohenjo-daro","SEAL:S","-","square","complete","R/L","LP","7","not_adjacent_to_700","+740-482-033-705-002-861-803+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2385.1","M-1715","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","IT","6","not_adjacent_to_700","+740-923-033-705-060-692+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2486.1","M-1723","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LT","6","not_adjacent_to_700","+740-032-840-033-705-798+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3985.1","M-1736","M","0","","","Mohenjo-daro","SEAL:S","-","square","complete","R/L","LP","8","not_adjacent_to_700","+520-033-705-235-240-741-903-903+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2255.1","M-1765","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LC","9","not_adjacent_to_700","+215-031-480-140-632-705-002-093-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2193.1","M-1766","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LP","9","not_adjacent_to_700","+740-032-845-240-002-269-892-810-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2521.1","M-1785","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","fragment","R/L","2L","7","not_adjacent_to_700","+906-200/740-100-415-033-702+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2463.1","M-1834","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","2L","9","not_adjacent_to_700","+450-617-033/740-463-510-741-252-791+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3994.1","M-1840","M","0","","","Mohenjo-daro","SEAL:S","-","square","complete","R/L","??","2","not_adjacent_to_700","+000-000-033-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2245.1","M-1890","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","chipped","R/L","UC","5","not_adjacent_to_700","+520-033-705-240-235[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2364.1","M-1893","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","CT","4","not_adjacent_to_700","+740-927-033-817+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2478.1","M-1906","M","0","","","Mohenjo-daro","SEAL:S","Steatite","square","complete","R/L","LP","7","not_adjacent_to_700","+520-033-705-233-235-060-820+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2422.1","M-1954","M","0","","","Mohenjo-daro","SEAL:R","Steatite","rectangular","complete","R/L","LP","12","not_adjacent_to_700","+740-407-590-031-752-033-705-220-415-798-002-861+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","4005.1","M-1958","M","0","","","Mohenjo-daro","SEAL:R","-","rectangular","complete","R/L","LC","6","not_adjacent_to_700","+740-903-850-033-706-235+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2326.1","M-1967","M","0","","","Mohenjo-daro","SEAL:R","Steatite","rectangular","chipped","R/L","UC","5","not_adjacent_to_700","+520-033-705-002-585[","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2360.1","M-1971","M","0","","","Mohenjo-daro","SEAL:R","Steatite","rectangular","complete","R/L","??","6","not_adjacent_to_700","+000-550-033-706-220-415-798+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2445.1","M-1978","M","0","","","Mohenjo-daro","SEAL:R","Steatite","rectangular","complete","R/L","SC","5","not_adjacent_to_700","+405-061-033-705-236+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","2202.1","M-2005","M","0","","","Mohenjo-daro","POT:T:g","Clay","-","fragment","R/L","??","4","not_adjacent_to_700","+808-033-002-000-031+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","4023.1","M-2042","M","0","","","Mohenjo-daro","TAB:C","Copper","rectangular","slightly chipped","R/L","MS","4","not_adjacent_to_700","+740-923-033-706+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","5532.1","M-2066","M","0","","","Mohenjo-daro","POT:T:g","Ceramic","-","complete","L/R","??","2","not_adjacent_to_700","+000-004-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","7.1","Ad-2","other","0","","","Allahdino","SEAL:S","Steatite","square","complete","R/L","SC","4","not_adjacent_to_700","+368-390-125-033+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","8.1","Ad-3","other","0","","","Allahdino","SEAL:S","Steatite","square","complete","R/L","MT","5","not_adjacent_to_700","+740-904-033-705-235+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1974.1","Kd-9","other","0","","","Kot-Diji","POT:T:g","Clay","-","fragment","-","AN","2","not_adjacent_to_700","+033-095+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1978.1","Kd-14","other","0","","","Kot-Diji","POT:T:g","Clay","-","fragment","-","NU","2","not_adjacent_to_700","+033-003+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","1968.1","Krs-1","other","0","","","Khirsara","SEAL:R","-","cuboid-convex","complete","R/L","LC","10","not_adjacent_to_700","+215-001-480-306-813-033-060-413-346-706+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","3856.1","Ns-8","other","0","","","Nausharo","SEAL:S","Steatite","square","complete","R/L","SS","3","not_adjacent_to_700","+740-033-495+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","033","5367.1","Ns-66","other","0","","","Nausharo","POT:T:g","Clay","-","complete","R/L","??","8","not_adjacent_to_700","+033-999-400-090-740-100-000-002-892-000-002+","","","frame700_control_or_comparator_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","274.2","-","-","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","334.1","-","-","0","","","Harappa","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","540.1","-","-","0","","","Harappa","POT:T:g","Clay","-","fragment","-","??","1","not_adjacent_to_700","+034-000+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","609.1","-","-","0","","","Harappa","POsT:T:g","Clay","-","fragment","R/L","SC","2","not_adjacent_to_700","+034-705+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","621.2","-","-","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","711.1","-","-","0","","","Harappa","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","728.2","-","-","0","","","Harappa","POT:T:g","Clay","-","complete","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","740.2","-","-","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","979.1","-","-","0","","","Harappa","POT:T:g","Clay","-","fragment","-","??","1","not_adjacent_to_700","+000/034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1052.2","-","-","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1059.1","-","-","0","","","Harappa","MISC","Stone","-","complete","SYM","NU","2","not_adjacent_to_700","+033-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","4952.1","-","-","0","","","Mohenjo-daro","TAG:C","Faience","cuboid","chipped","-","??","1","not_adjacent_to_700","+034-000+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","5419.1","-","-","0","","","Derawar Ther","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","89.1","C-1","C","0","","","Chanhu-daro","SEAL:S","Steatite","square","complete","R/L","LC","9","not_adjacent_to_700","+031-840-140-740-101-002-365-287-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1246.1","H-215","H","0","","","Harappa","TAB:B","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1269.2","H-244","H","0","","","Harappa","TAB:B","Faience","circular","complete","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1307.2","H-285","H","0","","","Harappa","TAB:I","Steatite","rectangular","fragment","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1319.2","H-297","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1329.2","H-307","H","0","","","Harappa","TAB:I","Steatite","rectangular","slightly chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1330.2","H-308","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1334.2","H-312","H","0","","","Harappa","TAB:I","Steatite","elliptical","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1335.2","H-313","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1336.2","H-314","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1339.2","H-317","H","0","","","Harappa","TAB:I","Steatite","oval","slightly chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1341.2","H-319","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1342.2","H-320","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1346.2","H-324","H","0","","","Harappa","TAB:I","Steatite","rectangular-round","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1356.1","H-335","H","0","","","Harappa","TAB:I","Steatite","hare","complete","R/L","PN","2","not_adjacent_to_700","+390-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1369.2","H-350","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1370.2","H-351","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1377.2","H-358","H","0","","","Harappa","TAB:I","Steatite","prism","slightly chipped","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1382.2","H-363","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1609.2","H-704","H","0","","","Harappa","TAB:B","Faience","cylindrical","fragment","-","??","1","not_adjacent_to_700","]000-000-034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1663.2","H-771","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1671.2","H-780","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1676.1","H-785","H","0","","","Harappa","TAB:B","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1679.2","H-788","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1708.2","H-819","H","0","","","Harappa","TAB:B","-","heart","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1712.1","H-823","H","0","","","Harappa","TAB:B","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1739.2","H-853","H","0","","","Harappa","TAB:B","-","prism","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1774.2","H-892","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1775.2","H-893","H","0","","","Harappa","TAB:I","Steatite","rectangular","chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1785.2","H-903","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VX","5","700_before_sign","+700-034-690-368-817+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1792.2","H-910","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1813.1","H-933","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1816.2","H-936","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1818.2","H-938","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1819.1","H-939","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","L/R","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1825.2","H-945","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","NV","2","700_after_sign","+034-700+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1826.1","H-946","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1827.2","H-947","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1832.2","H-952","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1833.1","H-953","H","0","","","Harappa","TAB:I","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1837.1","H-960","H","0","","","Harappa","TAB:I","Steatite","oval","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1841.1","H-964","H","0","","","Harappa","TAB:I","Steatite","rectangular-rounded","fragment","R/L","??","1","not_adjacent_to_700","]000-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1854.2","H-977","H","0","","","Harappa","TAB:I","Steatite","prism","fragment","R/L","??","1","not_adjacent_to_700","]000-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1858.2","H-982","H","0","","","Harappa","SEAL:R","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1859.2","H-983","H","0","","","Harappa","TAB:I","Steatite","prism","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1861.1","H-985","H","0","","","Harappa","TAB:I","-","prism","slightly chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","3968.2","H-1120","H","0","","","Harappa","TAB:B","-","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","307.2","H-1122","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","198.2","H-1138","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","265.2","H-1273","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","4069.2","H-1284","H","0","","","Harappa","TAB:I","-","rectangular","complete","L/R","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","263.1","H-1293","H","0","","","Harappa","TAB:I","Steatite","rectangular","slightly chipped","R/L","UC","2","700_before_sign","+700-034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","4075.1","H-1296","H","0","","","Harappa","TAB:I","-","-","fragment","-","UC","1","not_adjacent_to_700","]034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","222.3","H-1354","H","0","","","Harappa","TAB:I","Steatite","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","213.1","H-1369","H","0","","","Harappa","POT:T:g","-","-","fragment","-","??","2","not_adjacent_to_700","+034-000-033+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","200.1","H-1400","H","0","","","Harappa","POT:T:g","Clay","-","fragment","R/L","UC","4","not_adjacent_to_700","+031-034-060-692[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","172.1","H-1460","H","0","","","Harappa","POT:T:g","Clay","-","fragment","-","??","1","not_adjacent_to_700","]034-000+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","4133.1","H-1493","H","0","","","Harappa","POT:T:g","Clay","-","fragment","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","4134.1","H-1496","H","0","","","Harappa","POT:T:g","Clay","-","fragment","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","994.1","H-1547","H","0","","","Harappa","POT:T:g","Clay","-","fragment","-","NU","2","not_adjacent_to_700","+034-698+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","1030.1","H-1739","H","0","","","Harappa","POT:T:s","Clay","rectangular","fragment","R/L","UC","3","not_adjacent_to_700","]034-002-817[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","791.1","H-1807","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","-","UC","1","not_adjacent_to_700","]034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","624.1","H-1817","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","649.1","H-1823","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","646.1","H-1824","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","467.1","H-1825","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","L/R","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","462.1","H-1826","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","-","UC","1","not_adjacent_to_700","]034[","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","895.2","H-1828","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","890.2","H-1829","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","773.1","H-1830","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","772.1","H-1831","H","0","","","Harappa","TAB:B","Faience","rectangular","slightly chipped","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","415.1","H-1832","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","879.1","H-1833","H","0","","","Harappa","TAB:B","Faience","rectangular","chipped","NR","NU","1","not_adjacent_to_700","+034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","451.1","H-1843","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","R/L","UC","2","700_before_sign","]700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","780.1","H-1844","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","424.1","H-1845","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","686.1","H-1846","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","380.1","H-1848","H","0","","","Harappa","TAB:B","Faience","rectangular","fragment","-","??","1","not_adjacent_to_700","]000-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","480.1","H-1850","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
"2026-05-25","034","427.1","H-1854","H","0","","","Harappa","TAB:B","Faience","rectangular","complete","R/L","VN","2","700_before_sign","+700-034+","","","034_source_coverage_check_row_not_a_crosswalk_mapping","0"
