"source_row_id","cisi","cisi_prefix","is_h2218_h2239","region","site","period","phase","material","shape","preservation","type","sides","direction","class","sign_count","horizontal_mm","vertical_mm","thickness_mm","text","tokens","target_signs_present","adjacent_target_patterns","exact_text_class","same_cisi_texts","has_companion_861_003","has_companion_156_003","has_companion_154_003","has_companion_400_740_176","accepted_decipherment_claim"
"2837.1","M-319","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","slightly chipped","SEAL:S","1","R/L","MT","6","28.2","29.2","10.7 - 16","+740-812-033-240-220-032+","740 812 033 240 220 032","033","","non_exact_or_longer","+740-812-033-240-220-032+","0","0","0","0","0"
"2848.2","M-330","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","2","R/L","SS","2","17.8","17.8","3 - 3","+156-176+","156 176","156","","non_exact_or_longer","+002-861-698+;+156-176+","0","0","0","0","0"
"2851.1","M-355","M","0","Lower Indus","Mohenjo-daro","Early","I","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","LP","13","55.1","15","10.2","+740-877-032-033-705-231-235-002-861-360-520-919-140+","740 877 032 033 705 231 235 002 861 360 520 919 140","033","","non_exact_or_longer","+740-877-032-033-705-231-235-002-861-360-520-919-140+","0","0","0","0","0"
"2861.1","M-365","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","LP","8","40.6","15","8.9","+527-550-033-705-220-415-060-550+","527 550 033 705 220 415 060 550","033","","non_exact_or_longer","+527-550-033-705-220-415-060-550+","0","0","0","0","0"
"2867.1","M-371","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","MS","7","36.1","14","11.7","+617-142-384-032-154-806-467+","617 142 384 032 154 806 467","154","","non_exact_or_longer","+617-142-384-032-154-806-467+","0","0","0","0","0"
"2875.1","M-379","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","SS","4","32.8","11.4","8.9","+154-798-463-353+","154 798 463 353","154","","non_exact_or_longer","+154-798-463-353+","0","0","0","0","0"
"2890.1","M-394","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","MS","5","30.5","11.7","8.6","+740-752-001-033-706+","740 752 001 033 706","033","","non_exact_or_longer","+740-752-001-033-706+","0","0","0","0","0"
"2895.1","M-399","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","LT","5","26.7","8.9","0","+740-055-033-706-235+","740 055 033 706 235","033","","non_exact_or_longer","+740-055-033-706-235+","0","0","0","0","0"
"2898.1","M-402","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","cuboid-convex","complete","SEAL:R","1","R/L","LC","7","29","11.2","9.4","+494-615-179-100-001-033-426+","494 615 179 100 001 033 426","033","","non_exact_or_longer","+494-615-179-100-001-033-426+","0","0","0","0","0"
"2907.1","M-411","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","cuboid","complete","SEAL:R","1","R/L","LP","7","41.9","17.8","0","+390-840-233-240-744-033-272+","390 840 233 240 744 033 272","033","","non_exact_or_longer","+390-840-233-240-744-033-272+","0","0","0","0","0"
"2919.1","H-2584","H","0","Inter-Riverine","Harappa","-","-","Clay","-","fragment","TAG:R","1","R/L","UC","6","0","0","0","]806-468-520-095-033-705[","806 468 520 095 033 705","033","","non_exact_or_longer","+527-550-231-798[;]690-435-255-055[;]806-468-520-095-033-705[","0","0","0","0","0"
"2923.1","M-429","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Clay","circular","complete","TAG:L","1","R/L","SS","2","20.8","0","7.4","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"2924.1","M-430","M","0","Lower Indus","Mohenjo-daro","-","-","-","circular","complete","TAB:B","1","R/L","??","5","0","0","7.5","+740-390-590-033-705-000+","740 390 590 033 705 000","033","","non_exact_or_longer","+740-390-590-033-705-000+","0","0","0","0","0"
"2925.1","M-431","M","0","Lower Indus","Mohenjo-daro","-","-","-","circular","complete","TAB:B","1","R/L","MS","5","0","0","0","+740-390-590-033-705+","740 390 590 033 705","033","","non_exact_or_longer","+740-390-590-033-705+","0","0","0","0","0"
"2926.1","M-432","M","0","Lower Indus","Mohenjo-daro","-","-","Paste","circular","complete","TAB:B","1","R/L","MS","5","17.8","0","0 - 8.1","+740-390-590-033-705+","740 390 590 033 705","033","","non_exact_or_longer","+740-390-590-033-705+","0","0","0","0","0"
"2927.1","M-433","M","0","Lower Indus","Mohenjo-daro","-","-","-","circular","complete","TAB:B","1","R/L","??","5","0","0","0","+740-390-590-033-705-000+","740 390 590 033 705 000","033","","non_exact_or_longer","+740-390-590-033-705-000+","0","0","0","0","0"
"3001.1","M-527","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular-round","complete","TAB:C","1","R/L","MS","5","35.5","21","0","+001-740-923-033-706+","001 740 923 033 706","033","","non_exact_or_longer","+001-740-923-033-706+","0","0","0","0","0"
"3002.1","M-528","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","MS","5","36","24","0","+001-740-923-033-706+","001 740 923 033 706","033","","non_exact_or_longer","+001-740-923-033-706+","0","0","0","0","0"
"3003.1","M-529","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","MS","5","37","20.5","0","+001-740-923-033-706+","001 740 923 033 706","033","","non_exact_or_longer","+001-740-923-033-706+","0","0","0","0","0"
"3004.1","M-530","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular-round","complete","TAB:C","1","R/L","MS","5","36","21","0","+001-740-923-033-706+","001 740 923 033 706","033","","non_exact_or_longer","+001-740-923-033-706+","0","0","0","0","0"
"3006.1","M-534","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","33","26.5","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3007.1","M-535","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","34","26","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3008.1","M-536","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","32","25","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3009.1","M-537","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","chipped","TAB:C","1","R/L","LC","7","34.5","23","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3010.1","M-538","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","33","23.5","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3011.1","M-539","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","33","27","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3013.1","M-541","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","33","25","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3014.1","M-542","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","slightly chipped","TAB:C","1","R/L","LC","7","0","0","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3058.1","M-593","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","2","R/L","LC","7","31","16","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+;+753+","0","0","0","0","0"
"3067.2","M-606","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Copper","rectangular","complete","TAB:C","2","R/L","LT","7","36.8","14","3.3","+740-100-904-033-705-231-798+","740 100 904 033 705 231 798","033","","non_exact_or_longer","+740-100-904-033-705-231-798+;+957+","0","0","0","0","0"
"3073.1","M-621","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","fragment","SEAL:S","1","R/L","UC","6","44.5","44.5","12.7","]033-706-233-220-001-820+","033 706 233 220 001 820","033","","non_exact_or_longer","]033-706-233-220-001-820+","0","0","0","0","0"
"3081.1","M-631","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","8","50.8","50.8","15.6 - 23.5","+520-033-706-240-220-032-368-263+","520 033 706 240 220 032 368 263","033","","non_exact_or_longer","+520-033-706-240-220-032-368-263+","0","0","0","0","0"
"3109.1","M-670","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","MS","6","41.9","40.6","0","+154-031-001-520-033-705+","154 031 001 520 033 705","033;154","","non_exact_or_longer","+154-031-001-520-033-705+","0","0","0","0","0"
"3113.1","M-674","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","slightly chipped","SEAL:S","1","R/L","MT","5","36.8","35.6","0","+520-033-706-220-415+","520 033 706 220 415","033","","non_exact_or_longer","+520-033-706-220-415+","0","0","0","0","0"
"3114.1","M-675","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","complete","SEAL:S","1","R/L","LP","9","39.6","39.4","12.7","+740-388-807-033-706-233-235-168-032+","740 388 807 033 706 233 235 168 032","033","","non_exact_or_longer","+740-388-807-033-706-233-235-168-032+","0","0","0","0","0"
"3115.1","M-677","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","slightly chipped","SEAL:S","1","R/L","LP","11","35.5","35","10 - 16.5","+740-923-070-032-033-706-231-242-002-861-901+","740 923 070 032 033 706 231 242 002 861 901","033","","non_exact_or_longer","+740-923-070-032-033-706-231-242-002-861-901+","0","0","0","0","0"
"3121.1","M-685","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","fragment","SEAL:S","1","R/L","UC","2","0","0","0","]034-204+","034 204","034","","non_exact_or_longer","]034-204+","0","0","0","0","0"
"3139.1","M-714","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","square","partly damaged","SEAL:S","1","R/L","LP","11","31.8","29.2","7.6","+740-585-017-033-705-233-798-803-002-861-603+","740 585 017 033 705 233 798 803 002 861 603","033","","non_exact_or_longer","+740-585-017-033-705-233-798-803-002-861-603+","0","0","0","0","0"
"3154.1","M-730","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","LP","7","29","29.5","0","+740-384-090-351-741-033-272+","740 384 090 351 741 033 272","033","","non_exact_or_longer","+740-384-090-351-741-033-272+","0","0","0","0","0"
"3158.1","M-734","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","SC","5","30.5","30.5","0","+033-033-368-390-590+","033 033 368 390 590","033","","non_exact_or_longer","+033-033-368-390-590+","0","0","0","0","0"
"3176.1","M-753","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","SS","4","33.8","33.8","10.2","+520-033-706-806+","520 033 706 806","033","","non_exact_or_longer","+520-033-706-806+","0","0","0","0","0"
"3180.1","M-757","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","square","chipped","SEAL:S","1","R/L","MT","6","29.2","28.4","7.6","+520-033-705-233-235-808+","520 033 705 233 235 808","033","","non_exact_or_longer","+520-033-705-233-235-808+","0","0","0","0","0"
"3194.1","M-780","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","fragment","SEAL:S","1","R/L","IT","5","30.5","0","0","+740-773-156-002-820+","740 773 156 002 820","156","","non_exact_or_longer","+740-773-156-002-820+","0","0","0","0","0"
"3195.1","M-781","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","chipped","SEAL:S","1","R/L","IT","5","29.2","29.2","8.1","+520-033-706-002-861+","520 033 706 002 861","033","","non_exact_or_longer","+520-033-706-002-861+","0","0","0","0","0"
"3209.1","M-795","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","IT","4","22.9","22.9","0","+156-260-002-817+","156 260 002 817","156","","non_exact_or_longer","+156-260-002-817+","0","0","0","0","0"
"3227.1","M-814","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","1","R/L","LT","7","28.2","27.9","8.6","+740-176-033-705-240-235-803+","740 176 033 705 240 235 803","033","","non_exact_or_longer","+740-176-033-705-240-235-803+","0","0","0","0","0"
"3250.1","M-838","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","slightly chipped","SEAL:S","1","R/L","SS","2","24.4","0","7.4","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"3252.1","M-840","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","LC","8","24.1","23.6","8.9","+046-031-033-705-233-001-920-374+","046 031 033 705 233 001 920 374","033","","non_exact_or_longer","+046-031-033-705-233-001-920-374+","0","0","0","0","0"
"3264.1","M-852","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","chipped","SEAL:S","1","R/L","LC","6","24.1","24.1","7.6","+892-590-794-732-033-853+","892 590 794 732 033 853","033","","non_exact_or_longer","+892-590-794-732-033-853+","0","0","0","0","0"
"3271.1","M-860","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","slightly chipped","SEAL:S","1","R/L","MT","4","28","28","0","+520-033-705-240+","520 033 705 240","033","","non_exact_or_longer","+520-033-705-240+","0","0","0","0","0"
"3278.1","M-868","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","LP","7","27","27.5","0","+520-033-705-231-220-002-817+","520 033 705 231 220 002 817","033","","non_exact_or_longer","+520-033-705-231-220-002-817+","0","0","0","0","0"
"3282.1","M-873","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","chipped","SEAL:S","1","R/L","SP","6","26.7","0","0","+520-033-705-231-060-550+","520 033 705 231 060 550","033","","non_exact_or_longer","+520-033-705-231-060-550+","0","0","0","0","0"
"3304.1","M-899","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","complete","SEAL:S","1","R/L","SC","3","26.7","26.7","8.1","+154-160-363+","154 160 363","154","","non_exact_or_longer","+154-160-363+","0","0","0","0","0"
"3316.1","M-919","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","1","R/L","SS","2","22.6","22.6","7.6","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"3351.1","M-956","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","MT","5","24.1","24.1","0","+400-520-033-705-233+","400 520 033 705 233","033","","non_exact_or_longer","+400-520-033-705-233+","0","0","0","0","0"
"3354.1","M-959","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","fragment","SEAL:S","1","R/L","MT","5","22.9","22.9","0","+520-033-705-236-803+","520 033 705 236 803","033","","non_exact_or_longer","+520-033-705-236-803+","0","0","0","0","0"
"3378.1","M-985","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","fragment","SEAL:S","1","R/L","MT","7","22","0","0","+520-070-033-705-233-235-803+","520 070 033 705 233 235 803","033","","non_exact_or_longer","+520-070-033-705-233-235-803+","0","0","0","0","0"
"3383.1","M-991","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","complete","SEAL:S","1","R/L","SS","3","17.8","17.8","5.1","+156-031-133+","156 031 133","156","","non_exact_or_longer","+156-031-133+","0","0","0","0","0"
"3387.1","M-995","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","slightly chipped","SEAL:S","1","R/L","SS","2","17","17","0","+156-031+","156 031","156","","non_exact_or_longer","+156-031+","0","0","0","0","0"
"3442.1","M-1068","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","fragment","SEAL:S","1","R/L","UC","4","0","0","0","+520-033-705-240[","520 033 705 240","033","","non_exact_or_longer","+520-033-705-240[","0","0","0","0","0"
"3447.1","M-1073","M","0","Lower Indus","Mohenjo-daro","-","-","-","-","fragment","SEAL","1","R/L","??","2","0","0","0","]740-033-000[","740 033 000","033","","non_exact_or_longer","]740-033-000[","0","0","0","0","0"
"3453.1","M-1079","M","0","Lower Indus","Mohenjo-daro","Early","I","Steatite","square","complete","SEAL:S","1","R/L","MT","6","30.2","30","8.6","+740-760-033-706-233-803+","740 760 033 706 233 803","033","","non_exact_or_longer","+740-760-033-706-233-803+","0","0","0","0","0"
"3454.1","M-1080","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","SS","3","30.5","30.5","0","+617-550-033+","617 550 033","033","","non_exact_or_longer","+617-550-033+","0","0","0","0","0"
"3465.1","M-1091","M","0","Lower Indus","Mohenjo-daro","-","-","-","square","complete","SEAL:S","1","R/L","LC","6","23.5","22.5","0","+241-156-590-706-794-732+","241 156 590 706 794 732","156","","non_exact_or_longer","+241-156-590-706-794-732+","0","0","0","0","0"
"3494.1","M-1123","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","1","R/L","SC","2","24.6","22.9","8 - 14.5","+156-389+","156 389","156","","non_exact_or_longer","+156-389+","0","0","0","0","0"
"3516.1","M-1155","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","square","complete","SEAL:S","1","R/L","MS","6","31.8","31.8","8.9","+740-760-335-002-033-705+","740 760 335 002 033 705","033","","non_exact_or_longer","+740-760-335-002-033-705+","0","0","0","0","0"
"3529.1","M-1169","M","0","Lower Indus","Mohenjo-daro","Late","I","Steatite","square","complete","SEAL:S","1","R/L","2L","11","34.5","34.5","9.7","+520-033-705-220-032/231-072-002-270-633-032+","520 033 705 220 032 231 072 002 270 633 032","033","","non_exact_or_longer","+520-033-705-220-032/231-072-002-270-633-032+","0","0","0","0","0"
"3531.1","M-1173","M","0","Lower Indus","Mohenjo-daro","Late","III?","Steatite","square","fragment","SEAL:S","1","R/L","??","5","0","0","0","]000-033-032-920-140-545+","000 033 032 920 140 545","033","","non_exact_or_longer","]000-033-032-920-140-545+","0","0","0","0","0"
"3556.1","M-1206","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","square","complete","SEAL:S","2","R/L","MT","3","33","30.5","7 - 14","+520-220-034+","520 220 034","034","","non_exact_or_longer","+520-220-034+;+740-690-435-255-002-861+","0","0","0","0","0"
"3561.1","M-1226","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","square","complete","SEAL:S","1","R/L","LP","7","25.4","25.4","10 - 10","+520-033-705-235-233-002-817+","520 033 705 235 233 002 817","033","","non_exact_or_longer","+520-033-705-235-233-002-817+","0","0","0","0","0"
"3564.1","M-1232","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Steatite","square","complete","SEAL:S","1","L/R","SS","2","26.7","22.9","13.2","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"3565.5","M-1233","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","square","complete","SEAL:S","5","R/L","VX","4","23.4","23.4","8.9","+033-700-850-002+","033 700 850 002","033","033_700","non_exact_or_longer","+000+;+000-740+;+033-700-850-002+;+402-741-575+;+820+","0","0","0","0","0"
"3566.1","M-1235","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","-","fragment","MISC","2","R/L","SS","2","40.6","0","0","+156-031+","156 031","156","","non_exact_or_longer","+156-031+","0","0","0","0","0"
"3566.2","M-1235","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","-","fragment","MISC","2","L/R","SS","2","40.6","0","0","+156-031+","156 031","156","","non_exact_or_longer","+156-031+","0","0","0","0","0"
"3576.1","M-1269","M","0","Lower Indus","Mohenjo-daro","-","-","-","rectangular","complete","SEAL:R","1","R/L","MT","5","0","16","0","+520-033-706-240-235+","520 033 706 240 235","033","","non_exact_or_longer","+520-033-706-240-235+","0","0","0","0","0"
"3577.1","M-1270","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","rectangular","complete","SEAL:R","1","R/L","SS","4","36.8","15.2","0","+154-388-717-706+","154 388 717 706","154","","non_exact_or_longer","+154-388-717-706+","0","0","0","0","0"
"3604.1","M-1299","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","rectangular","complete","SEAL:R","1","R/L","LP","7","15.2","6.4","0","+527-550-033-705-233-002-817+","527 550 033 705 233 002 817","033","","non_exact_or_longer","+527-550-033-705-233-002-817+","0","0","0","0","0"
"3622.1","M-1317","M","0","Lower Indus","Mohenjo-daro","-","-","-","cuboid-convex","complete","SEAL:R","1","R/L","SS","2","18","8","3 - 5","+154-070+","154 070","154","","non_exact_or_longer","+154-070+","0","0","0","0","0"
"3628.1","M-1323","M","0","Lower Indus","Mohenjo-daro","-","-","-","cuboid-convex","complete","SEAL:R","1","R/L","LT","7","41","11.5","2.5 - 7","+740-798-405-590-033-706-806+","740 798 405 590 033 706 806","033","","non_exact_or_longer","+740-798-405-590-033-706-806+","0","0","0","0","0"
"3633.1","M-1328","M","0","Lower Indus","Mohenjo-daro","Intermediate","I","Steatite","cuboid-convex","partly damaged","SEAL:R","1","R/L","UC","6","33","12.2","8.9","+740-388-807-033-705-233[","740 388 807 033 705 233","033","","non_exact_or_longer","+740-388-807-033-705-233[","0","0","0","0","0"
"3639.1","M-1334","M","0","Lower Indus","Mohenjo-daro","Late","III","Steatite","cuboid-convex","fragment","SEAL:R","1","R/L","??","4","27.9","11.4","7.9","+154-806-468-001-000[","154 806 468 001 000","154","","non_exact_or_longer","+154-806-468-001-000[","0","0","0","0","0"
"3643.1","M-1338","M","0","Lower Indus","Mohenjo-daro","Late ","I","Steatite","cuboid-convex","fragment","SEAL:R","1","R/L","??","3","0","8.9","1 - 4.5","+154-388-717-000[","154 388 717 000","154","","non_exact_or_longer","+154-388-717-000[","0","0","0","0","0"
"3655.1","M-1355","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Faience","cuboid","fragment","SEAL:R","1","R/L","??","4","25.4","12.2","9.9","]000-727-033-705-838+","000 727 033 705 838","033","","non_exact_or_longer","]000-727-033-705-838+","0","0","0","0","0"
"3658.1","M-1359","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","-","fragment","SEAL","1","R/L","SS","3","31.2","20.3","10.2","+520-033-705+","520 033 705","033","","non_exact_or_longer","+520-033-705+","0","0","0","0","0"
"3663.2","M-1364","M","0","Lower Indus","Mohenjo-daro","Intermediate","III","Steatite","rectangular","fragment","SEAL:R","2","R/L","??","4","26.7","18.5","11.7","+740-923-033-705-000[","740 923 033 705 000","033","","non_exact_or_longer","+405-003-060-820+;+740-923-033-705-000[","0","0","0","0","0"
"3671.1","M-1372","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","rectangular","complete","POT:T:s","1","R/L","SS","2","0","140","0","+154-101+","154 101","154","","non_exact_or_longer","+154-101+","0","0","0","0","0"
"3672.1","M-1374","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","complete","POT:T:s","1","R/L","??","2","0","0","0","+000-700-033-000+","000 700 033 000","033","700_033","non_exact_or_longer","+000-700-033-000+","0","0","0","0","0"
"3673.1","M-1375","M","0","Lower Indus","Mohenjo-daro","-","-","Steatite","-","complete","POT:T:s","1","R/L","SC","4","0","0","0","+790-032-033-705+","790 032 033 705","033","","non_exact_or_longer","+790-032-033-705+","0","0","0","0","0"
"3683.1","M-1388","M","0","Lower Indus","Mohenjo-daro","Intermediate","II","Clay","circular","complete","TAG:L","1","R/L","SS","2","22.1","0","6.4","+156-003+","156 003","156","156_003","+156-003+","+156-003+","0","1","0","0","0"
"3688.1","M-1396","M","0","Lower Indus","Mohenjo-daro","-","-","Clay","-","chipped","TAB:B","1","R/L","SS","5","30.5","19.1","12.7","+520-033-705-803-853+","520 033 705 803 853","033","","non_exact_or_longer","+520-033-705-803-853+","0","0","0","0","0"
"3697.1","M-1408","M","0","Lower Indus","Mohenjo-daro","Late","II","Clay","cuboid","complete","TAB:B","1","R/L","SS","4","29.2","12.7","7.6","+400-740-033-503+","400 740 033 503","033","","non_exact_or_longer","+400-740-033-503+","0","0","0","0","0"
"3747.1","M-1482","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","MS","4","32.5","22.5","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"3748.1","M-1483","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","MS","4","35.5","22.5","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"3749.1","M-1484","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","MS","4","35","22","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"3750.1","M-1485","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","chipped","TAB:C","1","R/L","MS","4","36","25","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"3751.1","M-1486","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","chipped","TAB:C","1","R/L","MS","4","32","20","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"3752.1","M-1488","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","partly damaged","TAB:C","1","R/L","MS","4","0","26","0","+740-923-033-706+","740 923 033 706","033","","non_exact_or_longer","+740-923-033-706+","0","0","0","0","0"
"3753.1","M-1491","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","32.5","25.5","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3754.1","M-1492","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular-round","slightly chipped","TAB:C","1","R/L","LC","7","34","25.5","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3755.1","M-1493","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","complete","TAB:C","1","R/L","LC","7","32","25","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
"3756.1","M-1494","M","0","Lower Indus","Mohenjo-daro","-","-","Copper","rectangular","fragment","TAB:C","1","R/L","LC","7","0","23","0","+407-321-407-845-033-705-235+","407 321 407 845 033 705 235","033","","non_exact_or_longer","+407-321-407-845-033-705-235+","0","0","0","0","0"
