"id","cisi","type","site","short_side_index","sides","direction","companion","order","short_text","token_string","context_class","side_relation","longer_row_count","longer_side_indexes","longer_texts","longer_tokens","has_long_400","has_long_740","has_long_176","has_long_240","has_long_031","has_long_001","has_long_140","has_long_368","has_long_900","has_sequence_400740176","has_sequence_740031001140","has_sequence_368900","group_signature","interpretation_status"
"1018.1","H-2102","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+137-413+","context_orientation_audit_only_no_reading"
"642.2","H-2105","TAB:I","Harappa","2","2","R/L","034","700_first","+700-034+","700;034","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+137+|2:+700-034+","context_orientation_audit_only_no_reading"
"544.1","H-2115","TAB:I","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-740-032-028+","028;032;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-740-032-028+","context_orientation_audit_only_no_reading"
"425.1","H-2125","TAB:I","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+740-143-067+","067;143;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+740-143-067+","context_orientation_audit_only_no_reading"
"674.1","H-2129","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:]000-590-231+","context_orientation_audit_only_no_reading"
"823.1","H-2130","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+365-900+","context_orientation_audit_only_no_reading"
"732.1","H-2131","TAB:I","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+368-900+","context_orientation_audit_only_no_reading"
"3932.1","H-2137","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-100-176+","100;176;740","false","true","true","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+740-100-176+","context_orientation_audit_only_no_reading"
"596.1","H-2139","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+740-176-033-705-235+","033;176;235;705;740","false","true","true","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+740-176-033-705-235+","context_orientation_audit_only_no_reading"
"418.1","H-2140","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+565-740-176-231+","176;231;565;740","false","true","true","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+565-740-176-231+","context_orientation_audit_only_no_reading"
"397.1","H-2141","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+565-740-176-231+","176;231;565;740","false","true","true","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+565-740-176-231+","context_orientation_audit_only_no_reading"
"945.1","H-2142","TAB:B","Harappa","1","2","L/R","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+526-550-233+","233;526;550","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+526-550-233+","context_orientation_audit_only_no_reading"
"752.1","H-2143","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+090-740-792+","090;740;792","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+090-740-792+","context_orientation_audit_only_no_reading"
"841.2","H-2146","TAB:I","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_after_all_longer","1","1","+520-220-415+","220;415;520","false","false","false","false","false","false","false","false","false","false","false","false","1:+520-220-415+|2:+700-032+","context_orientation_audit_only_no_reading"
"815.1","H-2154","TAB:I","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+400-226+","context_orientation_audit_only_no_reading"
"812.1","H-2155","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-236+","context_orientation_audit_only_no_reading"
"801.1","H-2173","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-817-491+","400;491;740;817","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-817-491+","context_orientation_audit_only_no_reading"
"749.1","H-2183","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-575-017-798+","017;400;575;740;798","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-575-017-798+","context_orientation_audit_only_no_reading"
"490.1","H-2184","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-032-015+","015;032;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-032-015+","context_orientation_audit_only_no_reading"
"834.1","H-2185","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-158-690+","158;400;690","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-158-690+","context_orientation_audit_only_no_reading"
"519.1","H-2186","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+390-004-155-390+","004;155;390","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+390-004-155-390+","context_orientation_audit_only_no_reading"
"578.1","H-2197","TAB:I","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-090-740-100-390-231+","090;100;231;390;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-090-740-100-390-231+","context_orientation_audit_only_no_reading"
"643.2","H-2198","TAB:I","Harappa","2","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_after_all_longer","1","1","+740-255-032+","032;255;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+740-255-032+|2:+700-032+","context_orientation_audit_only_no_reading"
"753.1","H-2201","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-740-176-240+","176;240;400;740","true","true","true","true","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-740-176-240+","context_orientation_audit_only_no_reading"
"659.1","H-2204","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+400-740-032-027+","027;032;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+400-740-032-027+","context_orientation_audit_only_no_reading"
"871.1","H-2206","TAB:I","Harappa","1","2","R/L","034","700_first","+700-034+","700;034","single_longer_text","short_before_all_longer","1","2","+740-032-025+","025;032;740","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+740-032-025+","context_orientation_audit_only_no_reading"
"549.1","H-2208","TAB:I","Harappa","1","2","R/L","034","700_last","+034-700+","034;700","single_longer_text","short_before_all_longer","1","2","+400-740-032-027+","027;032;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+034-700+|2:+400-740-032-027+","context_orientation_audit_only_no_reading"
"638.1","H-2209","TAB:I","Harappa","1","2","R/L","033","700_first","+700-033+","700;033","single_longer_text","short_before_all_longer","1","2","+400-740-032-025+","025;032;400;740","true","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+400-740-032-025+","context_orientation_audit_only_no_reading"
"829.1","H-2211","TAB:I","Harappa","1","2","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+700-840-032-741+","032;700;741;840","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+700-840-032-741+","context_orientation_audit_only_no_reading"
"407.1","H-2213","TAB:I","Harappa","1","3","R/L","033","700_first","+700-033+","700;033","multiple_longer_texts","short_before_all_longer","2","2;3","+824-032-578-415+|+740-760-840-799+","032;415;578;740;760;799;824;840","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+824-032-578-415+|3:+740-760-840-799+","context_orientation_audit_only_no_reading"
"672.1","H-2214","TAB:I","Harappa","1","3","R/L","033","700_first","+700-033+","700;033","multiple_longer_texts","short_before_all_longer","2","2;3","+740-760-840-799+|+876-032-578-415+","032;415;578;740;760;799;840;876","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+740-760-840-799+|3:+876-032-578-415+","context_orientation_audit_only_no_reading"
"470.1","H-2215","TAB:I","Harappa","1","3","R/L","033","700_first","+700-033+","700;033","single_short_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+156+|3:+000+","context_orientation_audit_only_no_reading"
"679.1","H-2217","TAB:I","Harappa","1","3","R/L","032","700_first","+700-032+","700;032","single_longer_text","short_before_all_longer","1","2","+400-854-032+","032;400;854","true","false","false","false","false","false","false","false","false","false","false","false","1:+700-032+|2:+400-854-032+|3:+257-360+","context_orientation_audit_only_no_reading"
"858.2","H-2218","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"856.2","H-2219","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"851.2","H-2220","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"844.1","H-2221","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"845.2","H-2222","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"846.2","H-2223","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"857.2","H-2224","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"854.2","H-2225","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"852.1","H-2226","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"853.1","H-2227","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"855.1","H-2228","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"832.2","H-2229","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"850.1","H-2230","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"859.2","H-2231","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"860.2","H-2232","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"878.1","H-2233","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"861.2","H-2234","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"870.1","H-2235","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"847.2","H-2236","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"794.1","H-2237","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+861-003+|3:+154-003+","context_orientation_audit_only_no_reading"
"693.1","H-2238","TAB:I","Harappa","1","3","R/L","033","700_first","+700-033+","700;033","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+700-033+|2:+861-003+|3:+156-003+","context_orientation_audit_only_no_reading"
"769.2","H-2239","TAB:I","Harappa","2","3","R/L","034","700_first","+700-034+","700;034","all_short_or_no_longer_text","no_longer_text","0","","","","false","false","false","false","false","false","false","false","false","false","false","false","1:+861-003+|2:+700-034+|3:+156-003+","context_orientation_audit_only_no_reading"
"484.1","H-2246","TAB:I","Harappa","1","3","R/L","034","700_first","+700-034+","700;034","multiple_longer_texts","short_before_all_longer","2","2;3","+824-032-578-415+|+740-760-840-799+","032;415;578;740;760;799;824;840","false","true","false","false","false","false","false","false","false","false","false","false","1:+700-034+|2:+824-032-578-415+|3:+740-760-840-799+","context_orientation_audit_only_no_reading"
