"id","cisi","prev","next","frame","site","type","text","companion_text","companion_class"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-785-004+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-904-240+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033-700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+090-740-103-741-066+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-740+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]155-033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+550+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]705+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-066-090-400[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+001+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+001+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+004+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+004+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031-999-032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+004+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+003-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+003/003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+698+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+400-520-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]556+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+400-740-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+413+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-700/700-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-000-014+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+034-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+063-700-176-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+111-033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-480-003-064-002-003-861+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+220+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+158-000-470+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+034-705+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+390-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+520-235+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]645-032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]740-000-000-002-575-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002-861-416+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700-034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033-700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-175-415-033-001+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-176+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+413-031+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-740+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]400[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]000-700-033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-400+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+090+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-000-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+400-740-017-503+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+090-740-792+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700-034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+390[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+390-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033-000-000-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+840+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+001+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-690+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-032-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]000-630[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+390-004-002-817+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002-002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-740+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032/032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-698+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+031-697+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+004+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+698+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000/034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+220+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+004+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+001+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]000-003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+645-999-645+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+416+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+416+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+013+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+440+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+035/032-001-000/033+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+002-003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+400-740-817-491+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+700-034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+033-034+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]820[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+520-920-320-235-175-000-820+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-590-017+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+390+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-643-240+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-390-590-220-003-060-840-416+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-740-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-000-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]740-564+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+831-413-840-091+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]000-033-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-005+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+706+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-004-067-703-060-900+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+064-630[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+064-002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+920-130-511-000-002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+590-252+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+585-831+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+790+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+836+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-840-416-240-741-500-091+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+158-032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+140-705[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","]000-033-706-806[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-798-405-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-000-000-002-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-752-615-503+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-000-122-003-002-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-752-615-503+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+294-844+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-240-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+590-906+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+821-001-480-850-595-391+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-637-240-002-861+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-390-590-033-705-000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-000-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-752-615-503+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-690-435-255-231+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+749-479+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+000-100-140-002+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+407-063-845-240-798+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+422-003+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+001-740-923-033-705+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-390-590-002-817+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+530-000-000-000-808[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+840+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+840+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+032+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-000-000[","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-032-840+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-752-615-503+","one_sign_or_contains_110"
"5227.1","-","<START>","455","<START>-220-455","Karzakan","SEAL:C","+220-455-031-091+","+740-615-503+","one_sign_or_contains_110"
