checked_date,row_id,object,site,type,symbol,cult,prev_before_002,prev2_before_002,head_after_002,branch_after_head,tail_after_branch,terminal_after_head,local_frame_class,source_status,source_bucket,exact_text
2026-05-31,2851.1,M-355,Mohenjo-daro,SEAL:R,None,None,235,231 235,861,360,520 919 140,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-877-032-033-705-231-235-002-861-360-520-919-140+
2026-05-31,2854.1,M-358,Mohenjo-daro,SEAL:R,None,None,806,240 806,502,031,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+003-001-520-240-806-002-502-031+
2026-05-31,2855.1,M-359,Mohenjo-daro,SEAL:R,None,None,803,235 803,388,385,705 632,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-405-590-220-235-803-002-388-385-705-632+
2026-05-31,2858.1,M-362,Mohenjo-daro,SEAL:R,None,None,503,007 503,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-007-503-002-817+
2026-05-31,2860.1,M-364,Mohenjo-daro,SEAL:R,None,None,354,740 354,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-354-002-817+
2026-05-31,2863.1,M-367,Mohenjo-daro,SEAL:R,None,None,032,226 032,454,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+001-226-032-002-454+
2026-05-31,2871.1,M-375,Mohenjo-daro,SEAL:R,None,None,032,220 032,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-233-220-032-002-820+
2026-05-31,2872.1,M-376,Mohenjo-daro,SEAL:R,None,None,176,100 176,861,533,717,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-176-002-861-533-717+
2026-05-31,2877.1,M-381,Mohenjo-daro,SEAL:R,None,None,798,032 798,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-055-220-032-798-002-820+
2026-05-31,2880.1,M-384,Mohenjo-daro,SEAL:R,None,None,803,003 803,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-900-003-803-002-820+
2026-05-31,2881.1,M-385,Mohenjo-daro,SEAL:R,None,None,004,407 004,820,<END>,<END>,true,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+407-004-002-820+
2026-05-31,2887.1,M-391,Mohenjo-daro,SEAL:R,None,None,805,233 805,861,533,717,false,background,metadata_or_unrouted,metadata_or_unrouted,+405-845-686-740-793-003-233-805-002-861-533-717+
2026-05-31,2889.1,M-393,Mohenjo-daro,SEAL:R,None,None,806,240 806,540,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+679-740-575-017-240-806-002-540+
2026-05-31,2904.1,M-408,Mohenjo-daro,SEAL:R,None,None,061,407 061,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+407-061-002-817+
2026-05-31,2909.1,M-413,Mohenjo-daro,SEAL:R,None,None,798,415 798,354,004,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]415-798-002-354-004+
2026-05-31,2929.1,M-437,Mohenjo-daro,TAG:P,Zebu,None,590,390 590,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-390-590-002-820+
2026-05-31,2936.1,M-451,Mohenjo-daro,TAB:B,Mult,-,000,000,520,000,000 000 906 388,false,background,metadata_or_unrouted,metadata_or_unrouted,+000-002-520-000-000-000-906-388+
2026-05-31,2938.1,M-453,Mohenjo-daro,TAB:B,Scene,None,220,840 220,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-032-840-220-002-861+
2026-05-31,2939.1,M-454,Mohenjo-daro,TAB:B,Scene,-,240,840 240,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-032-840-240-002-000+
2026-05-31,2956.1,M-471,Mohenjo-daro,TAB:B,None,None,191,415 191,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-191-002-817+
2026-05-31,2973.1,M-491,Mohenjo-daro,TAB:B,Scene,Mult,803,140 803,840,016,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+850-140-803-002-840-016+
2026-05-31,2986.2,M-510,Mohenjo-daro,TAB:C,None,None,176,740 176,326,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+405-240-740-176-002-326+
2026-05-31,3047.1,M-577,Mohenjo-daro,TAB:C,Othr,None,004,407 004,365,460,495,false,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+617-142-597-032-905/407-004-002-365-460-495+
2026-05-31,3074.1,M-623,Mohenjo-daro,SEAL:S,Bull1:W,S,798,415 798,299,530,820,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-175-176-220-415-798-002-299-530-820+
2026-05-31,3079.1,M-628,Mohenjo-daro,SEAL:S,Bull1:W,SAN,233,560 233,291,690,564,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-560-233-002-291-690-564+
2026-05-31,3080.1,M-629,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,240 798,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+679-740-176-240-798-002-861+
2026-05-31,3085.1,M-636,Mohenjo-daro,SEAL:S,Bull1:W,SAN,032,220 032,000,216,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+527-555-235-220-032-002-000-216+
2026-05-31,3088.1,M-639,Mohenjo-daro,SEAL:S,Bull1,-,415,226 415,190,751,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+226-415-002-190-751+
2026-05-31,3089.1,M-644,Mohenjo-daro,SEAL:S,Bull1:W,SAN,240,740 240,817,090,370,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-585-017-740-240-002-817-090-370+
2026-05-31,3090.1,M-646,Mohenjo-daro,SEAL:S,Bull1,RAN,000,440 000,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-440-000-002-817+
2026-05-31,3094.1,M-650,Mohenjo-daro,SEAL:S,Bull1:W,SAN,519,415 519,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-220-415-519-002-817+
2026-05-31,3095.1,M-651,Mohenjo-daro,SEAL:S,Bull1:W,SAF,240,220 240,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-717-220-240-002-820+
2026-05-31,3096.1,M-653,Mohenjo-daro,SEAL:S,Bull1:W,SAF,235,740 235,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+679-740-235-002-861+
2026-05-31,3097.1,M-655,Mohenjo-daro,SEAL:S,Bull1,S,233,717 233,220,880,689,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-717-233-002-220-880-689+
2026-05-31,3099.1,M-658,Mohenjo-daro,SEAL:S,Bull1:W,SAN,070,003 070,002,817,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000-003-070-002-002-817+
2026-05-31,3099.1,M-658,Mohenjo-daro,SEAL:S,Bull1:W,SAN,002,070 002,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]000-003-070-002-002-817+
2026-05-31,3104.1,M-665,Mohenjo-daro,SEAL:S,Bull1,R,350,463 350,374,575,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+871-740-643/740-798-463-350-002-374-575+
2026-05-31,3115.1,M-677,Mohenjo-daro,SEAL:S,Bull1:L,SAN,242,231 242,861,901,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-923-070-032-033-706-231-242-002-861-901+
2026-05-31,3116.1,M-678,Mohenjo-daro,SEAL:S,Bull1:W,SAN,806,236 806,031,502,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-752-006-503-236-806-002-031-502+
2026-05-31,3119.1,M-683,Mohenjo-daro,SEAL:S,Bull1,-,231,798 231,298,460,032,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-798-231-002-298-460-032+
2026-05-31,3123.1,M-692,Mohenjo-daro,SEAL:S,Bull1,-,004,000 004,817,000,<END>,false,004_002_other,metadata_or_unrouted,metadata_or_unrouted,+000-004-002-817-000[
2026-05-31,3126.1,M-699,Mohenjo-daro,SEAL:S,Bull1:W,SAN,415,100 415,130,035,171,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-002-130-035-171+
2026-05-31,3128.1,M-701,Mohenjo-daro,SEAL:S,Bull1:W,SAN,000,000,824,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]000-002-824+
2026-05-31,3130.1,M-703,Mohenjo-daro,SEAL:S,Bull1:W,SAF,235,233 235,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-000-233-235-002-817+
2026-05-31,3133.1,M-706,Mohenjo-daro,SEAL:S,Bull1:W,SAN,240,773 240,861,031,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-773-240-002-861-031+
2026-05-31,3134.1,M-708,Mohenjo-daro,SEAL:S,Bull1:W,S,061,740 061,390,140,<END>,false,non004_002_390,metadata_only,metadata_only,+740-061-002-390-140+
2026-05-31,3138.1,M-713,Mohenjo-daro,SEAL:S,Bull1,S,717,803 717,764,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+226-803-717-002-764+
2026-05-31,3139.1,M-714,Mohenjo-daro,SEAL:S,Bull1:W,-,803,798 803,861,603,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-585-017-033-705-233-798-803-002-861-603+
2026-05-31,3142.1,M-717,Mohenjo-daro,SEAL:S,Bull1:J,RAF,061,142 061,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-142-061-002-861+
2026-05-31,3144.1,M-720,Mohenjo-daro,SEAL:S,Bull1,-,032,220 032,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-740-923-220-032-002-817+
2026-05-31,3145.1,M-721,Mohenjo-daro,SEAL:S,Bull1,-,233,000 233,111,700,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000-233-002-111-700+
2026-05-31,3146.1,M-722,Mohenjo-daro,SEAL:S,Bull1,-,032,220 032,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-585-240-220-032-002-817+
2026-05-31,3147.1,M-723,Mohenjo-daro,SEAL:S,Bull1,-,032,220 032,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-460-510-235-220-032-002-861+
2026-05-31,3148.1,M-724,Mohenjo-daro,SEAL:S,Bull1:J,SAN,790,721 790,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+390-721-790-002-861+
2026-05-31,3150.1,M-726,Mohenjo-daro,SEAL:S,Bull1:T,SAN,803,032 803,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+031-850-140-236-220-032-803-002-820+
2026-05-31,3151.1,M-727,Mohenjo-daro,SEAL:S,Bull1:W,SAN,415,100 415,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-002-820+
2026-05-31,3152.1,M-728,Mohenjo-daro,SEAL:S,Bull1:V,HBN,017,575 017,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-575-017-002-820+
2026-05-31,3156.1,M-732,Mohenjo-daro,SEAL:S,Bull1:V,RAF,350,400 350,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-400-350-002-817+
2026-05-31,3159.1,M-735,Mohenjo-daro,SEAL:S,Bull1:U,HAF,235,760 235,390,125,195,false,non004_002_390,strict_source_visible,strict,+740-760-235-002-390-125-195+
2026-05-31,3163.1,M-739,Mohenjo-daro,SEAL:S,Bull1:J,RAF,415,100 415,031,350,550 692,false,background,metadata_or_unrouted,metadata_or_unrouted,+090-740-100-415-002-031-350-550-692+
2026-05-31,3179.1,M-756,Mohenjo-daro,SEAL:S,Bull1:W,-,176,100 176,812,031,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-176-002-812-031+
2026-05-31,3184.1,M-761,Mohenjo-daro,SEAL:S,Bull1,-,<START>,<START>,741,455,125,false,background,metadata_or_unrouted,metadata_or_unrouted,]002-741-455-125+
2026-05-31,3190.1,M-776,Mohenjo-daro,SEAL:S,Bull1:J,SAN,017,585 017,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-032-840-585-017-002-817+
2026-05-31,3194.1,M-780,Mohenjo-daro,SEAL:S,Bull1:W,SBN,156,773 156,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-773-156-002-820+
2026-05-31,3195.1,M-781,Mohenjo-daro,SEAL:S,Bull1:S,SAN,706,033 706,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-033-706-002-861+
2026-05-31,3197.1,M-783,Mohenjo-daro,SEAL:S,Bull1:S,SAN,061,151 061,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+151-061-002-861+
2026-05-31,3199.1,M-785,Mohenjo-daro,SEAL:S,Bull1:S,SAN,705,255 705,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-255-705-002-861+
2026-05-31,3201.1,M-787,Mohenjo-daro,SEAL:S,Bull1:S,SAN,000,151 000,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+151-000-002-000+
2026-05-31,3202.1,M-788,Mohenjo-daro,SEAL:S,Bull1:J,SAN,235,482 235,824,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-482-235-002-824+
2026-05-31,3206.1,M-792,Mohenjo-daro,SEAL:S,Bull1:S,SAN,017,575 017,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+679-740-575-017-002-817+
2026-05-31,3207.1,M-793,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,240 798,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-388-235-240-798-002-861+
2026-05-31,3208.1,M-794,Mohenjo-daro,SEAL:S,Bull1:S,SAN,231,804 231,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+804-231-002-861+
2026-05-31,3209.1,M-795,Mohenjo-daro,SEAL:S,Bull1:W,SAN,260,156 260,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+156-260-002-817+
2026-05-31,3222.1,M-809,Mohenjo-daro,SEAL:S,Bull1,SAN,495,460 495,595,906,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+520-460-495-002-595-906+
2026-05-31,3226.1,M-813,Mohenjo-daro,SEAL:S,Bull1:S,SAN,590,390 590,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+161-390-590-002-861+
2026-05-31,3228.1,M-815,Mohenjo-daro,SEAL:S,Bull1:W,SAN,798,233 798,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-070-233-798-002-861+
2026-05-31,3229.1,M-816,Mohenjo-daro,SEAL:S,Bull1:S,SAN,255,435 255,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-690-435-255-002-817+
2026-05-31,3232.1,M-819,Mohenjo-daro,SEAL:S,Bull1:J,SAN,803,240 803,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-233-240-803-002-817+
2026-05-31,3239.1,M-827,Mohenjo-daro,SEAL:S,Bull1:S,SAN,240,226 240,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+226-240-002-000[
2026-05-31,3245.1,M-833,Mohenjo-daro,SEAL:S,Bull1:W,SAF,240,740 240,808,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+527-550-740-240-002-808+
2026-05-31,3246.1,M-834,Mohenjo-daro,SEAL:S,Bull1:J,SAN,900,590 900,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+151-390-590-900-002-861+
2026-05-31,3247.1,M-835,Mohenjo-daro,SEAL:S,Bull1,SAN,000,171 000,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+090-740-035-171-000-002-817+
2026-05-31,3251.1,M-839,Mohenjo-daro,SEAL:S,Bull1:L,SAN,415,100 415,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-002-817+
2026-05-31,3257.1,M-845,Mohenjo-daro,SEAL:S,Bull1:W,S,061,000 061,460,632,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+000-061-002-460-632+
2026-05-31,3261.1,M-849,Mohenjo-daro,SEAL:S,Bull1:J,RAN,350,151 350,550,615,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+151-350-002-550-615+
2026-05-31,3279.1,M-869,Mohenjo-daro,SEAL:S,Bull1:S,SAN,415,100 415,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-002-861+
2026-05-31,3263.1,M-851,Mohenjo-daro,SEAL:S,Bull1:W,RAN,590,390 590,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+621-740-390-590-002-817+
2026-05-31,3265.1,M-853,Mohenjo-daro,SEAL:S,Bull1:S,RAN,792,740 792,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+090-740-792-002-817+
2026-05-31,3267.1,M-855,Mohenjo-daro,SEAL:S,Bull1,-,590,390 590,817,690,544,false,background,metadata_or_unrouted,metadata_or_unrouted,+861-260-832-390-590-002-817-690-544+
2026-05-31,3277.1,M-866,Mohenjo-daro,SEAL:S,Bull1:I,SAN,233,482 233,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-482-233-002-000+
2026-05-31,3278.1,M-868,Mohenjo-daro,SEAL:S,Bull1:W,SAN,220,231 220,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-033-705-231-220-002-817+
2026-05-31,3281.1,M-872,Mohenjo-daro,SEAL:S,Bull1:I,SAF,016,390 016,824,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+390-016-002-824+
2026-05-31,3295.1,M-889,Mohenjo-daro,SEAL:S,Bull1:I,RBF,803,032 803,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-384-032-803-002-820+
2026-05-31,3302.1,M-897,Mohenjo-daro,SEAL:S,Bull1,-,235,550 235,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+527-550-235-002-817+
2026-05-31,3305.1,M-900,Mohenjo-daro,SEAL:S,Bull1,-,838,798 838,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-390-590-233-220-415-798-838-002-820+
2026-05-31,3306.1,M-901,Mohenjo-daro,SEAL:S,Bull1,-,125,090 125,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+090-125-002-861+
2026-05-31,3307.1,M-902,Mohenjo-daro,SEAL:S,-,-,798,740 798,000,090,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-798-002-000-090+
2026-05-31,3308.1,M-903,Mohenjo-daro,SEAL:S,Bull1,-,772,740 772,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-772-002-817+
2026-05-31,3315.1,M-918,Mohenjo-daro,SEAL:S,Bull1,SAN,869,390 869,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+390-869-002-861+
2026-05-31,3320.1,M-924,Mohenjo-daro,SEAL:S,Bull1:J,SAN,772,000 772,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-772-002-817+
2026-05-31,3329.1,M-934,Mohenjo-daro,SEAL:S,Bull1:W,SAF,235,555 235,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+526-555-235-002-861+
2026-05-31,3332.1,M-937,Mohenjo-daro,SEAL:S,Bull1:J,S,031,503 031,900,615,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-460-503-031-002-900-615+
2026-05-31,3335.1,-:3335.1,Unknown,SEAL:S,Bull1:J,RAF,032,205 032,390,590,032,false,non004_002_390,metadata_only,metadata_only,+740-205-032-002-390-590-032+
2026-05-31,3336.1,M-941,Mohenjo-daro,SEAL:S,Bull1:S,SAN,031,240 031,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-642-240-031-002-861+
2026-05-31,3343.1,M-948,Mohenjo-daro,SEAL:S,Bull1,S,003,426 003,388,031,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+426-003-002-388-031+
2026-05-31,3352.1,M-957,Mohenjo-daro,SEAL:S,Bull1,-,705,760 705,577,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-705-002-577+
2026-05-31,3353.1,M-958,Mohenjo-daro,SEAL:S,Bull1:J,RAF,240,772 240,900,003,590,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-772-240-002-900-003-590+
2026-05-31,3372.1,M-979,Mohenjo-daro,SEAL:S,Bull1:J,RAN,240,773 240,900,003,590,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-773-240/002-900-003-590+
2026-05-31,3394.1,M-1002,Mohenjo-daro,SEAL:S,Bull1,-,031,373 031,315,850,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-373-031-002-315-850+
2026-05-31,3409.1,M-1027,Mohenjo-daro,SEAL:S,-,-,415,220 415,435,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-176-220-415-002-435-000[
2026-05-31,3421.1,M-1044,Mohenjo-daro,SEAL:S,Bull,-,032,220 032,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-220-032-002-861+
2026-05-31,3422.1,M-1045,Mohenjo-daro,SEAL:S,-,-,032,070 032,820,000,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-070-032-002-820-000+
2026-05-31,3430.1,M-1055,Mohenjo-daro,SEAL,-,-,388,140 388,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-850-140-388-002-000[
2026-05-31,3456.1,M-1082,Mohenjo-daro,SEAL:S,-,-,235,000 235,065,834,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000-235-002-065-834+
2026-05-31,3459.1,M-1085,Mohenjo-daro,SEAL:S,Gaur,Trough,350,460 350,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-100-415-798-460-350-002-817+
2026-05-31,3462.1,M-1088,Mohenjo-daro,SEAL:S,Gaur,Trough,540,740 540,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-540-002-820+
2026-05-31,3463.1,M-1089,Mohenjo-daro,SEAL:S,Gaur,Trough,590,390 590,374,840,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+151-390-590-002-374-840+
2026-05-31,3478.1,M-1107,Mohenjo-daro,SEAL:S,Zebu,None,103,240 103,000,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+565-740-240-103-002-000+
2026-05-31,3480.1,M-1109,Mohenjo-daro,SEAL:S,Zebu,-,231,520 231,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-231-002-820+
2026-05-31,3481.1,M-1110,Mohenjo-daro,SEAL:S,Zebu,None,104,615 104,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-615-104-002-817+
2026-05-31,3483.1,M-1112,Mohenjo-daro,SEAL:S,Zebu,None,220,585 220,130,035,171,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-585-220/002-130-035-171+
2026-05-31,3485.1,M-1114,Mohenjo-daro,SEAL:S,Zebu,None,140,740 140,741,060,920,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-140-002-741-060-920+
2026-05-31,3486.1,M-1115,Mohenjo-daro,SEAL:S,Zebu,-,233,335 233,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-335-233-002-861+
2026-05-31,3490.1,M-1119,Mohenjo-daro,SEAL:S,Zebu,None,803,740 803,820,741,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-803-002-820-741+
2026-05-31,3495.1,M-1126,Mohenjo-daro,SEAL:S,Buff,Trough,031,000 031,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+820/000-000-031-002-817+
2026-05-31,3502.1,M-1135,Mohenjo-daro,SEAL:S,Rhin,SAN,061,740 061,400,703,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-061-002-400-703+
2026-05-31,3503.1,M-1136,Mohenjo-daro,SEAL:S,Rhin,Trough,240,717 240,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]740-717-240-002-820+
2026-05-31,3504.1,M-1137,Mohenjo-daro,SEAL:S,None,None,904,740 904,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-904-002-820+
2026-05-31,3505.1,M-1138,Mohenjo-daro,SEAL:S,Rhin,Trough,017,585 017,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-585-017-002-820+
2026-05-31,3506.1,M-1139,Mohenjo-daro,SEAL:S,Rhin,-,621,416 621,820,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-416-621-002-820+
2026-05-31,3509.1,M-1148,Mohenjo-daro,SEAL:S,Elep,None,220,520 220,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-220-002-861+
2026-05-31,3511.1,M-1150,Mohenjo-daro,SEAL:S,Elep,None,240,231 240,456,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+621-520-231-240-002-456+
2026-05-31,3513.1,M-1152,Mohenjo-daro,SEAL:S,Elep,Trough,235,840 235,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-032-840-235-002-861+
2026-05-31,3516.1,M-1155,Mohenjo-daro,SEAL:S,Elep,None,335,760 335,033,705,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-335-002-033-705+
2026-05-31,3519.1,M-1159,Mohenjo-daro,SEAL:S,Elep,None,032,220 032,168,032,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,+232-220-032-002-168-032+
2026-05-31,3520.1,M-1160,Mohenjo-daro,SEAL:S,Elep,None,031,136 031,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+000-136-031-002-861+
2026-05-31,3521.1,M-1161,Mohenjo-daro,SEAL:S,Elep,None,031,233 031,861,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+520-233-031-002-861+
2026-05-31,3526.1,M-1166,Mohenjo-daro,SEAL:S,Tigr,Trough,240,923 240,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-923-240-002-817+
2026-05-31,3529.1,M-1169,Mohenjo-daro,SEAL:S,Comp,None,072,231 072,270,633,032,false,background,metadata_or_unrouted,metadata_or_unrouted,+520-033-705-220-032/231-072-002-270-633-032+
2026-05-31,3533.1,M-1177,Mohenjo-daro,SEAL:S,CompBull,None,760,740 760,817,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,+740-760-002-817+
2026-05-31,3534.1,M-1178,Mohenjo-daro,SEAL:S,None,None,<START>,<START>,820,906,000,false,background,metadata_or_unrouted,metadata_or_unrouted,+002-820-906-000[
2026-05-31,3539.1,M-1188,Mohenjo-daro,SEAL:S,None,None,240,032 240,244,632,<END>,false,background,metadata_or_unrouted,metadata_or_unrouted,]000/000-125-632-032/240-002-244-632+
2026-05-31,3540.1,M-1189,Mohenjo-daro,SEAL:S,-,-,220,000 220,824,<END>,<END>,true,background,metadata_or_unrouted,metadata_or_unrouted,]861-892-692/000-220-002-824[
