"dataset","category","tail_class","y_after_002","y_terminal","post_y_string","next002","core_tail_861_820_817","core_terminal_tail","terminal","before_pair","prev2","prev1","next1","next2","after_pair","tail_string","tail_after_032","text","occurrence_index","row_count","id","ids","cisi","cisis","site","sites","type","types","material","materials","has_slash"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","923-070","923","070","033","706","033-706","033-706-231-242-002-861-901","7","+740-923-070-032-033-706-231-242-002-861-901+","3","1",,"3115.1",,"M-677",,"Mohenjo-daro",,"SEAL:S",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_terminal","","False","","False","False","False","True","923-226","923","226","<END>","<END>","<END>","<END>","0","+400-740-923-226-032+","4","1",,"3719.1",,"M-1438",,"Mohenjo-daro",,"SEAL:R",,"-","false"
"frame_text_dedup_unit","outside_a_220_x_032","outside_032_other_tail","","False","","False","False","False","False","923-877","923","877","803","000","803-000","803-000-000","3","+740-923-877-032-803-000-000+","3","1",,"3514.1",,"M-1153",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_terminal","","False","","False","False","False","True","240-220","240","220","<END>","<END>","<END>","<END>","0","+520-233-240-220-032+","4","1",,"920.1",,"H-1678",,"Harappa",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_terminal","","False","","False","False","False","True","240-220","240","220","<END>","<END>","<END>","<END>","0","+740-812-033-240-220-032+","5","1",,"2837.1",,"M-319",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_002_other_tail","300","False","350-032-190","True","False","False","False","240-220","240","220","002","300","002-300","002-300-350-032-190","5","+527-550-240-220-032-002-300-350-032-190+","4","1",,"2577.1",,"M-49",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_002_core_tail","817","True","<END>","True","True","True","False","240-220","240","220","002","817","002-817","002-817","2","+740-585-240-220-032-002-817+","4","1",,"3146.1",,"M-722",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_002_core_tail","820","True","<END>","True","True","True","False","240-220","240","220","002","820","002-820","002-820","2","+161-055-240-220-032-002-820+","4","1",,"2417.1",,"M-1728",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_002_core_tail","861","True","<END>","True","True","True","False","240-220","240","220","002","861","002-861","002-861","2","+000-100-240-220-032-002-861+","4","1",,"62.1",,"C-65",,"Chanhu-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_002_core_tail","861","False","603","True","True","False","False","240-220","240","220","002","861","002-861","002-861-603","3","+520-240-220-032-002-861-603+","3","1",,"2763.1",,"M-240",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_non002_tail","","False","","False","False","False","False","240-220","240","220","368","263","368-263","368-263","2","+520-033-706-240-220-032-368-263+","5","1",,"3081.1",,"M-631",,"Mohenjo-daro",,"SEAL:S",,"Steatite","false"
"frame_text_dedup_unit","target_240_220_032","a_220_032_non002_tail","","False","","False","False","False","False","240-220","240","220","806","<END>","806-<END>","806","1","+740-055-240-220-032-806+","4","1",,"3572.1",,"M-1265",,"Mohenjo-daro",,"SEAL:R",,"Steatite","false"
