target_id,collapse_mode,null_model,iteration,support,z
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1571,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1572,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1573,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1574,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1575,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1576,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1577,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1578,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1579,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1580,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1581,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1582,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1583,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1584,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1585,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1586,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1587,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1588,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1589,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1590,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1591,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1592,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1593,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1594,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1595,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1596,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1597,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1598,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1599,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1600,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1601,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1602,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1603,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1604,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1605,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1606,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1607,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1608,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1609,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1610,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1611,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1612,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1613,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1614,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1615,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1616,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1617,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1618,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1619,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1620,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1621,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1622,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1623,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1624,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1625,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1626,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1627,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1628,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1629,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1630,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1631,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1632,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1633,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1634,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1635,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1636,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1637,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1638,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1639,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1640,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1641,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1642,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1643,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1644,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1645,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1646,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1647,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1648,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1649,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1650,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1651,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1652,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1653,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1654,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1655,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1656,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1657,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1658,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1659,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1660,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1661,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1662,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1663,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1664,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1665,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1666,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1667,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1668,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1669,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1670,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1671,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1672,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1673,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1674,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1675,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1676,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1677,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1678,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1679,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1680,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1681,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1682,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1683,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1684,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1685,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1686,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1687,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1688,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1689,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1690,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1691,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1692,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1693,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1694,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1695,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1696,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1697,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1698,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1699,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1700,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1701,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1702,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1703,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1704,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1705,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1706,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1707,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1708,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1709,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1710,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1711,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1712,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1713,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1714,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1715,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1716,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1717,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1718,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1719,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1720,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1721,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1722,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1723,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1724,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1725,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1726,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1727,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1728,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1729,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1730,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1731,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1732,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1733,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1734,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1735,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1736,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1737,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1738,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1739,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1740,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1741,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1742,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1743,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1744,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1745,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1746,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1747,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1748,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1749,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1750,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1751,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1752,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1753,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1754,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1755,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1756,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1757,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1758,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1759,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1760,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1761,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1762,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1763,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1764,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1765,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1766,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1767,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1768,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1769,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1770,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1771,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1772,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1773,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1774,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1775,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1776,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1777,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1778,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1779,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1780,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1781,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1782,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1783,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1784,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1785,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1786,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1787,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1788,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1789,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1790,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1791,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1792,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1793,2,5.843993
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1794,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1795,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1796,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1797,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1798,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1799,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1800,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1801,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1802,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1803,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1804,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1805,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1806,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1807,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1808,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1809,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1810,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1811,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1812,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1813,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1814,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1815,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1816,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1817,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1818,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1819,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1820,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1821,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1822,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1823,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1824,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1825,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1826,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1827,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1828,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1829,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1830,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1831,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1832,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1833,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1834,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1835,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1836,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1837,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1838,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1839,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1840,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1841,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1842,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1843,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1844,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1845,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1846,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1847,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1848,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1849,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1850,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1851,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1852,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1853,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1854,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1855,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1856,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1857,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1858,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1859,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1860,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1861,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1862,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1863,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1864,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1865,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1866,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1867,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1868,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1869,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1870,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1871,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1872,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1873,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1874,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1875,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1876,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1877,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1878,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1879,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1880,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1881,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1882,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1883,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1884,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1885,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1886,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1887,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1888,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1889,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1890,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1891,1,2.757183
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1892,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1893,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1894,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1895,0,-0.329626
text_only_158806_symbol_phyt,text_only,shuffle_contexts_within_site,1896,2,5.843993
