token_id,packet_id,blind_id,cisi,role,truth_class,orientation_policy,visual_index,assigned_sign,target_text,source_path,token_crop,x0,x1,bbox_w,bbox_h,aspect,ink_density,sha256,admissibility
tok_c07c545b8177f43c,directionality_no_overlay_packet_v2b_unique_target_controls,D2_019,H-654,primary_target_recut,tier1_directionality_candidate_recut_after_v1_overcount,visual_ltr_catalog_reverse,4,405,+405-061-740-806+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/H_654_A_recut_signband_source.png,data/brahmi/source_token_crops_v2/H_654_D2_019_4_c590153e0a1e22f4.png,723,820,100,212,0.471698,0.112230,f5c3b634a5943d069142e023ad496a0801240ecdfc0dedb27a039cd678e3b4dd,projection_exact_count_unverified_token_identity
tok_63a07d1536d4f77d,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,1,740,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_1_07398db9e2785a79.png,0,294,297,430,0.690698,0.366328,ffbea4add9c5059ddf45eb1d745aa5c1544745ef2ba7c40d6eb4ec6e09ea7091,projection_exact_count_unverified_token_identity
tok_7eac621925bdb075,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,1,603,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_1_07398db9e2785a79.png,0,294,297,430,0.690698,0.366328,ffbea4add9c5059ddf45eb1d745aa5c1544745ef2ba7c40d6eb4ec6e09ea7091,projection_exact_count_unverified_token_identity
tok_1e0cdc14be4bf226,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,2,055,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_2_e313f679db310d6a.png,294,443,155,427,0.362998,0.068635,ef033b0a2b09bc995945b20f4b9002fdeb0ce3e27368a8ad00eaa3e5eaf80cdc,projection_exact_count_unverified_token_identity
tok_a1133808ff7fc3f8,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,2,861,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_2_e313f679db310d6a.png,294,443,155,427,0.362998,0.068635,ef033b0a2b09bc995945b20f4b9002fdeb0ce3e27368a8ad00eaa3e5eaf80cdc,projection_exact_count_unverified_token_identity
tok_2c94b9691f24910c,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,3,002,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_3_5df351af08fd6309.png,443,1021,584,430,1.358140,0.136316,3afeaa3d2cdf069e4c2110ee5d003f71bfe29145d628724804dd1c8fe23cdc15,projection_exact_count_unverified_token_identity
tok_90095451f3f743cf,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,3,002,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_3_5df351af08fd6309.png,443,1021,584,430,1.358140,0.136316,3afeaa3d2cdf069e4c2110ee5d003f71bfe29145d628724804dd1c8fe23cdc15,projection_exact_count_unverified_token_identity
tok_7f98a8ab026a38c3,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,4,861,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_4_489f2f8c7cf07fb4.png,1021,1112,97,391,0.248082,0.060277,218508f3a5e89e222fadad90478a86df374ccd1cde15293bb1c22aebb157de52,projection_exact_count_unverified_token_identity
tok_b09e30e0df287f67,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,4,055,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_4_489f2f8c7cf07fb4.png,1021,1112,97,391,0.248082,0.060277,218508f3a5e89e222fadad90478a86df374ccd1cde15293bb1c22aebb157de52,projection_exact_count_unverified_token_identity
tok_1ff2fa6a3d31a0a2,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,5,603,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_5_e78a2c893faef177.png,1112,1275,166,430,0.386047,0.194634,1a819603af4bba4b18050d4ad1a39b963a64d1acff19dfa99d2a01f35e81812d,projection_exact_count_unverified_token_identity
tok_dc2b4766f2c8852c,directionality_no_overlay_packet_v2b_unique_target_controls,D2_020,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,5,740,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_020_5_e78a2c893faef177.png,1112,1275,166,430,0.386047,0.194634,1a819603af4bba4b18050d4ad1a39b963a64d1acff19dfa99d2a01f35e81812d,projection_exact_count_unverified_token_identity
tok_b5ca88e29b612668,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,1,405,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_1_3bef4d984137c434.png,0,225,228,2081,0.109563,0.023652,037e9ab3a096028afb5a6631fd8bc1aa8e8ec9a39678b4853bf80a53ccde7cd4,projection_exact_count_unverified_token_identity
tok_d5d0fb5407a222a7,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,1,139,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_1_3bef4d984137c434.png,0,225,228,2081,0.109563,0.023652,037e9ab3a096028afb5a6631fd8bc1aa8e8ec9a39678b4853bf80a53ccde7cd4,projection_exact_count_unverified_token_identity
tok_b8c662258757f13a,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,2,004,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_2_a7ad21213c8a3b10.png,225,601,382,2081,0.183566,0.028855,beab22fccc98a1fb269c617a381b6dad1ca319d56942497e2205ad20188783dc,projection_exact_count_unverified_token_identity
tok_d2c2ae4ef1c257ff,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,2,001,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_2_a7ad21213c8a3b10.png,225,601,382,2081,0.183566,0.028855,beab22fccc98a1fb269c617a381b6dad1ca319d56942497e2205ad20188783dc,projection_exact_count_unverified_token_identity
tok_3c1cc1399ce66b5f,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,3,001,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_3_9a00f5f7f988da51.png,601,1016,345,2081,0.165786,0.023799,0f908ed9b29e922675b9483fd26715c472eb278fb0bb769991411f126b187369,projection_exact_count_unverified_token_identity
tok_a6301f20261b324d,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,3,004,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_3_9a00f5f7f988da51.png,601,1016,345,2081,0.165786,0.023799,0f908ed9b29e922675b9483fd26715c472eb278fb0bb769991411f126b187369,projection_exact_count_unverified_token_identity
tok_6b0e37fb2b0021f4,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_order,4,139,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_4_509a59de85331434.png,1016,1381,322,534,0.602996,0.128624,8f688b63f6388f190dc7b322581ef1c4c40642264be20216fa07b2e17f0c325d,projection_exact_count_unverified_token_identity
tok_780698a4cc6d2639,directionality_no_overlay_packet_v2b_unique_target_controls,D2_022,M-386,scoring_negative_real,forger_recommended_routed_real_negative_label_masked_context,visual_ltr_catalog_reverse,4,405,+405-004-001-139+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_386_cisi_india_n130_label_masked_context_source.png,data/brahmi/source_token_crops_v2/M_386_D2_022_4_509a59de85331434.png,1016,1381,322,534,0.602996,0.128624,8f688b63f6388f190dc7b322581ef1c4c40642264be20216fa07b2e17f0c325d,projection_exact_count_unverified_token_identity
tok_26ffc52e7bbceaeb,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,1,226,+226-032-803+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_811_D2_023_1_ca8cd5bf1c12d23a.png,0,343,346,400,0.865000,0.254235,df5725eec886928a40c57ae88d535d53d2466edee64cbc9afb00e38608ff28a4,projection_exact_count_unverified_token_identity
tok_63727c631ec40b93,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,1,803,+226-032-803+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_811_D2_023_1_ca8cd5bf1c12d23a.png,0,343,346,400,0.865000,0.254235,df5725eec886928a40c57ae88d535d53d2466edee64cbc9afb00e38608ff28a4,projection_exact_count_unverified_token_identity
tok_ffc8ba250fb4f22e,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,2,032,+226-032-803+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_811_D2_023_2_b7632a6f861185e7.png,343,455,118,351,0.336182,0.061743,3eff2a352a4623f9e17393b04917d68bec6d44951727da1ed4953bef4bf7e7eb,projection_exact_count_unverified_token_identity
tok_014f9ccc7f8fa3dc,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,2,032,+226-032-803+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_811_D2_023_2_b7632a6f861185e7.png,343,455,118,351,0.336182,0.061743,3eff2a352a4623f9e17393b04917d68bec6d44951727da1ed4953bef4bf7e7eb,projection_exact_count_unverified_token_identity
tok_63932d489088e41f,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,3,803,+226-032-803+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_811_D2_023_3_6b917187da036f7d.png,455,825,373,400,0.932500,0.183270,f12b3df8698ced3a2ba094432b3fd5bd58bf0ac00ddb7c74b92abe818c3530cc,projection_exact_count_unverified_token_identity
tok_1da2955f70ff1acf,directionality_no_overlay_packet_v2b_unique_target_controls,D2_023,M-811,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,3,226,+226-032-803+,tmp/effective_unicity_directionality_blind_packet_v2b/source_crops/M_811_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_811_D2_023_3_6b917187da036f7d.png,455,825,373,400,0.932500,0.183270,f12b3df8698ced3a2ba094432b3fd5bd58bf0ac00ddb7c74b92abe818c3530cc,projection_exact_count_unverified_token_identity
tok_943b7e8ab63f0b70,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,1,740,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_1_36d52c846486dc64.png,0,294,297,430,0.690698,0.366328,ffbea4add9c5059ddf45eb1d745aa5c1544745ef2ba7c40d6eb4ec6e09ea7091,projection_exact_count_unverified_token_identity
tok_ef0ffac6495cccad,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,1,603,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_1_36d52c846486dc64.png,0,294,297,430,0.690698,0.366328,ffbea4add9c5059ddf45eb1d745aa5c1544745ef2ba7c40d6eb4ec6e09ea7091,projection_exact_count_unverified_token_identity
tok_480a81e339009771,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,2,055,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_2_27c7b9a4aa5177d3.png,294,443,155,427,0.362998,0.068635,ef033b0a2b09bc995945b20f4b9002fdeb0ce3e27368a8ad00eaa3e5eaf80cdc,projection_exact_count_unverified_token_identity
tok_fbc053b2ebbbf1a9,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,2,861,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_2_27c7b9a4aa5177d3.png,294,443,155,427,0.362998,0.068635,ef033b0a2b09bc995945b20f4b9002fdeb0ce3e27368a8ad00eaa3e5eaf80cdc,projection_exact_count_unverified_token_identity
tok_19fba12c9215c525,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,3,002,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_3_512995d86b711873.png,443,1021,584,430,1.358140,0.136316,3afeaa3d2cdf069e4c2110ee5d003f71bfe29145d628724804dd1c8fe23cdc15,projection_exact_count_unverified_token_identity
tok_291b630a3fbe10db,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,3,002,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_3_512995d86b711873.png,443,1021,584,430,1.358140,0.136316,3afeaa3d2cdf069e4c2110ee5d003f71bfe29145d628724804dd1c8fe23cdc15,projection_exact_count_unverified_token_identity
tok_d19adce4ffe29014,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,4,861,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_4_cf4a772c4f7055d6.png,1021,1112,97,391,0.248082,0.060277,218508f3a5e89e222fadad90478a86df374ccd1cde15293bb1c22aebb157de52,projection_exact_count_unverified_token_identity
tok_0023e118ebc2467e,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,4,055,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_4_cf4a772c4f7055d6.png,1021,1112,97,391,0.248082,0.060277,218508f3a5e89e222fadad90478a86df374ccd1cde15293bb1c22aebb157de52,projection_exact_count_unverified_token_identity
tok_1dcd5bf4456c29a6,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_order,5,603,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_5_2827b3835e7201a3.png,1112,1275,166,430,0.386047,0.194634,1a819603af4bba4b18050d4ad1a39b963a64d1acff19dfa99d2a01f35e81812d,projection_exact_count_unverified_token_identity
tok_e6359d5c66d5e5f8,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_003,M-1273,external_stress_control,m70_hard_negative_002_y_prev_not_032_suffix_control,visual_ltr_catalog_reverse,5,740,+740-055-002-861-603+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1273_impression_a_existing_hard_negative_source.png,data/brahmi/source_token_crops_v2/M_1273_D2_003_5_2827b3835e7201a3.png,1112,1275,166,430,0.386047,0.194634,1a819603af4bba4b18050d4ad1a39b963a64d1acff19dfa99d2a01f35e81812d,projection_exact_count_unverified_token_identity
tok_f9e363882655387e,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,1,527,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_1_1fb93e286b7043cc.png,36,118,83,308,0.269481,0.079941,9eb300366f5efe5518149314cec1f7f15cb62a4b5b311e31e48e9b14bdfb2920,projection_exact_count_unverified_token_identity
tok_7101cd940b531a7f,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,1,798,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_1_1fb93e286b7043cc.png,36,118,83,308,0.269481,0.079941,9eb300366f5efe5518149314cec1f7f15cb62a4b5b311e31e48e9b14bdfb2920,projection_exact_count_unverified_token_identity
tok_e12db96eaaf6f4ec,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,2,555,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_2_0a21d656d5505c29.png,118,254,142,315,0.450794,0.146091,02cfd31b9af5a0bb21da7358ce252c03258cc2329999aa87fc457fcc97189261,projection_exact_count_unverified_token_identity
tok_d3d960d8ece03d14,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,2,240,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_2_0a21d656d5505c29.png,118,254,142,315,0.450794,0.146091,02cfd31b9af5a0bb21da7358ce252c03258cc2329999aa87fc457fcc97189261,projection_exact_count_unverified_token_identity
tok_ed2b80a4d22de144,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,3,231,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_3_22629b73c4fb27ff.png,254,667,419,315,1.330159,0.275438,5a6718d5fb6d716bc9f76609ed270b5495377c3f2b8eef4d2800bbbaadec26a6,projection_exact_count_unverified_token_identity
tok_501f9981dfdc5fe8,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,3,231,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_3_22629b73c4fb27ff.png,254,667,419,315,1.330159,0.275438,5a6718d5fb6d716bc9f76609ed270b5495377c3f2b8eef4d2800bbbaadec26a6,projection_exact_count_unverified_token_identity
tok_868923432e51d6a5,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,4,240,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_4_dd7b410536e4c69c.png,667,978,317,315,1.006349,0.404694,d5714a6613cbb546199b4150cb7da8deb4faa7adacc66366dbaa5e48bfe74323,projection_exact_count_unverified_token_identity
tok_35fdd182482be755,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,4,555,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_4_dd7b410536e4c69c.png,667,978,317,315,1.006349,0.404694,d5714a6613cbb546199b4150cb7da8deb4faa7adacc66366dbaa5e48bfe74323,projection_exact_count_unverified_token_identity
tok_7774d8306de8c7b5,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_order,5,798,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,978,1182,205,315,0.650794,0.305957,a879a48d47603f35093be5613bf01bdea1bc02d79b34b87985a592e347f18db3,projection_exact_count_unverified_token_identity
tok_78f55419ff077be5,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_004,M-1320,primary_target_recut,tier1_route_candidate_v1_target_overcount_failure,visual_ltr_catalog_reverse,5,527,+527-555-231-240-798+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_1320_A_diagnostic_v1_failed_source.png,data/brahmi/source_token_crops_v2/M_1320_D2_004_5_ac168a14aed715b3.png,978,1182,205,315,0.650794,0.305957,a879a48d47603f35093be5613bf01bdea1bc02d79b34b87985a592e347f18db3,projection_exact_count_unverified_token_identity
tok_4aef1c1af3dcce58,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_006,M-381,external_stress_control,existing_segmentation_instability_stress_control,visual_ltr_catalog_order,1,740,+740-055-220-032-798-002-820+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_381_panel_existing_stress_negative_source.png,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,113,244,132,631,0.209192,0.090571,b9be7e4e87d1e8a19b87a3817105dc240cae58dd0c3007f9157a41cc7907a902,projection_exact_count_unverified_token_identity
tok_2ea77f2c93711d9b,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_006,M-381,external_stress_control,existing_segmentation_instability_stress_control,visual_ltr_catalog_reverse,1,820,+740-055-220-032-798-002-820+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_381_panel_existing_stress_negative_source.png,data/brahmi/source_token_crops_v2/M_381_D2_006_1_0f342616f734ea40.png,113,244,132,631,0.209192,0.090571,b9be7e4e87d1e8a19b87a3817105dc240cae58dd0c3007f9157a41cc7907a902,projection_exact_count_unverified_token_identity
tok_a976dc97b15c8860,directionality_no_overlay_packet_v2c_ocr_coord_fix_controls,D2_006,M-381,external_stress_control,existing_segmentation_instability_stress_control,visual_ltr_catalog_order,2,055,+740-055-220-032-798-002-820+,tmp/effective_unicity_directionality_blind_packet_v2c/source_crops/M_381_panel_existing_stress_negative_source.png,data/brahmi/source_token_crops_v2/M_381_D2_006_2_42364309d9c4d6fa.png,244,483,245,634,0.386435,0.099140,f037d7e204aecd1bdea11888cead1022b041fce9d26d380f1f1c6d12ea612bdb,projection_exact_count_unverified_token_identity
